>>> Bots
Bot0:
DistanceTraveled: 4439.00000000095
DistanceEstimated: 4130
NumberOfPickups: 38
NumberOfSetdowns: 37
NumCollisions: 0
TotalTimeMoving: 3789.89696299353
None: 0.42
ParkPod: 1065.77119770943
RepositionPod: 0
Insert: 2316.49702025354
Extract: 3477.72240289555
Rest: 311.652936588914
PickupPod: 84.8404039372884
SetdownPod: 82.4324026121444
GetItems: 330.985079405556
PutItems: 896.278802290441
Rest: 132.688456179892
Move: 5644.83841302211
Evade: 0
UseElevator: 0
Bot1:
DistanceTraveled: 4007.42500000009
DistanceEstimated: 3783
NumberOfPickups: 34
NumberOfSetdowns: 33
NumCollisions: 0
TotalTimeMoving: 3392.02056994144
None: 0.42
ParkPod: 997.019596062608
RepositionPod: 0
Insert: 770.878802290419
Extract: 4940.20227257268
Rest: 461.706673859559
PickupPod: 75.7479581676813
SetdownPod: 73.5153679728442
GetItems: 150.506854249492
PutItems: 1240.32505782685
Rest: 333.598643195782
Move: 5296.53346337262
Evade: 0
UseElevator: 0
Bot2:
DistanceTraveled: 5020.31578884881
DistanceEstimated: 4623
NumberOfPickups: 44
NumberOfSetdowns: 43
NumCollisions: 0
TotalTimeMoving: 4300.33061366555
None: 0.42
ParkPod: 1338.89357874286
RepositionPod: 0
Insert: 3560.96284279747
Extract: 2095.44550492166
Rest: 174.836291501023
PickupPod: 98.2378427974281
SetdownPod: 95.8249928070724
GetItems: 561.74815294344
PutItems: 440.27989182281
Rest: 117.866536910566
Move: 5856.6008006817
Evade: 0
UseElevator: 0
Bot3:
DistanceTraveled: 3851.99999999997
DistanceEstimated: 3664
NumberOfPickups: 27
NumberOfSetdowns: 27
NumCollisions: 0
TotalTimeMoving: 3203.38389608172
None: 0.42
ParkPod: 705.312597387721
RepositionPod: 0
Insert: 0
Extract: 5780.40121209557
Rest: 688.494574200413
PickupPod: 60.1885353020427
SetdownPod: 60.055844122641
GetItems: 0
PutItems: 1356.03472581868
Rest: 441.897027162904
Move: 5256.45225127743
Evade: 0
UseElevator: 0
Bot4:
DistanceTraveled: 4647.73429212719
DistanceEstimated: 4379
NumberOfPickups: 39
NumberOfSetdowns: 39
NumCollisions: 0
TotalTimeMoving: 3961.88657202522
None: 0.42
ParkPod: 1116.66926405459
RepositionPod: 0
Insert: 2306.15895390849
Extract: 3185.62013694897
Rest: 559.596551296581
PickupPod: 86.6699134014806
SetdownPod: 87.0031241718006
GetItems: 331.050656539885
PutItems: 691.612893147923
Rest: 262.963759132964
Move: 5709.16455981458
Evade: 0
UseElevator: 0
Bot5:
DistanceTraveled: 4092.00000000003
DistanceEstimated: 3824
NumberOfPickups: 35
NumberOfSetdowns: 34
NumCollisions: 0
TotalTimeMoving: 3474.3125254585
None: 0.42
ParkPod: 1011.88722969858
RepositionPod: 0
Insert: 966.673903274762
Extract: 4729.43283532106
Rest: 463.363059152056
PickupPod: 77.9563130798246
SetdownPod: 75.9178497070596
GetItems: 161.314054609571
PutItems: 1335.86861470751
Rest: 334.034646413111
Move: 5186.68554892937
Evade: 0
UseElevator: 0
Bot6:
DistanceTraveled: 4590.66125000136
DistanceEstimated: 4277
NumberOfPickups: 41
NumberOfSetdowns: 40
NumCollisions: 0
TotalTimeMoving: 3898.6770631282
None: 0.42
ParkPod: 1107.76043299255
RepositionPod: 0
Insert: 2198.38196961967
Extract: 3316.25753984452
Rest: 545.213152943463
PickupPod: 91.4163996782591
SetdownPod: 89.2571140449528
GetItems: 330.977049025251
PutItems: 730.556760457658
Rest: 304.467958167967
Move: 5621.35781402611
Evade: 0
UseElevator: 0
Bot7:
DistanceTraveled: 3808.56250000004
DistanceEstimated: 3732
NumberOfPickups: 30
NumberOfSetdowns: 30
NumCollisions: 0
TotalTimeMoving: 3185.37765578151
None: 0.42
ParkPod: 755.844199034892
RepositionPod: 0
Insert: 0
Extract: 5851.39002186198
Rest: 567.50520916172
PickupPod: 66.9327346201873
SetdownPod: 66.9702091617629
GetItems: 0
PutItems: 1647.90075033133
Rest: 387.968824152325
Move: 5005.38691179299
Evade: 0
UseElevator: 0
Bot8:
DistanceTraveled: 3419.00000000002
DistanceEstimated: 3240
NumberOfPickups: 26
NumberOfSetdowns: 25
NumCollisions: 0
TotalTimeMoving: 2885.20802290406
None: 0.42
ParkPod: 650.783217963014
RepositionPod: 0
Insert: 0
Extract: 5483.17772023473
Rest: 1034.49928563327
PickupPod: 57.9914359262606
SetdownPod: 55.8963924853353
GetItems: 0
PutItems: 1550.10347028222
Rest: 704.403239541957
Move: 4800.48568559524
Evade: 0
UseElevator: 0
Bot9:
DistanceTraveled: 3812.00000000003
DistanceEstimated: 3634
NumberOfPickups: 27
NumberOfSetdowns: 26
NumCollisions: 0
TotalTimeMoving: 3137.30525260259
None: 0.42
ParkPod: 624.532467631901
RepositionPod: 0
Insert: 0
Extract: 5832.19707085934
Rest: 717.241305886855
PickupPod: 60.1902163544716
SetdownPod: 57.9316738595031
GetItems: 0
PutItems: 1559.47929282637
Rest: 433.11362190054
Move: 5063.67603943721
Evade: 0
UseElevator: 0
Bot10:
DistanceTraveled: 4821.00000000159
DistanceEstimated: 4493
NumberOfPickups: 43
NumberOfSetdowns: 42
NumCollisions: 0
TotalTimeMoving: 4111.83496375196
None: 0.42
ParkPod: 1267.17673859576
RepositionPod: 0
Insert: 2454.07466799184
Extract: 3261.56565654007
Rest: 187.658181714989
PickupPod: 95.8240333140927
SetdownPod: 93.891479083809
GetItems: 311.016861442401
PutItems: 769.631572875246
Rest: 117.687474541201
Move: 5782.84382358591
Evade: 0
UseElevator: 0
Bot11:
DistanceTraveled: 3838.96055195905
DistanceEstimated: 3692
NumberOfPickups: 34
NumberOfSetdowns: 34
NumCollisions: 0
TotalTimeMoving: 3249.16914868415
None: 0.42
ParkPod: 929.669949649535
RepositionPod: 0
Insert: 992.732019970243
Extract: 4563.87210656852
Rest: 686.398225156137
PickupPod: 75.8413852924802
SetdownPod: 75.7751153701173
GetItems: 230.673340526266
PutItems: 1532.58056994142
Rest: 404.390310429349
Move: 4853.83157978481
Evade: 0
UseElevator: 0
Bot12:
DistanceTraveled: 4178.47305195928
DistanceEstimated: 4040
NumberOfPickups: 30
NumberOfSetdowns: 29
NumCollisions: 0
TotalTimeMoving: 3459.82219316712
None: 0.42
ParkPod: 673.742770584854
RepositionPod: 0
Insert: 0
Extract: 5775.44646498155
Rest: 726.2457431384
PickupPod: 66.9841918419915
SetdownPod: 64.7568974071198
GetItems: 0
PutItems: 1267.83803038027
Rest: 272.065829736608
Move: 5504.21002933881
Evade: 0
UseElevator: 0
Bot13:
DistanceTraveled: 3864.25647762347
DistanceEstimated: 3702
NumberOfPickups: 33
NumberOfSetdowns: 33
NumCollisions: 0
TotalTimeMoving: 3275.21069941456
None: 0.42
ParkPod: 940.07734506875
RepositionPod: 0
Insert: 243.873051959078
Extract: 5692.76515133478
Rest: 299.642871569235
PickupPod: 73.5690548930431
SetdownPod: 73.6654689570732
GetItems: 40.1236653413616
PutItems: 1660.02224380098
Rest: 162.145173197058
Move: 5167.25281374234
Evade: 0
UseElevator: 0
Bot14:
DistanceTraveled: 3771.47833333338
DistanceEstimated: 3646
NumberOfPickups: 30
NumberOfSetdowns: 29
NumCollisions: 0
TotalTimeMoving: 3132.59771247467
None: 0.42
ParkPod: 774.404437251595
RepositionPod: 0
Insert: 0
Extract: 6023.99329708525
Rest: 376.52440128706
PickupPod: 67.0936581484473
SetdownPod: 64.7172294151663
GetItems: 0
PutItems: 1747.35019477592
Rest: 246.161154552264
Move: 5050.0198987321
Evade: 0
UseElevator: 0
Bot15:
DistanceTraveled: 4534.00000000095
DistanceEstimated: 4209
NumberOfPickups: 41
NumberOfSetdowns: 40
NumCollisions: 0
TotalTimeMoving: 3886.7836233171
None: 0.42
ParkPod: 1102.55615455228
RepositionPod: 0
Insert: 2358.33320329377
Extract: 3340.94800104184
Rest: 371.530187582797
PickupPod: 91.3513634302753
SetdownPod: 89.2499568424713
GetItems: 320.979617641397
PutItems: 1081.77916307023
Rest: 268.987511072782
Move: 5321.43993441353
Evade: 0
UseElevator: 0
Bot16:
DistanceTraveled: 4127.29583333339
DistanceEstimated: 3967
NumberOfPickups: 36
NumberOfSetdowns: 35
NumCollisions: 0
TotalTimeMoving: 3462.09284251401
None: 0.42
ParkPod: 862.973535302101
RepositionPod: 0
Insert: 1080.64795125807
Extract: 4649.96227257268
Rest: 576.436471891186
PickupPod: 80.3385787428827
SetdownPod: 78.0664790838414
GetItems: 180.666017319702
PutItems: 1074.94284279753
Rest: 353.50093763084
Move: 5402.92537544925
Evade: 0
UseElevator: 0
Bot17:
DistanceTraveled: 3725.66055195906
DistanceEstimated: 3528
NumberOfPickups: 31
NumberOfSetdowns: 31
NumCollisions: 0
TotalTimeMoving: 3163.9072947176
None: 0.42
ParkPod: 877.456082339355
RepositionPod: 0
Insert: 859.840764717294
Extract: 4758.32255394694
Rest: 678.522186257541
PickupPod: 69.2364790838394
SetdownPod: 69.2060173196459
GetItems: 130.360555555587
PutItems: 1117.25490620861
Rest: 307.915454854473
Move: 5480.58817423898
Evade: 0
UseElevator: 0
Bot18:
DistanceTraveled: 4873.92500000183
DistanceEstimated: 4580
NumberOfPickups: 39
NumberOfSetdowns: 38
NumCollisions: 0
TotalTimeMoving: 4106.31883853851
None: 0.42
ParkPod: 1032.60361442432
RepositionPod: 0
Insert: 2355.68292191957
Extract: 2908.54878818792
Rest: 873.607330115985
PickupPod: 86.8260532842232
SetdownPod: 84.7069768125178
GetItems: 361.137683986355
PutItems: 511.18905517623
Rest: 495.566861158951
Move: 5631.43602422951
Evade: 0
UseElevator: 0
Bot19:
DistanceTraveled: 4448.90726527842
DistanceEstimated: 4209
NumberOfPickups: 36
NumberOfSetdowns: 35
NumCollisions: 0
TotalTimeMoving: 3721.14082917046
None: 0.42
ParkPod: 1077.03747454141
RepositionPod: 0
Insert: 1046.14047615006
Extract: 4506.98467518471
Rest: 539.636075146573
PickupPod: 80.3534777585317
SetdownPod: 78.0387447468983
GetItems: 160.525649346958
PutItems: 1362.85213562373
Rest: 343.975591803641
Move: 5144.47310174299
Evade: 0
UseElevator: 0
Bot20:
DistanceTraveled: 4063.00000000018
DistanceEstimated: 3827
NumberOfPickups: 31
NumberOfSetdowns: 30
NumCollisions: 0
TotalTimeMoving: 3397.92920566103
None: 0.42
ParkPod: 1024.20791472657
RepositionPod: 0
Insert: 192.941991481755
Extract: 5320.75883077854
Rest: 631.185800965142
PickupPod: 69.0888022905271
SetdownPod: 66.9414934696763
GetItems: 40.0918110918665
PutItems: 1369.49751798231
Rest: 457.96735226165
Move: 5165.92756085598
Evade: 0
UseElevator: 0
Bot21:
DistanceTraveled: 4353.09291127267
DistanceEstimated: 4087
NumberOfPickups: 38
NumberOfSetdowns: 37
NumCollisions: 0
TotalTimeMoving: 3700.17906956212
None: 0.42
ParkPod: 968.134632310514
RepositionPod: 0
Insert: 2232.25067811864
Extract: 3178.16106047732
Rest: 788.111919269306
PickupPod: 84.8313709064668
SetdownPod: 82.4619624267168
GetItems: 310.90239541921
PutItems: 1010.95017319705
Rest: 470.488816676376
Move: 5207.44357154997
Evade: 0
UseElevator: 0
Bot22:
DistanceTraveled: 4465.78750000089
DistanceEstimated: 4176
NumberOfPickups: 39
NumberOfSetdowns: 38
NumCollisions: 0
TotalTimeMoving: 3810.7824811676
None: 0.42
ParkPod: 1100.44784251422
RepositionPod: 0
Insert: 2240.60999280708
Extract: 3193.24422837334
Rest: 639.93909085759
PickupPod: 87.0581889081264
SetdownPod: 84.7322078363687
GetItems: 330.996204902517
PutItems: 797.639725818733
Rest: 338.595295760047
Move: 5535.63953132643
Evade: 0
UseElevator: 0
Bot23:
DistanceTraveled: 4648.19902598073
DistanceEstimated: 4359
NumberOfPickups: 39
NumberOfSetdowns: 38
NumCollisions: 0
TotalTimeMoving: 3932.51643592649
None: 0.42
ParkPod: 1052.5712984107
RepositionPod: 0
Insert: 2150.64229443481
Extract: 3350.28040450392
Rest: 615.539487601921
PickupPod: 86.8913568040729
SetdownPod: 84.8938022903904
GetItems: 300.775461764133
PutItems: 1017.88653691047
Rest: 384.999480408958
Move: 5294.00684677333
Evade: 0
UseElevator: 0
Bot24:
DistanceTraveled: 4054.00000000009
DistanceEstimated: 3842
NumberOfPickups: 28
NumberOfSetdowns: 27
NumCollisions: 0
TotalTimeMoving: 3326.53507192937
None: 0.42
ParkPod: 781.178383967174
RepositionPod: 0
Insert: 0
Extract: 5916.36204930846
Rest: 479.932416998003
PickupPod: 62.5205699413983
SetdownPod: 60.229401286806
GetItems: 0
PutItems: 1474.81465360602
Rest: 246.636572875288
Move: 5333.69165256412
Evade: 0
UseElevator: 0
Bot25:
DistanceTraveled: 3949.00000000008
DistanceEstimated: 3809
NumberOfPickups: 28
NumberOfSetdowns: 27
NumCollisions: 0
TotalTimeMoving: 3265.61302290428
None: 0.42
ParkPod: 570.855577134448
RepositionPod: 0
Insert: 0
Extract: 5840.79129093434
Rest: 763.042070887359
PickupPod: 62.5165797847913
SetdownPod: 60.1891558770836
GetItems: 0
PutItems: 1500.42829736867
Rest: 221.637741529951
Move: 5330.33716439564
Evade: 0
UseElevator: 0
Bot26:
DistanceTraveled: 4141.00000000017
DistanceEstimated: 3952
NumberOfPickups: 35
NumberOfSetdowns: 35
NumCollisions: 0
TotalTimeMoving: 3496.85714281663
None: 0.42
ParkPod: 995.45373007783
RepositionPod: 0
Insert: 1176.39695523392
Extract: 4719.96117584735
Rest: 281.346515048331
PickupPod: 78.1147186257754
SetdownPod: 78.0713780994888
GetItems: 180.410887563601
PutItems: 1539.01987024411
Rest: 207.688138273916
Move: 5090.27338340055
Evade: 0
UseElevator: 0
Bot27:
DistanceTraveled: 4304.84808657813
DistanceEstimated: 4045
NumberOfPickups: 37
NumberOfSetdowns: 36
NumCollisions: 0
TotalTimeMoving: 3622.96851315649
None: 0.42
ParkPod: 1061.00037516551
RepositionPod: 0
Insert: 1088.40957476729
Extract: 4809.68325392777
Rest: 214.844264054543
PickupPod: 82.5063130797689
SetdownPod: 80.3696323106587
GetItems: 210.615461764162
PutItems: 1223.89213562374
Rest: 123.11196242666
Move: 5453.86196271013
Evade: 0
UseElevator: 0
Bot28:
DistanceTraveled: 3920.39388529236
DistanceEstimated: 3642
NumberOfPickups: 35
NumberOfSetdowns: 34
NumCollisions: 0
TotalTimeMoving: 3332.76238850953
None: 0.42
ParkPod: 1039.26876660929
RepositionPod: 0
Insert: 1112.71026670511
Extract: 4729.89219316705
Rest: 295.53750359646
PickupPod: 78.0997114326639
SetdownPod: 75.7432685970413
GetItems: 200.600375165651
PutItems: 1544.71534639403
Rest: 177.24598854811
Move: 5101.42403994042
Evade: 0
UseElevator: 0
Bot29:
DistanceTraveled: 3938.00000000013
DistanceEstimated: 3717
NumberOfPickups: 31
NumberOfSetdowns: 30
NumCollisions: 0
TotalTimeMoving: 3285.71532968543
None: 0.42
ParkPod: 883.571666666633
RepositionPod: 0
Insert: 0
Extract: 5532.07381667641
Rest: 756.132994132203
PickupPod: 69.2278715691939
SetdownPod: 66.8623160136224
GetItems: 0
PutItems: 1833.0800506338
Rest: 503.686955233856
Move: 4699.34128402477
Evade: 0
UseElevator: 0
Bot30:
DistanceTraveled: 3500.35833333332
DistanceEstimated: 3272
NumberOfPickups: 29
NumberOfSetdowns: 28
NumCollisions: 0
TotalTimeMoving: 2990.26028828377
None: 0.42
ParkPod: 827.262943781687
RepositionPod: 0
Insert: 167.832034639394
Extract: 5679.50189021407
Rest: 500.234776452712
PickupPod: 64.6621212379072
SetdownPod: 62.5367101075179
GetItems: 30.0666666666611
