#TimeStamp;Bot;Pod;OutputStation
32.09;14;19;0
35.33;4;7;1
42.13;14;19;0
45.38;4;7;1
52.18;14;19;0
55.47;4;7;1
62.27;14;19;0
65.47;4;7;1
72.27;14;19;0
75.51;4;7;1
82.31;14;19;0
85.56;4;7;1
92.31;14;19;0
95.56;4;7;1
102.36;14;19;0
105.6;4;7;1
112.36;14;19;0
115.6;4;7;1
122.4;14;19;0
125.64;4;7;1
132.4;14;19;0
135.64;4;7;1
142.44;14;19;0
145.69;4;7;1
152.49;14;19;0
155.69;4;7;1
162.53;14;19;0
165.69;4;7;1
172.58;14;19;0
175.69;4;7;1
182.62;12;69;0
185.69;4;7;1
192.62;12;69;0
195.69;4;7;1
202.67;12;69;0
205.73;4;7;1
212.71;12;69;0
215.78;4;7;1
222.71;12;69;0
225.78;4;7;1
232.76;12;69;0
235.82;7;46;1
242.8;12;69;0
245.87;7;46;1
252.84;12;69;0
255.87;7;46;1
262.89;12;69;0
265.96;7;46;1
272.93;12;69;0
276.04;7;46;1
283.02;12;69;0
286.13;7;46;1
293.11;12;69;0
296.22;7;46;1
303.2;13;42;0
306.27;11;73;1
313.24;13;42;0
316.36;11;73;1
323.33;13;42;0
326.44;11;73;1
333.42;13;42;0
336.53;11;73;1
343.51;13;42;0
346.62;11;73;1
353.6;13;42;0
356.67;11;73;1
363.69;13;42;0
366.76;11;73;1
373.73;13;42;0
376.84;11;73;1
383.82;13;42;0
386.89;11;73;1
393.87;13;42;0
396.93;11;73;1
403.96;5;54;0
406.98;11;73;1
414;5;54;0
417.07;4;91;1
424.04;5;54;0
427.11;4;91;1
434.09;5;54;0
437.2;4;91;1
444.13;5;54;0
447.29;4;91;1
454.22;5;54;0
457.38;4;91;1
464.31;5;54;0
467.47;4;91;1
474.4;5;54;0
477.56;4;91;1
484.49;7;37;0
487.6;4;91;1
494.53;7;37;0
497.64;4;91;1
504.58;7;37;0
507.69;4;91;1
514.67;7;37;0
517.73;4;91;1
524.71;7;37;0
527.73;4;91;1
534.71;7;37;0
537.78;4;91;1
544.76;7;37;0
547.82;12;38;1
554.8;1;31;0
557.87;12;38;1
564.84;1;31;0
567.91;12;38;1
574.84;1;31;0
577.96;12;38;1
584.89;1;31;0
587.96;12;38;1
594.93;1;31;0
598;12;38;1
604.98;1;31;0
608;12;38;1
614.98;1;31;0
618.04;12;38;1
625.02;1;31;0
628.04;12;38;1
635.02;1;31;0
638.04;12;38;1
645.02;1;31;0
648.04;12;38;1
655.07;4;28;0
658.09;12;38;1
665.07;4;28;0
668.09;12;38;1
675.11;4;28;0
678.13;3;27;1
685.16;4;28;0
688.18;3;27;1
695.16;4;28;0
698.22;3;27;1
705.2;13;19;0
708.27;3;27;1
715.24;13;19;0
718.31;3;27;1
725.24;13;19;0
728.36;3;27;1
735.29;13;19;0
738.36;3;27;1
745.33;13;19;0
748.36;3;27;1
755.38;13;19;0
758.36;3;27;1
765.42;13;19;0
768.4;3;27;1
775.42;13;19;0
778.44;3;27;1
785.47;13;19;0
788.49;3;27;1
795.51;13;19;0
798.53;7;26;1
805.56;13;19;0
808.58;7;26;1
815.6;13;19;0
818.62;7;26;1
825.64;12;41;0
828.67;7;26;1
835.64;12;41;0
838.71;7;26;1
845.69;12;41;0
848.76;7;26;1
855.73;12;41;0
858.76;7;26;1
865.73;12;41;0
868.76;7;26;1
875.78;12;41;0
878.8;7;26;1
885.82;12;41;0
888.8;7;26;1
895.87;10;30;0
898.84;7;26;1
905.87;10;30;0
908.89;7;26;1
915.87;10;30;0
918.93;7;26;1
925.87;10;30;0
928.93;7;26;1
935.87;10;30;0
938.93;7;26;1
945.91;10;30;0
