parent,units,children,firstChildDone,lastChildDone,consolidated,consolidationWait,placed,submitted
836,5,3,5570.97777777878,6022.08888889256,6022.08888889256,451.111111113778,5435.68888888909,5460.71111111146
377,3,2,2668.88888888733,6037.11111111487,6037.11111111487,3368.22222222753,2054.53333333443,2608.44444444315
512,3,2,3965.33333332618,6057.15555555943,6057.15555555943,2091.82222223325,3021.24444444137,3945.15555554849
77,2,2,5851.82222222488,6082.26666667069,6082.26666667069,230.444444445807,0,5801.60000000236
68,5,3,1126.26666666706,6097.24444444856,6097.24444444856,4970.97777778149,0,996.044444444736
519,5,3,3713.99999999393,6102.31111111525,6102.31111111525,2388.31111112132,3081.68888888555,3593.19999999445
835,4,2,6062.17777778168,6127.33333333762,6127.33333333762,65.1555555559407,5410.57777777783,5992.04444444793
153,5,3,2646.84444444299,6197.55555556026,6197.55555556026,3550.71111111727,366.755555555532,2626.66666666529
782,3,2,5450.66666666696,6272.7555555607,6272.7555555607,822.088888893749,5074.88888888696,5350.3999999997
723,6,3,5821.68888889137,6332.88888889439,6332.88888889439,511.200000003022,4666.39999999565,5761.46666666879
137,3,2,4897.06666666368,6388.00000000583,6388.00000000583,1490.93333334215,276.044444444465,4796.79999999642
553,3,2,5921.91111111419,6398.04444445033,6398.04444445033,476.133333336148,3363.555555551,5876.71111111392
194,4,2,1781.82222222314,6478.26666667303,6478.26666667303,4696.44444444989,698.222222222277,1731.68888888977
920,3,2,6247.68888889389,6518.35555556216,6518.35555556216,270.666666668267,6007.06666667024,6147.42222222663
880,3,2,6498.31111111759,6523.37777778441,6523.37777778441,25.0666666668149,5761.46666666879,6388.00000000583
755,4,2,5661.20000000153,6603.55555556266,6603.55555556266,942.355555561126,4897.06666666368,5621.06666666796
854,3,2,5776.4888888911,6708.88888889662,6708.88888889662,932.400000005512,5556.04444444536,5661.20000000153
818,3,2,6543.46666667342,6769.06666667475,6769.06666667475,225.600000001334,5280.13333333261,6463.20000000627
353,4,2,2707.24444444272,6783.91111111928,6783.91111111928,4076.66666667656,1892.13333333434,2596.4444444432
980,3,2,6538.44444445116,6809.20000000832,6809.20000000832,270.755555557156,6468.22222222853,6518.35555556216
883,2,2,6438.1777777839,6969.55555556482,6969.55555556482,531.377777780919,5776.4888888911,6357.91111111676
859,3,2,6899.33333334219,7039.77777778746,7039.77777778746,140.444444445275,5586.08888888998,6809.20000000832
964,3,2,6533.42222222891,7079.91111112103,7079.91111112103,546.48888889212,6352.9777777834,6433.15555556165
858,2,2,6864.08888889753,7124.7111111213,7124.7111111213,260.622222223763,5586.08888888998,6753.82222223021
1015,4,2,6914.22222223116,7144.75555556586,7144.75555556586,230.533333334696,6748.97777778574,6813.9555555639
751,3,2,6934.31111112017,7230.22222223303,7230.22222223303,295.91111111286,4897.06666666368,6854.04444445303
841,8,2,7054.62222223199,7244.93333334423,7244.93333334423,190.311111112236,5450.66666666696,6944.35555556467
972,2,2,7250.31111112204,7315.15555556687,7315.15555556687,64.8444444448278,6393.11111111697,7160.04444445484
1018,5,2,7335.20000001143,7380.57777778948,7380.57777778948,45.377777778046,6763.86666667472,7190.13333334391
1004,2,2,6999.64444445389,7390.62222223398,7390.62222223398,390.977777780089,6688.80000000761,6899.33333334219
1000,5,2,7254.97777778873,7430.66666667866,7430.66666667866,175.688888889928,6628.66666667392,7114.66666667679
928,4,2,7275.0222222333,7445.37777778986,7445.37777778986,170.355555556563,6082.26666667069,7124.7111111213
805,3,2,7345.24444445593,7495.51111112349,7495.51111112349,150.266666667555,5199.95555555436,7254.97777778873
1041,3,2,7440.71111112316,7525.60000001256,7525.60000001256,84.8888888893907,6954.40000000918,7340.4444444559
1033,2,2,7184.88888889943,7545.68888890156,7545.68888890156,360.800000002133,6904.17777778666,7154.80000001036
238,4,3,1771.77777777869,7561.06666667943,7561.06666667943,5789.28888890074,1002.0000000003,1721.64444444531
210,2,2,1166.44444444487,7571.11111112394,7571.11111112394,6404.66666667906,798.533333333467,1086.17777777814
845,3,2,6954.40000000918,7601.200000013,7601.200000013,646.800000003824,5480.75555555602,6884.1333333421
