#TimeStamp;TripTime;Type
27;16;O
28;14;I
30;15;I
30;19;O
43;28;I
46;25;I
66;50;I
76;13;O
80;8;O
124;16;I
182;15;I
199;10;I
205;14;O
217;16;I
258;26;I
262;15;O
289;26;I
297;8;I
333;16;I
333;18;O
343;16;O
343;15;I
430;19;O
443;19;I
458;26;O
515;10;O
573;16;O
601;11;O
685;16;O
703;10;O
733;16;O
830;14;O
862;23;O
920;5;O
988;18;O
1033;15;O
1167;23;O
1175;23;O
1203;14;O
1223;13;I
1231;12;I
1234;18;I
1236;16;I
1241;18;I
1260;10;O
1299;14;O
1319;25;I
1342;21;I
1360;17;O
1366;21;O
1383;16;I
1411;24;I
1431;22;O
1443;21;I
1499;24;O
1550;28;O
1603;21;O
1639;20;O
1799;23;O
1814;16;O
1884;23;O
1908;30;O
1921;15;O
1940;19;O
2000;22;O
2067;33;O
2100;26;O
2139;29;O
2189;20;I
2193;25;I
2197;26;I
2204;28;I
2208;40;I
2222;18;O
2262;21;I
2269;24;O
2288;24;I
2289;15;O
2290;23;I
2310;16;I
2364;20;I
2400;24;I
2412;15;O
2432;17;O
2439;21;I
2479;22;I
2506;10;O
2517;24;I
2544;18;O
2549;26;I
2583;14;I
2604;17;O
2624;22;I
2641;16;I
2667;10;O
2677;14;I
2684;5;O
2758;21;O
2773;31;O
2778;27;I
2855;31;O
2881;15;I
2886;17;O
2954;10;O
3004;4;O
3048;19;O
3109;19;O
3154;22;O
3201;19;O
3273;15;O
3297;22;I
3328;13;O
3367;18;O
3380;18;I
3390;19;I
3395;27;I
3396;16;I
3405;38;I
3441;21;I
3464;8;I
3479;20;O
3487;15;I
3525;29;O
3543;26;I
3555;15;O
3565;31;I
3580;15;O
3592;4;O
3596;10;I
3628;22;I
3662;18;I
3669;14;O
3709;20;O
3746;4;O
3747;14;O
3788;24;I
3839;8;O
3879;16;O
3942;14;O
3998;18;O
4021;13;O
4076;21;O
4113;25;O
4199;13;O
4220;22;O
4248;30;O
4271;16;O
4296;10;I
4309;20;I
4310;16;I
4318;26;I
4325;33;I
4340;18;O
4345;14;O
4361;21;I
4396;20;I
4398;14;O
4421;15;I
4422;30;O
4429;17;I
4471;9;I
4477;10;O
4491;14;I
4491;18;O
4504;24;I
4547;21;I
4573;17;O
4586;20;I
4602;15;O
4620;22;I
4656;26;I
4667;24;O
4677;17;O
4701;32;I
4714;16;I
4748;11;O
4748;14;I
4756;19;O
4760;15;I
4773;16;I
4815;12;I
4838;17;O
4841;26;I
4878;18;I
4929;17;O
4950;13;O
4955;15;I
4974;16;O
4996;13;O
5076;14;O
5094;13;O
5124;18;O
5142;24;I
5175;14;O
5214;16;O
5237;23;O
5308;22;O
5334;25;O
5415;16;O
5438;23;O
5479;23;O
5499;11;I
5503;14;I
5513;24;I
5516;24;I
5524;31;I
5529;18;O
5565;16;I
5569;25;I
5582;19;O
5582;15;I
5622;27;O
5634;14;I
5655;19;I
5693;9;I
5694;19;O
5713;15;I
5723;24;O
5737;22;O
5857;25;O
5868;31;O
5951;21;O
5966;20;O
6099;16;O
6154;16;O
6210;23;O
6280;5;O
6296;27;O
6333;9;I
6342;16;I
6348;20;I
6355;26;I
6361;32;I
6362;17;O
6393;14;O
6419;21;I
6433;22;I
6449;22;I
6483;21;I
6499;36;I
6506;27;O
6510;21;I
6512;27;O
6525;25;I
6530;16;I
6557;22;I
6561;13;O
6574;14;I
6589;22;I
6599;12;I
6610;24;O
6628;32;I
6640;24;I
6659;21;I
6690;14;O
6700;10;I
6731;18;I
6736;19;I
6749;31;O
6785;15;O
6787;26;I
6790;16;O
6804;22;I
6852;11;I
6866;14;I
6918;25;I
6932;17;I
6936;23;O
6966;14;O
6986;14;I
6986;25;O
7073;14;O
7139;25;O
7205;16;O
7207;11;O
7320;18;O
7380;22;O
7449;16;O
7523;27;O
7525;40;O
7541;15;I
7547;21;I
7551;21;I
7556;23;I
7565;29;I
7595;21;O
7614;16;O
7678;18;O
7689;15;I
7718;16;O
7774;10;O
7868;14;O
7899;13;O
7931;14;O
7948;18;O
7990;24;O
8061;22;O
8116;16;O
8149;5;O
8224;20;O
8244;10;O
8294;16;O
8342;21;O
8348;27;O
8394;17;O
8420;15;I
8421;18;I
8426;22;I
8436;28;I
8446;41;I
8462;21;O
8499;19;I
8503;21;I
8519;14;I
8529;22;I
8530;32;O
8550;20;I
8562;18;O
8573;22;I
8585;23;I
8594;26;O
8596;15;I
8607;16;O
8618;32;I
8640;17;I
8649;25;I
8680;18;O
8694;18;I
8703;25;I
8712;15;O
8721;18;O
8730;22;I
8764;11;I
8776;24;O
8795;18;I
8807;15;O
8827;19;I
8854;18;O
8858;20;I
8890;23;I
8921;14;I
8925;23;O
8955;20;I
8980;18;I
8992;11;O
8999;5;O
9017;15;I
9034;18;O
9048;14;I
9074;17;I
9117;13;O
9125;21;I
9192;11;O
9205;26;O
9239;11;I
9242;14;O
9254;17;O
9314;17;O
9385;19;O
9396;18;O
9508;18;O
9543;26;O
9561;18;O
9619;18;O
9627;20;I
9627;19;I
9633;21;I
9697;21;I
9724;19;I
9727;16;O
9731;14;O
9762;9;I
9769;17;O
9798;24;I
9809;4;O
9856;22;O
9879;14;O
9928;17;O
9932;17;O
9958;18;O
9972;16;O
10013;4;O
10130;15;O
10173;19;O
10221;9;O
10225;13;O
10260;16;O
10382;21;O
10384;15;O
10409;13;O
10424;4;O
10470;12;O
10496;18;O
10514;18;O
10584;20;O
10631;10;O
10660;16;O
10679;9;I
10686;15;I
10692;17;I
10698;23;I
10699;21;O
10706;30;I
10725;18;O
10755;18;I
10769;20;I
10781;32;O
10785;16;I
10804;14;I
10827;21;I
10831;10;I
10846;15;O
10847;26;I
10851;15;I
10863;10;O
10884;20;I
10916;17;I
10969;23;I
10973;25;O
10976;17;O
10983;16;I
11003;27;I
11035;24;I
11048;21;O
11074;24;I
11117;66;O
11146;22;I
11149;11;O
11155;14;I
11160;13;I
11168;14;O
11195;12;I
11226;21;I
11233;15;O
11255;17;I
11298;14;O
11310;16;O
11388;13;O
11400;17;O
11424;19;I
11440;17;O
11449;17;O
11505;20;O
11564;11;O
11628;4;O
11671;17;O
11736;11;O
11758;18;O
11821;18;O
11830;16;O
11882;16;I
11886;16;I
11889;14;I
11918;16;O
11944;16;I
11963;23;O
11966;21;O
11983;22;I
12004;15;O
12029;32;I
12036;11;I
12083;15;I
12092;23;O
12105;20;I
12127;19;O
12165;19;O
12176;16;O
12218;13;O
12241;10;O
12329;8;O
12367;23;O
12370;18;O
12420;18;O
12515;29;O
12543;16;O
12553;15;O
12653;23;O
12659;18;O
12692;4;O
12709;16;O
12766;19;O
12800;11;I
12808;21;O
12808;9;I
12810;15;I
12819;19;I
12821;17;O
12826;24;I
12844;20;O
12873;22;I
12880;20;I
12885;26;I
12898;14;I
12910;38;O
12915;20;I
12951;11;I
12964;23;O
12989;27;I
13003;13;I
13043;17;O
13048;15;I
13068;25;I
13083;26;I
13090;17;O
13126;14;I
13128;15;I
13132;22;O
13152;18;I
13182;21;O
13185;8;I
13193;10;O
13231;31;I
13242;15;I
13283;15;O
13302;22;I
13311;19;I
13324;17;O
13347;14;O
13355;9;I
13423;15;I
13424;21;O
13438;15;O
13472;15;O
13528;16;O
13569;12;O
13651;15;O
13655;19;O
13759;19;O
13810;20;O
13829;14;O
13849;5;O
13865;20;O
13919;17;O
13976;23;O
13998;5;O
14011;19;I
14013;22;I
14014;20;I
14024;31;I
14028;30;I
14055;9;I
14073;17;O
14083;18;I
14099;29;O
14115;13;I
14133;15;O
14145;20;I
14149;14;O
14177;18;I
14213;18;O
14218;22;I
14241;18;O
14287;19;O
14329;14;O
14361;14;O
