#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;39;100;0;0;0;0;0;0.57
60;19;100;59.96;55.38;60;60;0.46;0.57
119.96;18;100;108.67;72.53;119.96;119.96;0.47;0.6
179.96;17;100;151.23;65.95;179.96;179.96;0.41;0.62
239.96;17;100;203.48;64.13;239.96;224.74;0.42;0.66
299.96;16;100;156.98;44.7;299.96;257.39;0.47;0.64
360;16;100;0;38.46;0;316.56;0;0.68
420;15;100;46.18;63.2;420;391.55;0.44;0.67
480;15;100;0;44.17;0;401.6;0;0.59
540;15;100;0;56.51;0;477.46;0;0.5
600;15;100;0;36.98;0;475.03;0;0.26
659.96;15;100;0;53.48;0;547.57;0;0.39
719.96;15;100;0;33.29;0;497.1;0;0.62
779.96;15;100;0;46.47;0;569.04;0;0.64
839.96;15;100;0;45.43;0;577.77;0;0.55
899.96;15;100;0;47.41;0;462.83;0;0.66
959.96;15;100;0;42.56;0;345.07;0;0.8
1019.96;15;100;0;51.12;0;439.89;0;0.79
1079.96;15;100;0;71.73;0;592.49;0;0.77
1139.96;15;100;0;95.38;0;650.65;0;0.56
1199.96;15;100;0;40.03;0;703.64;0;0.36
1259.96;0;100;59.91;58.67;1259.96;869.81;0.46;0.43
1319.96;0;100;119.91;64.67;1319.96;681.35;0.5;0.42
1379.96;0;100;179.91;70.76;1379.96;851.59;0.67;0.62
1439.96;0;100;239.91;48.09;1439.96;707.76;0.88;0.62
1499.96;0;100;0;52.96;0;1003.96;0;0.51
1559.96;0;100;0;55.3;0;748.31;0;0.5
1619.96;0;100;0;74.37;0;470.35;0;0.54
1679.96;0;100;0;50.01;0;467.3;0;0.54
1739.96;0;100;0;77.43;0;560.04;0;0.52
1799.96;0;100;0;68.95;0;751.16;0;0.48
1859.96;0;100;0;49.81;0;1273.96;0;0.54
1919.96;0;100;0;37.36;0;1515.35;0;0.42
1979.96;0;100;0;44.31;0;1521.6;0;0.32
2039.96;0;100;0;64.92;0;1369.79;0;0.34
2099.96;0;100;0;39.99;0;1015.95;0;0.56
2159.96;23;100;6.49;62.93;6.58;887.15;0.51;0.62
2219.96;22;100;65.49;67.37;66.58;1226.21;0.5;0.5
2279.96;22;100;125.12;44.25;126.58;832.22;0.47;0.43
2340;22;100;184.54;54.78;186.62;800.48;0.47;0.46
2400;21;100;223.01;53.53;246.62;416.25;0.52;0.63
2460;21;100;267.33;63.16;306.62;418.29;0.43;0.66
2520;20;100;274.99;61.23;366.62;517.56;0.51;0.64
2580;19;100;274.76;40.67;426.62;950.12;0.36;0.7
2640;19;100;233.57;60.6;486.62;966.54;0.32;0.67
2700;19;100;524.58;40.1;546.62;546.1;0.13;0.52
2760;19;100;584.58;32.48;606.62;784.1;0.13;0.49
2820;18;100;20.09;50.5;666.62;1011.36;0.51;0.36
2880;18;100;80.09;59.3;726.62;1431.3;0.51;0.33
2940;18;100;0;62.79;0;1206.42;0;0.43
3000;18;100;0;66.54;0;734.44;0;0.5
3060;18;100;0;62.01;0;796.37;0;0.44
3120;18;100;0;78.54;0;1533.07;0;0.38
3180;18;100;0;95.75;0;1244.2;0;0.43
3240;17;100;9.24;74.08;1086.62;1265.6;0.32;0.53
3300;17;100;69.24;64.93;1146.62;876.01;0.33;0.81
3360;1;100;6.49;77.96;1206.62;626.46;0.49;0.83
3420;1;100;66.49;66.17;1266.62;530.05;0.43;0.61
3480;1;100;126.49;79.03;1326.62;1011.67;0.44;0.6
3540;1;100;186.49;38.65;1386.62;1573.38;0.52;0.52
3600;1;100;246.49;50.81;1446.62;1203.24;0.55;0.42
3660;1;100;306.49;69.08;1506.62;1477.7;0.58;0.44
3720;1;100;0;42.81;0;1642.95;0;0.66
3780;0;100;55.82;71.57;1626.62;1522.44;0.33;0.52
3840;0;100;0;50.36;0;852.88;0;0.65
3900;0;100;0;73.99;0;762.65;0;0.4
3960;0;100;0;78.98;0;698.72;0;0.42
4020;0;100;0;42.16;0;2128.25;0;0.39
4080;0;100;0;57.69;0;1924.19;0;0.41
4140;0;100;0;60.71;0;1249.26;0;0.49
4200;0;100;0;49.29;0;737.21;0;0.62
4260;0;100;0;48.03;0;752.95;0;0.53
4320;22;100;43.33;56.82;43.42;838.73;0.51;0.59
4380;21;100;100.32;36.68;103.42;1054.83;0.56;0.48
4440;20;100;153.93;54.92;163.42;1643;0.55;0.4
4500;20;100;223.33;64.63;223.42;867.76;0.5;0.45
4560;19;100;258.33;63.33;283.42;483.43;0.45;0.66
4620;19;100;312.08;47.36;343.42;2390.44;0.54;0.58
4680;19;100;361.67;44.88;403.42;2215.67;0.62;0.46
4740;17;100;279.92;44.89;463.42;677.83;0.51;0.45
4800;17;100;523.33;48.88;523.42;997.7;0.67;0.54
4860;17;100;583.33;84.23;583.42;947.86;0.58;0.57
4920;16;100;12.4;35.24;643.42;924.63;0.45;0.42
4980;16;100;0;39.01;0;756.56;0;0.42
5040;16;100;0;82.17;0;918.88;0;0.45
5100;15;100;52.58;36.41;823.42;897.47;0.44;0.41
5160;15;100;0;47.3;0;1947.89;0;0.46
5220;15;100;0;46.81;0;849.29;0;0.54
5280;15;100;0;53.82;0;710.01;0;0.59
5340;15;100;0;38.84;0;665.51;0;0.61
5400;15;100;0;66.24;0;427.01;0;0.61
5459.96;15;100;0;49.8;0;1048.05;0;0.55
