Tag;Instance;Setting;Config;Seed;Timestamp
n.a.;Material\Instances\CoreBenchmark\benchmark_ss_layout_b1_smoke.xlayo;Material\Instances\CoreBenchmark\small_sett_smoke600.xsett;Material\Instances\CoreBenchmark\sequ_whcan_priority.xconf;0;20260521-192120
