Tag;Instance;Setting;Config;Seed;Timestamp
m1g-vs-hadgs-aligned-20260624;C:\Users\Aesop\Desktop\EE-RAWSim-O_PP\Material\Instances\CoreBenchmark\small\benchmark_ss_layout.xlayo;C:\Users\Aesop\Desktop\EE-RAWSim-O_PP\Material\Instances\CoreBenchmark\small\small_o100_mu100.xsett;C:\Users\Aesop\Desktop\EE-RAWSim-O_PP\Material\Instances\CoreBenchmark\small\m1g.xconf;0;20260624-191432
m1g-vs-hadgs-aligned-20260624;C:\Users\Aesop\Desktop\EE-RAWSim-O_PP\Material\Instances\CoreBenchmark\small\benchmark_ss_layout.xlayo;C:\Users\Aesop\Desktop\EE-RAWSim-O_PP\Material\Instances\CoreBenchmark\small\small_o100_mu100.xsett;C:\Users\Aesop\Desktop\EE-RAWSim-O_PP\Material\Instances\CoreBenchmark\small\hadgs_aligned.xconf;0;20260624-191821
