layer,metric,empty,loaded,total,unit
L1,orders_completed,,,3698,orders
L1,orders_per_hour,,,1849,orders/h
L1,total_energy_with_support_kJ,,,53454.7541837685,kJ
L1,total_energy_mech_kJ,,,14793.258537277,kJ
L1,energy_total_with_support_per_order_kJ,,,14.4550443979904,kJ/order
L1,energy_mech_per_order_kJ,,,4.0003403291717,kJ/order
L1,total_distance_m,,,171378.500154754,m
L1,order_distance_m,,,46.3435641305447,m/order
L1,system_order_pile_on,,,4.26036866359447,orders/output_station_arrival
L1,input_station_arrivals,,,678,count
L1,output_station_arrivals,,,868,count
L1,station_arrivals_total,,,1546,count
L2,trip_count,2372,3113,5485,trips
L2,distance_m,66212,105524,171736,m
L2,total_time_sec,57594.5117509977,108165.466272014,165759.978023011,s
L2,total_move_turn_energy_kJ,4308.76761077289,9840.87392886184,14149.6415396347,kJ
L2,move_turn_pct_of_mech,29.1265619397876,66.5226927797159,,%
L2,avg_distance_per_trip_m,27.9139966273187,33.8978477353036,,m/trip
L2,avg_time_per_trip_sec,24.2809914633211,34.7463752881509,,s/trip
L2,avg_energy_per_trip_kJ,1.81651248346243,3.16121873718658,,kJ/trip
L3,e1_accel_kJ,,,2723.68435956757,kJ
L3,e2_decel_kJ,,,0,kJ
L3,e3_cruise_kJ,,,9202.61002195448,kJ
L3,e4_rotation_kJ,,,2223.34715811269,kJ
L3,e5_lift_kJ,,,643.616997642222,kJ
L3,e1_pct_of_mech,,,18.4116592886163,%
L3,e2_pct_of_mech,,,0,%
L3,e3_pct_of_mech,,,62.2081335140948,%
L3,e4_pct_of_mech,,,15.0294619167925,%
L3,e5_pct_of_mech,,,4.3507452804965,%
L4,turn_count,4859,12611,17470,events
L4,turn_energy_kJ,500.534160772892,1722.8129973398,2223.34715811269,kJ
L4,turn_pct_of_total,0.93636977368213,3.22293689990053,,%
L4,turn_pct_of_state,11.6166432258134,17.5067073289806,,%
L4,turn_per_trip,2.04848229342327,4.05107613234822,,per trip
L4,turn_per_m,0.0733854890352202,0.119508358288162,,per m
L5,wait_time_sec,1285.3324388602,5122.57584554021,6407.90828440041,s
L5,wait_energy_kJ,115.679919497418,461.031826098619,576.711745596037,kJ
L5,wait_pct_of_total,0.216407167638878,0.862471136830353,,%
L5,wait_ratio_mean,0.0224081855405302,0.0260524129246969,0.0244776982899439,ratio
L5,wait_ratio_median,0.00607459124602065,0.0060351094445436,0.00604563194513599,ratio
L5,wait_ratio_p95,0.106825219781577,0.126450736897792,0.11718419736212,ratio
L6,composition_move_pct,,,22.3110078114314,%
L6,composition_turn_pct,,,4.15930667358266,%
L6,composition_lift_pct,,,1.20404070221626,%
L6,composition_wait_pct,,,1.07887830446923,%
L6,composition_support_pct,,,71.2467665083005,%
L6,energy_empty_to_loaded_ratio,,,0.43784400063656,ratio
L6,effective_motion_ratio,,,0.9613422470199,ratio
L6,wait_energy_per_order_kJ,,,0.155952337911313,kJ/order
L6,energy_per_m_empty_J,65.0753278978568,,,J/m
L6,energy_per_m_loaded_J,,93.2572109554399,,J/m
