bot_id;sample_count;expected_mean_sec;actual_mean_sec;gap_mean_sec;gap_var_sec2;gap_std_sec;abs_err_mean_sec;stop_go_mean;queue_stop_go_mean;conflict_wait_mean_sec
0;140;43.0432761276079;51.4291565776732;8.38588045006536;95.9131217531029;9.79352448065062;8.69949045326309;0.257142857142857;0;4.67706091911027
1;105;44.5852222893766;53.7180818264791;9.13285953710249;135.486450187207;11.6398646979768;9.47256815520654;0.304761904761905;0;5.69538541593413
2;154;42.8473215444194;50.5754643344305;7.72814279001115;83.8516641295755;9.15705542898892;8.3093554511997;0.337662337662338;0;4.67946465261574
3;105;41.2408953471618;49.3456916512646;8.10479630410276;90.8931444477419;9.5337896162933;8.42052837891466;0.295238095238095;0;3.97241071992535
4;135;43.4567340053025;52.1792716298167;8.72253762451418;120.367086415441;10.971193481816;9.22713960523751;0.377777777777778;0;5.0904076459373
5;138;48.2307811537306;54.2209933062027;5.99021215247206;61.0900036073305;7.81600944263315;6.9672987945638;0.246376811594203;0;4.0435424584357
6;134;48.2999149267165;56.4601727513191;8.16025782460255;62.8499525478465;7.92779619742123;8.53834899098596;0.298507462686567;0;4.0616826919068
7;106;40.6706192642673;48.1415004641855;7.47088119991827;96.1986264052446;9.80808984488033;8.425207303551;0.320754716981132;0;4.43218042920922
8;144;41.8212304082032;49.7519795913261;7.93074918312291;124.109230389834;11.1404322353235;8.6324716155695;0.263888888888889;0;4.5840228786788
9;137;45.378433973938;54.8270338690924;9.44859989515442;82.4379181327801;9.07953292481392;9.65719065852994;0.306569343065693;0;4.85518037542393
10;157;40.300033086841;48.3308969499229;8.03086386308191;92.2963056001311;9.60709662698003;8.46481426320645;0.299363057324841;0;4.52938048613153
11;135;44.2612003621002;51.9494090830161;7.68820872091589;87.1322094946517;9.33446353545032;8.1422584250621;0.414814814814815;0;4.86345455947287
12;117;39.9180057582724;47.744279776378;7.82627401810561;75.3837531145751;8.68238176507893;8.38221879527146;0.307692307692308;0;4.22836096510464
13;134;46.7580132341567;55.7870002141639;9.02898698000728;65.7627191372065;8.1094216277862;9.37412409642371;0.32089552238806;0;4.57206903726494
14;142;42.07839587949;49.3598504108532;7.28145453136313;82.1152260504255;9.06174519893522;7.88157741730791;0.295774647887324;0;3.69674385020044
15;102;45.5563233869847;55.2448482406793;9.68852485369453;108.112061175012;10.3976949933633;10.1529664636372;0.411764705882353;0;4.24637671794577
16;141;45.999720097116;52.8609806513685;6.86126055425244;76.9761276590434;8.77360402907741;7.61793850957826;0.290780141843972;0;4.84073491917347
17;146;41.7350745704126;50.4723772367439;8.73730266633127;127.659315547757;11.298642199298;9.64834054005689;0.404109589041096;0;5.44889792406638
18;105;41.6200501604446;50.8497333140885;9.22968315364398;88.4874292487498;9.40677570949525;10.2901174262709;0.371428571428571;0;5.02978418106645
19;102;41.4810397380814;49.8494430576691;8.36840331958767;110.41533894727;10.5078703335771;8.99398124343074;0.333333333333333;0;5.21839212902919
20;99;45.5637241815295;58.1090495051815;12.545325323652;148.813108478376;12.1988978386728;12.7076805158744;0.414141414141414;0;7.30615336881216
21;133;46.679823475499;56.2079216395759;9.52809816407689;71.9255318553404;8.48089216152053;9.79195504749061;0.398496240601504;0;4.90099535975984
22;136;47.0143976513902;54.7225757580949;7.70817810670477;74.8359011749162;8.65077459970587;8.37349679200975;0.338235294117647;0;4.54481893086339
23;145;43.5740856830978;51.3456554285898;7.77156974549206;85.4791670524376;9.24549441903664;8.51282728361693;0.358620689655172;0;4.58797800753485
24;145;42.099778821466;49.5091144776197;7.4093356561538;113.810049798475;10.6681793103826;8.35786884928745;0.206896551724138;0;4.59350997733862
25;107;41.0116579670132;49.2791651247339;8.26750715772068;110.348538712616;10.504691271647;8.89488818761561;0.280373831775701;0;5.02220230313834
26;157;41.50519710169;47.8199934765473;6.31479637485731;61.361422281362;7.83335319523906;6.99491338738326;0.337579617834395;0;3.91607940503668
27;135;44.6665568374464;53.9978737824749;9.33131694502852;117.400649205364;10.8351580147852;9.80432491487899;0.333333333333333;0;4.52999619148585
28;154;41.2731873452852;48.8590705673166;7.58588322203136;104.492943610095;10.2221790049918;8.34307126248768;0.292207792207792;0;4.6724806958581
29;154;43.3035065392935;48.2826746226028;4.97916808330922;49.9003184323622;7.06401574406245;5.7851981259831;0.311688311688312;0;3.36329125767663
30;138;45.1504341019338;55.0471503279533;9.89671622601954;86.4826780100017;9.29960633629197;10.2392229966406;0.369565217391304;0;4.99769083497412
31;113;44.5970402497426;53.1264473060704;8.52940705632772;138.910933104941;11.7860482395475;9.76526236030377;0.230088495575221;0;5.96028719435899
32;136;46.2219744703483;54.8152587005915;8.59328423024327;136.062751415399;11.6645939241535;8.97863328030328;0.330882352941176;0.0220588235294118;5.01522170098465
33;102;47.1976629022822;56.2401299502719;9.04246704798972;115.394987743791;10.7422059067862;9.66849527945793;0.480392156862745;0;5.76957196500096
34;147;42.5698432319191;50.2574778771908;7.68763464527164;75.5406308500733;8.6914113267106;8.21512573735443;0.346938775510204;0;4.66190888177627
35;110;40.9258231656447;48.6638812555361;7.73805808989141;102.998358321309;10.148810685066;8.76261283027722;0.409090909090909;0;4.57083904547972
36;145;40.4971759456179;48.4164016388694;7.91922569325153;88.2656252018392;9.39497872279864;8.27557937105602;0.317241379310345;0;4.39199747204825
37;139;46.4801436758624;53.8617727793557;7.38162910349322;86.9906300135722;9.32687675556894;7.94247339943203;0.330935251798561;0;4.51672055609421
38;104;41.9933996545547;50.8023242807505;8.8089246261958;123.907442210935;11.1313719824168;9.19854213391494;0.384615384615385;0;5.28009416997534
39;157;38.5997086415281;46.0047918956844;7.40508325415632;80.7323788726204;8.98511985855617;7.86131055263875;0.35031847133758;0;4.5905987514318
40;141;41.7090277130056;49.5175545014378;7.80852678843218;80.7872791125567;8.98817440376836;8.18239104224408;0.304964539007092;0;3.97843034864827
41;139;47.2883853942423;54.8611375270005;7.57275213275819;92.4440768882821;9.61478428714249;8.29946714514502;0.280575539568345;0;4.98531200729848
42;121;41.636443537123;49.5470022164965;7.91055867937356;83.0785354641916;9.11474275359385;8.23006734877192;0.338842975206612;0;4.62543730475047
43;134;45.7359326189916;54.0713564981808;8.33542387918916;86.2142267081272;9.28516164146469;9.0116992882634;0.365671641791045;0;5.28870456773128
44;105;42.4280567570752;51.7503486554632;9.32229189838802;106.57372153008;10.3234549221702;9.62699849835517;0.39047619047619;0;5.42142128299678
