#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/45,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.87;0;None/0,ParkPod/4,RepositionPod/0,Insert/12,Extract/26,Rest/3
119.76;7;None/0,ParkPod/10,RepositionPod/0,Insert/15,Extract/20,Rest/0
179.99;4;None/0,ParkPod/14,RepositionPod/0,Insert/9,Extract/22,Rest/0
239.76;4;None/0,ParkPod/12,RepositionPod/0,Insert/12,Extract/21,Rest/0
299.96;7;None/0,ParkPod/12,RepositionPod/0,Insert/12,Extract/21,Rest/0
359.96;5;None/0,ParkPod/11,RepositionPod/0,Insert/13,Extract/21,Rest/0
419.99;4;None/0,ParkPod/9,RepositionPod/0,Insert/12,Extract/24,Rest/0
479.97;4;None/0,ParkPod/16,RepositionPod/0,Insert/13,Extract/16,Rest/0
539.96;3;None/0,ParkPod/13,RepositionPod/0,Insert/11,Extract/21,Rest/0
599.96;3;None/0,ParkPod/8,RepositionPod/0,Insert/13,Extract/24,Rest/0
659.98;6;None/0,ParkPod/15,RepositionPod/0,Insert/11,Extract/19,Rest/0
719.76;4;None/0,ParkPod/11,RepositionPod/0,Insert/13,Extract/21,Rest/0
779.78;4;None/0,ParkPod/13,RepositionPod/0,Insert/10,Extract/22,Rest/0
839.95;3;None/0,ParkPod/13,RepositionPod/0,Insert/12,Extract/20,Rest/0
899.72;4;None/0,ParkPod/14,RepositionPod/0,Insert/9,Extract/22,Rest/0
959.97;5;None/0,ParkPod/13,RepositionPod/0,Insert/13,Extract/19,Rest/0
1019.93;4;None/0,ParkPod/11,RepositionPod/0,Insert/12,Extract/22,Rest/0
1079.87;5;None/0,ParkPod/13,RepositionPod/0,Insert/13,Extract/19,Rest/0
1139.96;1;None/0,ParkPod/17,RepositionPod/0,Insert/10,Extract/18,Rest/0
1199.96;5;None/0,ParkPod/12,RepositionPod/0,Insert/12,Extract/21,Rest/0
1259.92;4;None/0,ParkPod/14,RepositionPod/0,Insert/13,Extract/18,Rest/0
1319.96;5;None/0,ParkPod/11,RepositionPod/0,Insert/12,Extract/22,Rest/0
1379.97;7;None/0,ParkPod/10,RepositionPod/0,Insert/12,Extract/23,Rest/0
1439.92;3;None/0,ParkPod/15,RepositionPod/0,Insert/11,Extract/19,Rest/0
1499.99;3;None/0,ParkPod/12,RepositionPod/0,Insert/12,Extract/21,Rest/0
1559.99;1;None/0,ParkPod/6,RepositionPod/0,Insert/14,Extract/25,Rest/0
1619.88;3;None/0,ParkPod/18,RepositionPod/0,Insert/10,Extract/17,Rest/0
1679.99;3;None/0,ParkPod/12,RepositionPod/0,Insert/10,Extract/23,Rest/0
1739.92;2;None/0,ParkPod/9,RepositionPod/0,Insert/12,Extract/24,Rest/0
1799.93;4;None/0,ParkPod/12,RepositionPod/0,Insert/12,Extract/21,Rest/0
1859.98;1;None/0,ParkPod/21,RepositionPod/0,Insert/9,Extract/15,Rest/0
1919.97;2;None/0,ParkPod/11,RepositionPod/0,Insert/12,Extract/22,Rest/0
1980;5;None/0,ParkPod/9,RepositionPod/0,Insert/13,Extract/23,Rest/0
2039.9;3;None/0,ParkPod/13,RepositionPod/0,Insert/13,Extract/19,Rest/0
2099.69;2;None/0,ParkPod/15,RepositionPod/0,Insert/10,Extract/20,Rest/0
2159.98;2;None/0,ParkPod/13,RepositionPod/0,Insert/12,Extract/20,Rest/0
2219.97;4;None/0,ParkPod/12,RepositionPod/0,Insert/10,Extract/23,Rest/0
2279.96;2;None/0,ParkPod/12,RepositionPod/0,Insert/12,Extract/21,Rest/0
2339.9;2;None/0,ParkPod/11,RepositionPod/0,Insert/12,Extract/22,Rest/0
2399.98;3;None/0,ParkPod/12,RepositionPod/0,Insert/11,Extract/22,Rest/0
