idx;bot_id;task_id;trip_id;src_id;dest_id;path_nodes;path_len_m;expected_sec;actual_sec;gap_sec;abs_err_sec;rel_err_pct;stop_go_count;queue_stop_go_count;conflict_wait_sec
0;24;5724764;1;1911;144;22;21;20.9534271247462;21.0645382358573;0.111111111111111;0.111111111111111;0.530276553088957;0;0;0.425000000000001
1;4;61500622;1;2089;72;18;17;18.2916666666667;17.7602793327895;-0.531387333877145;0.531387333877145;2.90507881846275;0;0;0.177777777777777
2;10;21185163;1;1658;128;21;20;19.4166666666667;21.3083333333333;1.89166666666666;1.89166666666666;9.74248927038624;0;0;2.26666666666666
3;13;38276631;1;2426;184;29;28;29;26.1243506530316;-2.87564934696842;2.87564934696842;9.91603223092557;0;0;0.222222222222221
4;39;20549736;1;2336;32;33;32;26.7916666666667;26.3944444444444;-0.397222222222226;0.397222222222226;1.48263348885434;0;0;0.133333333333333
5;9;47093149;1;1333;176;31;30;25.4583333333333;31.8465728752538;6.38823954192048;6.38823954192048;25.0929212775927;0;0;1.22222222222222
6;23;636084;1;1153;152;46;45;42.4534271247462;27.625;-14.8284271247462;14.8284271247462;34.9286927558851;0;0;1.0604617641427
7;36;11852763;1;2695;168;46;45;39.0833333333333;51.3138888888889;12.2305555555556;12.2305555555556;31.2935323383085;0;0;6.63611111111112
8;0;53352557;1;2831;168;58;57;49.8333333333333;46.3888888888889;-3.44444444444444;3.44444444444444;6.91192865105907;0;0;0.355555555555561
9;40;50729898;1;911;24;44;43;35.625;43.8634600004743;8.23846000047428;8.23846000047428;23.1255017557173;2;0;5.62582973687255
10;27;61052759;1;1300;8;43;42;34.9583333333333;41.1506493469684;6.19231601363509;6.19231601363509;17.7134188709466;1;0;5.78333333333335
11;17;53485440;1;1164;56;53;52;42.2475468957064;42.7361111111111;0.488564215404686;0.488564215404686;1.15643215122234;0;0;1.1388888888889
12;26;51522882;1;1748;136;48;47;38.9166666666667;54.375313416237;15.4586467495703;15.4586467495703;39.7224327612086;0;0;11.3882395419205
13;16;13399367;1;1939;104;68;67;55;60.6521284308094;5.65212843080941;5.65212843080941;10.2765971469262;0;0;8.74722222222221
14;32;61455662;1;995;88;55;54;47.8284271247462;49.5555555555556;1.72712843080941;1.72712843080941;3.61109184356974;0;0;1.4027777777778
15;30;14284947;1;509;8;62;61;48.2475468957064;50.1416666666667;1.89411977096024;1.89411977096024;3.92583642657447;0;0;1.41518758282567
16;34;16230054;1;976;56;64;63;53.8333333333333;62.0882395419205;8.25490620858715;8.25490620858715;15.3341910995427;0;0;7.00064934696842
17;6;15494477;1;576;184;56;55;44.875;46.8027777777778;1.92777777777779;1.92777777777779;4.29588362735998;0;0;1.11666666666671
18;22;37353378;1;2299;88;64;63;50.2083333333333;52.9147082680699;2.70637493473654;2.70637493473654;5.39029032644622;0;0;1.27009379141288
19;41;53915901;1;2329;104;86;85;67.8725468957064;71.2638888888889;3.39134199318249;3.39134199318249;4.99663287778733;0;0;2.06323954192051
20;14;8945359;1;1181;160;68;67;50.75;59.5833333333334;8.83333333333339;8.83333333333339;17.4055829228244;0;0;3.13888888888891
21;29;46326459;1;2276;120;76;75;57.5833333333333;64.0834002624372;6.50006692910384;6.50006692910384;11.2881046525682;1;0;3.81176045807959
22;28;12603924;1;890;40;71;70;54.2475468957064;71.5839890824231;17.3364421867167;17.3364421867167;31.9580205535318;1;0;14.2124964035393
23;21;11606915;1;1462;0;84;83;66.5367604580795;71.8173160136351;5.28055555555562;5.28055555555562;7.93629794898499;0;0;1.35898268030176
24;5;16634689;1;1321;104;76;75;61.8259740204526;78.2006591667276;16.374685146275;16.374685146275;26.4851228075406;0;0;13.4555555555556
25;43;15481067;1;514;72;81;80;60.9166666666667;82.1005555555556;21.183888888889;21.183888888889;34.7751937984497;1;0;10.8777777777778
26;2;21746483;1;1197;112;80;79;60.25;92.2721284308095;32.0221284308095;32.0221284308095;53.1487608810115;0;0;29.1665728752538
27;37;39566006;1;1084;88;96;95;75.1666666666667;79.0508026365349;3.88413596986824;3.88413596986824;5.16736492665398;0;0;3.06935065303165
28;8;5232572;1;2102;16;90;89;71.1617604580795;76.9783333333334;5.81657287525388;5.81657287525388;8.1737338112656;0;0;2.06166666666678
29;11;56448742;1;572;72;96;95;75.7892135623731;81.5457288683737;5.75651530600065;5.75651530600065;7.59542820861065;0;0;2.53333333333339
30;39;11962368;2;1881;32;37;36;31.5784271247462;31.5611761265779;-0.0172509981683007;0.0172509981683007;0.0546290608463588;0;0;0.4695382358573
31;13;54509808;2;2664;176;64;63;45.3333333333333;46.3089826803017;0.975649346968375;0.975649346968375;2.15216767713612;0;0;0.222222222222257
32;10;29999565;2;1099;136;43;42;34.9583333333333;38.486204902524;3.52787156919067;3.52787156919067;10.0916469202117;1;0;2.44444444444451
33;36;19093715;2;2800;168;15;14;14.1666666666667;13.8781538431287;-0.288512823537939;0.288512823537939;2.03656110732663;0;0;0.133333333333354
34;40;39404226;2;992;24;28;27;27.0784271247462;26.9833260684092;-0.095101056337036;0.095101056337036;0.351205983637528;0;0;0.222222222222257
