#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;937;0;0;0;0;0;0;0;0;0
599.96;0.72;938;0;0;0;0;0;0;0;0;0
1199.96;0.73;940;0;0;0;0;0;0;0;0;0
1799.93;0.75;943;0;0;0;0;0;0;0;0;0
2399.98;0.76;944;0;0;0;0;0;0;0;0;0
2999.99;0.77;947;0;0;0;0;0;0;0;0;0
3599.95;0.79;947;0;0;0;0;0;0;0;0;0
4199.98;0.8;950;0;0;0;0;0;0;0;0;0
4799.82;0.81;952;0;0;0;0;0;0;0;0;0
5399.86;0.82;952;0;0;0;0;0;0;0;0;0
5999.83;0.83;953;0;0;0;0;0;0;0;0;0
6599.94;0.84;954;0;0;0;0;0;0;0;0;0
7199.98;0.84;954;0;0;0;0;0;0;0;0;0
7800;0.84;954;0;0;0;0;0;0;0;0;0
8399.99;0.83;954;0;0;0;0;0;0;0;0;0
8999.97;0.83;954;0;0;0;0;0;0;0;0;0
9599.79;0.82;954;0;0;0;0;0;0;0;0;0
10199.99;0.82;954;0;0;0;0;0;0;0;0;0
10799.93;0.81;954;0;0;0;0;0;0;0;0;0
11399.84;0.81;954;0;0;0;0;0;0;0;0;0
11999.85;0.8;954;0;0;0;0;0;0;0;0;0
12599.78;0.8;954;0;0;0;0;0;0;0;0;0
13199.99;0.79;954;0;0;0;0;0;0;0;0;0
13800;0.79;954;0;0;0;0;0;0;0;0;0
14399.99;0.78;954;0;0;0;0;0;0;0;0;0
14999.89;0.78;954;0;0;0;0;0;0;0;0;0
15599.93;0.77;954;0;0;0;0;0;0;0;0;0
16199.89;0.77;954;0;0;0;0;0;0;0;0;0
16799.84;0.76;954;0;0;0;0;0;0;0;0;0
17399.85;0.76;954;0;0;0;0;0;0;0;0;0
17999.65;0.75;954;0;0;0;0;0;0;0;0;0
18599.97;0.75;954;0;0;0;0;0;0;0;0;0
19199.88;0.74;954;0;0;0;0;0;0;0;0;0
19799.73;0.74;954;0;0;0;0;0;0;0;0;0
20399.98;0.73;954;0;0;0;0;0;0;0;0;0
20999.71;0.73;954;0;0;0;0;0;0;0;0;0
21599.98;0.73;954;0;0;0;0;0;0;0;0;0
22199.83;0.72;954;0;0;0;0;0;0;0;0;0
22799.85;0.72;954;0;0;0;0;0;0;0;0;0
23399.66;0.71;954;0;0;0;0;0;0;0;0;0
23999.95;0.71;954;0;0;0;0;0;0;0;0;0
24599.95;0.7;954;0;0;0;0;0;0;0;0;0
25199.81;0.7;954;0;0;0;0;0;0;0;0;0
25799.97;0.69;954;0;0;0;0;0;0;0;0;0
26400;0.69;954;0;0;0;0;0;0;0;0;0
26999.98;0.68;954;0;0;0;0;0;0;0;0;0
27599.87;0.68;954;0;0;0;0;0;0;0;0;0
28199.81;0.67;954;0;0;0;0;0;0;0;0;0
28800;0.67;954;0;0;0;0;0;0;0;0;0
