#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;94;0;0;0;0;0;0;0;0;0
599.96;0.72;96;0;0;0;0;0;0;0;0;0
1199.86;0.73;96;0;0;0;0;0;0;0;0;0
1799.9;0.75;96;0;0;0;0;0;0;0;0;0
2399.99;0.77;96;0;0;0;0;0;0;0;0;0
2999.69;0.79;96;0;0;0;0;0;0;0;0;0
3599.99;0.8;96;0;0;0;0;0;0;0;0;0
4199.65;0.79;96;0;0;0;0;0;0;0;0;0
4799.96;0.78;97;0;0;0;0;0;0;0;0;0
5399.86;0.78;97;0;0;0;0;0;0;0;0;0
5999.84;0.76;97;0;0;0;0;0;0;0;0;0
6599.85;0.75;97;0;0;0;0;0;0;0;0;0
7199.95;0.74;97;0;0;0;0;0;0;0;0;0
