>>> Bots
Bot0:
DistanceTraveled: 4647.00000000056
DistanceEstimated: 4353
NumberOfPickups: 49
NumberOfSetdowns: 48
NumCollisions: 0
TotalTimeMoving: 3950.70828241632
None: 0.42
ParkPod: 1255.52549772879
RepositionPod: 0
Insert: 2846.17028828364
Extract: 2820.03398712069
Rest: 226.373982680306
PickupPod: 110.45194804093
SetdownPod: 107.338758849443
GetItems: 461.693694113155
PutItems: 942.174834279429
Rest: 126.991940376099
Move: 5192.85360466699
Evade: 0
UseElevator: 0
SlowStartHold: 207.018975487378
PickupPod_Count: 49
SetdownPod_Count: 48
GetItems_Count: 32
PutItems_Count: 17
Rest_Count: 22
Move_Count: 151
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 17
StatSlowStartHoldTimeSec: 207.83823954192
StatSlowStartHoldEnergyJ: 18705.4415587727
StatSlowStartDecisionCount: 17
StatSlowStartImmediateReleaseCount: 11
StatSlowStartSearchFailures: 15
StatSlowStartExpectedArrivalMissingCount: 0
Bot1:
DistanceTraveled: 4369.00000000037
DistanceEstimated: 4091
NumberOfPickups: 46
NumberOfSetdowns: 45
NumCollisions: 0
TotalTimeMoving: 3734.6289626053
None: 0.42
ParkPod: 1272.23328989227
RepositionPod: 0
Insert: 2273.54067652818
Extract: 3340.10852036208
Rest: 262.019826803016
PickupPod: 103.292597387863
SetdownPod: 100.393124171507
GetItems: 321.051103918173
PutItems: 1238.59334771925
Rest: 120.06179454891
Move: 5106.53784943634
Evade: 0
UseElevator: 0
SlowStartHold: 158.392496403503
PickupPod_Count: 46
SetdownPod_Count: 45
GetItems_Count: 25
PutItems_Count: 20
Rest_Count: 21
Move_Count: 141
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 21
StatSlowStartHoldTimeSec: 158.809624834308
StatSlowStartHoldEnergyJ: 14292.8662350877
StatSlowStartDecisionCount: 21
StatSlowStartImmediateReleaseCount: 16
StatSlowStartSearchFailures: 17
StatSlowStartExpectedArrivalMissingCount: 0
Bot2:
DistanceTraveled: 4399.00000000039
DistanceEstimated: 4073
NumberOfPickups: 46
NumberOfSetdowns: 45
NumCollisions: 0
TotalTimeMoving: 3758.50503796427
None: 0.42
ParkPod: 1262.90850568005
RepositionPod: 0
Insert: 2223.93532509866
Extract: 3600.4307323554
Rest: 64.2610173196949
PickupPod: 103.758059152017
SetdownPod: 100.739256861612
GetItems: 341.263607514644
PutItems: 1181.25625885597
Rest: 41.7253320082702
Move: 5124.98951940976
Evade: 0
UseElevator: 0
SlowStartHold: 258.223546651532
PickupPod_Count: 46
SetdownPod_Count: 45
GetItems_Count: 23
PutItems_Count: 22
Rest_Count: 5
Move_Count: 137
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 23
StatSlowStartHoldTimeSec: 259.113178678798
StatSlowStartHoldEnergyJ: 23320.1860810915
StatSlowStartDecisionCount: 23
StatSlowStartImmediateReleaseCount: 16
StatSlowStartSearchFailures: 18
StatSlowStartExpectedArrivalMissingCount: 0
Bot3:
DistanceTraveled: 4192.00000000022
DistanceEstimated: 3937
NumberOfPickups: 49
NumberOfSetdowns: 48
NumCollisions: 0
TotalTimeMoving: 3635.67896081804
None: 0.42
ParkPod: 1290.88575724077
RepositionPod: 0
Insert: 2246.30111746675
Extract: 3361.84658988974
Rest: 249.764216193105
PickupPod: 108.489790838228
SetdownPod: 107.32463202727
GetItems: 351.381984288962
PutItems: 1155.46650066279
Rest: 177.274930276386
Move: 5094.94328420748
Evade: 0
UseElevator: 0
SlowStartHold: 154.336558489256
PickupPod_Count: 49
SetdownPod_Count: 48
GetItems_Count: 27
PutItems_Count: 21
Rest_Count: 32
Move_Count: 147
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 21
StatSlowStartHoldTimeSec: 155.07979803117
StatSlowStartHoldEnergyJ: 13957.1818228053
StatSlowStartDecisionCount: 21
StatSlowStartImmediateReleaseCount: 16
StatSlowStartSearchFailures: 16
StatSlowStartExpectedArrivalMissingCount: 0
Bot4:
DistanceTraveled: 4345.00000000031
DistanceEstimated: 4034
NumberOfPickups: 49
NumberOfSetdowns: 48
NumCollisions: 0
TotalTimeMoving: 3734.71044322169
None: 0.42
ParkPod: 1312.74272023442
RepositionPod: 0
Insert: 2732.69102394568
Extract: 2869.93972306604
Rest: 229.94360751466
PickupPod: 110.2673306828
SetdownPod: 107.283520916157
GetItems: 552.221788946307
PutItems: 1108.438780712
Rest: 206.475606472891
Move: 4879.61469372709
Evade: 0
UseElevator: 0
SlowStartHold: 181.435353303543
PickupPod_Count: 49
SetdownPod_Count: 48
GetItems_Count: 34
PutItems_Count: 14
Rest_Count: 38
Move_Count: 148
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 15
StatSlowStartHoldTimeSec: 182.172698372321
StatSlowStartHoldEnergyJ: 16395.5428535089
StatSlowStartDecisionCount: 15
StatSlowStartImmediateReleaseCount: 9
StatSlowStartSearchFailures: 13
StatSlowStartExpectedArrivalMissingCount: 0
Bot5:
DistanceTraveled: 2655
DistanceEstimated: 2423
NumberOfPickups: 37
NumberOfSetdowns: 36
NumCollisions: 0
TotalTimeMoving: 2402.82681109166
None: 0.42
ParkPod: 871.503542778421
RepositionPod: 0
Insert: 311.730891437093
Extract: 5659.05507164566
Rest: 307.619819610083
PickupPod: 84.1581313645289
SetdownPod: 80.5260388984625
GetItems: 40.167965360607
PutItems: 2269.86311669537
Rest: 199.163207450877
Move: 4120.23948040899
Evade: 0
UseElevator: 0
SlowStartHold: 356.211385292421
PickupPod_Count: 37
SetdownPod_Count: 36
GetItems_Count: 4
PutItems_Count: 32
Rest_Count: 37
Move_Count: 115
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 33
StatSlowStartHoldTimeSec: 357.674624834343
StatSlowStartHoldEnergyJ: 32190.7162350896
StatSlowStartDecisionCount: 33
StatSlowStartImmediateReleaseCount: 21
StatSlowStartSearchFailures: 27
StatSlowStartExpectedArrivalMissingCount: 0
Bot6:
DistanceTraveled: 4477.00000000049
DistanceEstimated: 4269
NumberOfPickups: 46
NumberOfSetdowns: 45
NumCollisions: 0
TotalTimeMoving: 3782.61978419919
None: 0.42
ParkPod: 1190.13327578982
RepositionPod: 0
Insert: 2702.16124447011
Extract: 3043.13106076071
Rest: 209.495844960059
PickupPod: 103.629841188864
SetdownPod: 100.612106568551
GetItems: 411.482301627806
PutItems: 1018.08175611278
