#TimeStamp;DistanceTraveled
59.94;984.46
119.92;342.61
179.97;565.85
239.64;690.58
299.86;743.32
359.96;624.97
419.99;597.23
479.74;624.03
539.86;653.23
599.96;703.02
659.76;766.92
719.98;665.88
779.96;710.28
839.98;584.49
899.77;599.04
959.65;702.25
1019.87;732.02
1079.99;758.51
1139.92;836.62
1199.86;784.01
1259.75;803.42
1319.78;819.74
1379.96;674.08
1439.89;837.39
1499.58;912.55
1559.98;797.22
1619.92;794.8
1679.87;891.33
1739.98;802.67
1799.9;873.37
1859.99;798.49
1919.97;792.72
1979.97;878.59
2039.97;854.49
2099.89;800.89
2159.93;850.85
2219.9;870.26
2279.98;891.76
2339.95;848.54
2399.99;837.16
2459.98;949.36
2519.79;797.31
2579.96;870.46
2639.85;887.93
2699.9;829.85
2759.81;879.93
2819.97;829.68
2879.97;798.58
2939.86;832.53
2999.69;827.89
3059.87;924.43
3119.97;969.79
3179.77;759.63
3239.84;1103.94
3299.86;811.31
3360;831.48
3419.92;848.08
3479.83;606.75
3539.84;439.66
3599.99;480.16
3659.96;510.55
3719.97;427.69
3779.97;576.67
3839.99;564.52
3900;479.01
3959.76;454.82
4019.95;357.08
4079.87;504.48
4139.79;536.54
4199.65;477.83
4259.84;508.08
4319.97;474.27
4379.96;477.12
4440;566.5
4499.95;558.5
4559.91;471.53
4619.7;524.89
4679.99;401.44
4739.98;452.31
4799.96;462.45
4859.96;503.77
4919.97;275.72
4979.65;452.17
5039.97;350.38
5099.82;495.03
5159.94;559.45
5219.84;569.84
5279.99;516.12
5339.92;489.17
5399.86;637.79
5459.99;417.15
5519.96;640.59
5579.92;479.55
5639.97;346.05
5699.95;448.12
5759.88;469
5819.8;400.56
5879.8;493.12
5939.97;446.21
5999.84;558.03
6059.97;542.28
6119.99;458.81
6179.89;482.15
6239.75;334.04
6299.81;514.02
6359.89;404.76
6419.84;352.96
6479.75;254.02
6539.97;533.72
6599.85;378.77
6659.94;394.2
6719.98;562.66
6779.84;444.05
6839.96;459.7
6899.96;527.96
6959.95;665.4
7019.66;555.91
7079.87;428.8
7139.8;458.12
7199.95;277.34
