layer,metric,empty,loaded,total,unit
L1,orders_completed,,,1491,orders
L1,orders_per_hour,,,745.5,orders/h
L1,total_energy_with_support_kJ,,,19747.0805489809,kJ
L1,total_energy_mech_kJ,,,6879.70188228279,kJ
L1,energy_total_with_support_per_order_kJ,,,13.2441854788604,kJ/order
L1,energy_mech_per_order_kJ,,,4.61415283855318,kJ/order
L1,total_distance_m,,,74942.2890344044,m
L1,order_distance_m,,,50.2631046508413,m/order
L1,system_order_pile_on,,,3.01821862348178,orders/output_station_arrival
L1,input_station_arrivals,,,377,count
L1,output_station_arrivals,,,494,count
L1,station_arrivals_total,,,871,count
L2,trip_count,925,1752,2677,trips
L2,distance_m,20239,54726,74965,m
L2,total_time_sec,18033.5232165391,56717.0140334778,74750.5372500169,s
L2,total_move_turn_energy_kJ,1324.07665362428,5184.71113758359,6508.78779120787,kJ
L2,move_turn_pct_of_mech,19.2461341534894,75.3624390460249,,%
L2,avg_distance_per_trip_m,21.88,31.236301369863,,m/trip
L2,avg_time_per_trip_sec,19.4957007746369,32.3727249049531,,s/trip
L2,avg_energy_per_trip_kJ,1.43143422013436,2.9593100100363,,kJ/trip
L3,e1_accel_kJ,,,1308.26957330721,kJ
L3,e2_decel_kJ,,,0,kJ
L3,e3_cruise_kJ,,,4070.3860033442,kJ
L3,e4_rotation_kJ,,,1130.13221455646,kJ
L3,e5_lift_kJ,,,370.914091074916,kJ
L3,e1_pct_of_mech,,,19.0163701231936,%
L3,e2_pct_of_mech,,,0,%
L3,e3_pct_of_mech,,,59.1651509468254,%
L3,e4_pct_of_mech,,,16.4270521294953,%
L3,e5_pct_of_mech,,,5.39142680048574,%
L4,turn_count,1591,7044,8635,events
L4,turn_energy_kJ,161.62517862428,968.507035932178,1130.13221455646,kJ
L4,turn_pct_of_total,0.818476322225876,4.90455808659859,,%
L4,turn_pct_of_state,12.2066330662864,18.6800577743192,,%
L4,turn_per_trip,1.72,4.02054794520548,,per trip
L4,turn_per_m,0.0786106032906764,0.128713956802982,,per m
L5,wait_time_sec,682.906959059919,2786.34201246858,3469.2489715285,s
L5,wait_energy_kJ,61.4616263153927,250.770781122172,312.232407437565,kJ
L5,wait_pct_of_total,0.311244116126141,1.26991319299153,,%
L5,wait_ratio_mean,0.0282003469277717,0.0265055988404323,0.0270903971475403,ratio
L5,wait_ratio_median,0.00785686446984036,0.00597703028360286,0.00638559249159226,ratio
L5,wait_ratio_p95,0.117203211586093,0.119549616069839,0.118476424944317,ratio
L6,composition_move_pct,,,27.237725411157,%
L6,composition_turn_pct,,,5.72303440882447,%
L6,composition_lift_pct,,,1.87832368513865,%
L6,composition_wait_pct,,,1.58115730911767,%
L6,composition_support_pct,,,63.5797591857622,%
L6,energy_empty_to_loaded_ratio,,,0.255380988156919,ratio
L6,effective_motion_ratio,,,0.953588976090901,ratio
L6,wait_energy_per_order_kJ,,,0.209411406732103,kJ/order
L6,energy_per_m_empty_J,65.4220393114423,,,J/m
L6,energy_per_m_loaded_J,,94.7394499430543,,J/m
