#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;2;2;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/9;0/0,1/0;0/12,1/9;0/3,1/2;0/5,1/5;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0
899.96;12;31;2;2;0/840.13,1/730.53;0/22.58,1/48.71;0/899.96,1/899.96;0/899.96,1/899.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/11;0/0,1/0;0/7,1/8;0/4,1/8;0/14,1/17;0/6,1/17;0/88,1/86
959.96;12;33;2;2;0/900.13,1/790.53;0/22.8,1/48.8;0/959.96,1/959.96;0/959.96,1/959.96;0/0,1/0;0/0,1/0;0/0,1/0;0/15,1/10;0/0,1/0;0/7,1/8;0/4,1/8;0/15,1/18;0/6,1/17;0/94,1/92
1019.96;12;36;2;2;0/960.13,1/850.53;0/22.89,1/48.93;0/1019.96,1/1019.96;0/1019.96,1/1019.96;0/0,1/0;0/0,1/0;0/0,1/0;0/17,1/13;0/0,1/0;0/7,1/8;0/4,1/8;0/17,1/19;0/6,1/17;0/100,1/98
1079.96;12;37;2;2;0/1020.13,1/910.53;0/23.02,1/49.07;0/1079.96,1/1079.96;0/1079.96,1/1079.96;0/0,1/0;0/0,1/0;0/0,1/0;0/18,1/15;0/0,1/0;0/7,1/8;0/4,1/8;0/18,1/19;0/6,1/17;0/106,1/104
1139.96;12;39;2;2;0/1080.13,1/970.53;0/23.02,1/49.16;0/1139.96,1/1139.96;0/1139.96,1/1139.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/15;0/0,1/0;0/7,1/8;0/4,1/8;0/20,1/19;0/6,1/17;0/112,1/110
1199.96;12;41;2;2;0/1140.13,1/1030.53;0/23.16,1/49.2;0/1199.96,1/1199.96;0/1199.96,1/1199.96;0/0,1/0;0/0,1/0;0/0,1/0;0/15,1/11;0/0,1/0;0/7,1/8;0/4,1/8;0/20,1/21;0/6,1/17;0/118,1/116
1259.96;14;43;2;2;0/1176.27,1/1070.62;0/23.24,1/49.29;0/1259.96,1/1259.96;0/1259.96,1/1259.96;0/0,1/6;0/0,1/0;0/2,1/8;0/12,1/9;0/3,1/2;0/5,1/5;0/5,1/9;0/21,1/22;0/9,1/19;0/124,1/122
1319.96;18;46;2;2;0/1210.36,1/1104.31;0/23.38,1/49.42;0/1319.96,1/1319.96;0/1319.96,1/1319.96;0/0,1/2;0/0,1/1;0/0,1/5;0/9,1/8;0/0,1/3;0/6,1/6;0/7,1/11;0/23,1/23;0/11,1/22;0/130,1/128
1379.96;20;48;2;2;0/1270.36,1/1130.89;0/23.47,1/49.56;0/1379.96,1/1379.96;0/1379.96,1/1379.96;0/0,1/1;0/0,1/0;0/0,1/2;0/9,1/6;0/0,1/3;0/6,1/6;0/7,1/13;0/24,1/24;0/11,1/25;0/136,1/134
1439.96;21;51;2;2;0/1330.36,1/1180.93;0/23.64,1/49.73;0/1439.96,1/1439.96;0/1439.96,1/1439.96;0/0,1/1;0/0,1/0;0/0,1/1;0/12,1/9;0/0,1/3;0/6,1/6;0/7,1/14;0/25,1/26;0/11,1/26;0/142,1/140
1499.96;21;53;2;2;0/1390.36,1/1240.93;0/23.73,1/49.91;0/1499.96,1/1499.96;0/1499.96,1/1499.96;0/0,1/0;0/0,1/0;0/0,1/1;0/12,1/12;0/0,1/3;0/6,1/6;0/7,1/14;0/26,1/27;0/11,1/26;0/148,1/146
1559.96;22;54;2;2;0/1450.36,1/1290.98;0/23.87,1/50;0/1559.96,1/1559.96;0/1559.96,1/1559.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/14;0/0,1/0;0/7,1/8;0/7,1/15;0/27,1/27;0/11,1/27;0/154,1/151
1619.96;22;56;2;2;0/1510.36,1/1350.98;0/24,1/50.13;0/1619.96,1/1619.96;0/1619.96,1/1619.96;0/0,1/0;0/0,1/0;0/0,1/0;0/16,1/21;0/0,1/0;0/7,1/8;0/7,1/15;0/28,1/28;0/11,1/27;0/160,1/157
1679.96;22;57;2;2;0/1570.36,1/1410.98;0/24.09,1/50.18;0/1679.96,1/1679.96;0/1679.96,1/1679.96;0/0,1/0;0/0,1/0;0/0,1/1;0/16,1/17;0/0,1/3;0/6,1/6;0/7,1/15;0/28,1/29;0/11,1/27;0/166,1/163
1739.96;23;60;2;2;0/1630.36,1/1461.02;0/24.18,1/50.22;0/1739.96,1/1739.96;0/1739.96,1/1739.96;0/0,1/0;0/0,1/0;0/0,1/0;0/16,1/16;0/0,1/3;0/6,1/6;0/7,1/16;0/30,1/30;0/11,1/28;0/172,1/169
1799.96;23;64;2;2;0/1690.36,1/1521.02;0/24.27,1/50.31;0/1799.96,1/1799.96;0/1799.96,1/1799.96;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/20;0/0,1/0;0/7,1/8;0/7,1/16;0/32,1/32;0/11,1/28;0/178,1/175
1859.96;23;66;2;2;0/1750.36,1/1581.02;0/24.36,1/50.4;0/1859.96,1/1859.96;0/1859.96,1/1859.96;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/18;0/0,1/0;0/7,1/8;0/7,1/16;0/33,1/33;0/11,1/28;0/184,1/181
1919.96;23;67;2;2;0/1810.36,1/1641.02;0/24.44,1/50.49;0/1919.96,1/1919.96;0/1919.96,1/1919.96;0/0,1/0;0/0,1/0;0/0,1/0;0/15,1/21;0/0,1/0;0/7,1/8;0/7,1/16;0/33,1/34;0/11,1/28;0/190,1/187
1979.96;23;69;2;2;0/1870.36,1/1701.02;0/24.53,1/50.53;0/1979.96,1/1979.96;0/1979.96,1/1979.96;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/17;0/0,1/0;0/7,1/8;0/7,1/16;0/34,1/35;0/11,1/28;0/196,1/193
2039.96;23;72;2;2;0/1930.36,1/1761.02;0/24.62,1/50.53;0/2039.96,1/2039.96;0/2039.96,1/2039.96;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/11;0/0,1/0;0/7,1/8;0/7,1/16;0/35,1/37;0/11,1/28;0/202,1/199
2099.96;23;75;2;2;0/1990.36,1/1821.02;0/24.89,1/50.84;0/2099.96,1/2099.96;0/2099.96,1/2099.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/10;0/0,1/0;0/7,1/8;0/7,1/16;0/37,1/38;0/11,1/28;0/208,1/205
2159.96;23;77;2;2;0/2050.36,1/1881.02;0/25.33,1/51.24;0/2159.96,1/2159.96;0/2159.96,1/2159.96;0/0,1/0;0/1,1/0;0/0,1/0;0/16,1/18;0/0,1/0;0/7,1/8;0/7,1/16;0/38,1/39;0/11,1/28;0/214,1/211
2219.96;23;80;2;2;0/2110.36,1/1941.02;0/25.64,1/51.6;0/2219.96,1/2219.96;0/2219.96,1/2219.96;0/11,1/23;0/0,1/0;0/14,1/28;0/12,1/17;0/3,1/2;0/5,1/5;0/7,1/16;0/41,1/39;0/11,1/28;0/220,1/217
2279.96;26;84;2;2;0/2140.36,1/1968.36;0/26,1/51.96;0/2279.96,1/2279.96;0/2279.96,1/2279.96;0/10,1/21;0/0,1/0;0/12,1/24;0/10,1/16;0/3,1/2;0/5,1/5;0/8,1/18;0/43,1/41;0/14,1/32;0/226,1/223
2340;28;86;2;2;0/2180.4,1/1994.13;0/26.4,1/52.22;0/2340,1/2340;0/2340,1/2340;0/8,1/19;0/0,1/0;0/10,1/21;0/7,1/10;0/3,1/2;0/5,1/5;0/9,1/19;0/44,1/42;0/16,1/35;0/232,1/229
2400;31;88;2;2;0/2215.42,1/2031.07;0/26.84,1/52.53;0/2400,1/2400;0/2400,1/2400;0/6,1/15;0/0,1/0;0/7,1/19;0/9,1/7;0/3,1/2;0/5,1/5;0/11,1/20;0/45,1/43;0/19,1/37;0/238,1/235
2460;34;93;2;2;0/2244.49,1/2051.07;0/27.29,1/56.31;0/2460,1/2460;0/2460,1/2460;0/2,1/13;0/0,1/0;0/4,1/15;0/12,1/14;0/3,1/2;0/5,1/5;0/12,1/22;0/47,1/46;0/22,1/41;0/244,1/241
2520;39;94;2;2;0/2278.13,1/2072.89;0/27.64,1/56.67;0/2520,1/2520;0/2520,1/2520;0/0,1/9;0/0,1/0;0/1,1/11;0/10,1/14;0/3,1/2;0/5,1/5;0/15,1/24;0/48,1/46;0/25,1/45;0/250,1/247
2580;41;96;2;2;0/2320.4,1/2113.87;0/28.04,1/57.02;0/2580,1/2580;0/2580,1/2580;0/0,1/8;0/0,1/0;0/0,1/10;0/8,1/11;0/0,1/3;0/6,1/6;0/16,1/25;0/49,1/47;0/26,1/47;0/256,1/253
2640;43;98;2;2;0/2380.4,1/2151.07;0/28.49,1/57.42;0/2640,1/2640;0/2640,1/2640;0/1,1/5;0/0,1/0;0/1,1/8;0/6,1/13;0/0,1/3;0/6,1/6;0/16,1/27;0/50,1/48;0/26,1/49;0/262,1/259
2700;46;101;2;2;0/2440.4,1/2181.07;0/28.98,1/57.78;0/2700,1/2700;0/2700,1/2700;0/0,1/4;0/1,1/1;0/1,1/5;0/19,1/11;0/3,1/2;0/5,1/5;0/16,1/30;0/51,1/50;0/26,1/52;0/268,1/265
2760;49;104;2;2;0/2490.4,1/2221.07;0/29.29,1/58.18;0/2760,1/2760;0/2760,1/2760;0/0,1/1;0/0,1/3;0/0,1/3;0/18,1/19;0/0,1/3;0/6,1/6;0/17,1/32;0/52,1/52;0/27,1/54;0/274,1/271
2820;52;105;2;2;0/2550.4,1/2257.11;0/29.6,1/58.53;0/2820,1/2820;0/2820,1/2820;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/20;0/0,1/3;0/6,1/6;0/17,1/35;0/52,1/53;0/27,1/57;0/280,1/277
2880;52;108;2;2;0/2610.4,1/2311.07;0/29.96,1/58.84;0/2880,1/2880;0/2880,1/2880;0/0,1/0;0/0,1/0;0/0,1/0;0/18,1/19;0/0,1/0;0/7,1/8;0/17,1/35;0/53,1/55;0/27,1/57;0/286,1/283
2940;52;111;2;2;0/2670.4,1/2371.07;0/30.22,1/59.2;0/2940,1/2940;0/2940,1/2940;0/0,1/0;0/0,1/0;0/0,1/0;0/15,1/17;0/0,1/0;0/7,1/8;0/17,1/35;0/55,1/56;0/27,1/57;0/291,1/289
3000;52;113;2;2;0/2730.4,1/2431.07;0/30.62,1/59.51;0/3000,1/3000;0/3000,1/3000;0/0,1/0;0/0,1/0;0/0,1/0;0/16,1/14;0/0,1/0;0/7,1/8;0/17,1/35;0/56,1/57;0/27,1/57;0/297,1/295
3060;52;114;2;2;0/2790.4,1/2491.07;0/30.98,1/59.87;0/3060,1/3060;0/3060,1/3060;0/0,1/0;0/0,1/0;0/0,1/0;0/15,1/12;0/0,1/0;0/7,1/8;0/17,1/35;0/57,1/57;0/27,1/57;0/303,1/301
3120;52;115;2;2;0/2850.4,1/2551.07;0/31.24,1/60.13;0/3120,1/3120;0/3120,1/3120;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/9;0/0,1/0;0/7,1/8;0/17,1/35;0/57,1/58;0/27,1/57;0/309,1/306
3180;52;117;2;2;0/2910.4,1/2611.07;0/31.6,1/60.49;0/3180,1/3180;0/3180,1/3180;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/8;0/0,1/0;0/7,1/8;0/17,1/35;0/59,1/58;0/27,1/57;0/315,1/312
3240;52;119;2;2;0/2970.4,1/2671.07;0/32,1/60.89;0/3240,1/3240;0/3240,1/3240;0/0,1/0;0/3,1/0;0/0,1/0;0/19,1/8;0/0,1/0;0/7,1/8;0/17,1/35;0/60,1/59;0/27,1/57;0/321,1/318
3300;52;122;2;2;0/3030.4,1/2731.07;0/32.36,1/61.33;0/3300,1/3300;0/3300,1/3300;0/0,1/0;0/0,1/0;0/0,1/0;0/18,1/8;0/0,1/0;0/7,1/8;0/17,1/35;0/63,1/59;0/27,1/57;0/327,1/324
3360;52;124;2;2;0/3090.4,1/2791.07;0/32.71,1/61.69;0/3360,1/3360;0/3360,1/3360;0/0,1/0;0/0,1/0;0/0,1/0;0/19,1/5;0/0,1/0;0/7,1/8;0/17,1/35;0/64,1/60;0/27,1/57;0/333,1/330
3420;53;127;2;2;0/3150.4,1/2848.76;0/33.02,1/62.22;0/3420,1/3420;0/3420,1/3420;0/2,1/4;0/0,1/0;0/6,1/7;0/14,1/5;0/3,1/2;0/5,1/5;0/17,1/36;0/66,1/61;0/27,1/58;0/339,1/336
3480;57;128;2;2;0/3172.04,1/2871.07;0/33.33,1/62.76;0/3480,1/3480;0/3480,1/3480;0/1,1/2;0/0,1/0;0/2,1/4;0/11,1/15;0/3,1/2;0/5,1/5;0/20,1/37;0/67,1/61;0/31,1/61;0/345,1/342
3540;60;129;2;2;0/3220.4,1/2911.07;0/33.64,1/63.16;0/3540,1/3540;0/3540,1/3540;0/1,1/1;0/2,1/2;0/1,1/2;0/10,1/20;0/3,1/2;0/5,1/5;0/21,1/39;0/67,1/62;0/32,1/63;0/351,1/348
3600;63;132;2;2;0/3270.4,1/2951.07;0/34.04,1/63.51;0/3600,1/3600;0/3600,1/3600;0/0,1/0;0/1,1/3;0/0,1/0;0/11,1/24;0/3,1/2;0/5,1/5;0/22,1/41;0/69,1/63;0/33,1/65;0/357,1/354
3660;63;135;2;2;0/3330.4,1/3011.07;0/34.44,1/63.82;0/3660,1/3660;0/3660,1/3660;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/21;0/0,1/0;0/7,1/8;0/22,1/41;0/71,1/64;0/33,1/65;0/363,1/360
3720;63;139;2;2;0/3390.4,1/3071.07;0/34.84,1/64.13;0/3720,1/3720;0/3720,1/3720;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/19;0/0,1/0;0/7,1/8;0/22,1/41;0/74,1/65;0/33,1/65;0/369,1/366
3780;63;142;2;2;0/3450.4,1/3131.07;0/35.2,1/64.49;0/3780,1/3780;0/3780,1/3780;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/23;0/0,1/0;0/7,1/8;0/22,1/41;0/75,1/67;0/33,1/65;0/375,1/372
3840;63;144;2;2;0/3510.4,1/3191.07;0/35.56,1/64.8;0/3840,1/3840;0/3840,1/3840;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/19;0/0,1/0;0/7,1/8;0/22,1/41;0/76,1/68;0/33,1/65;0/381,1/378
3900;63;146;2;2;0/3570.4,1/3251.07;0/36,1/65.11;0/3900,1/3900;0/3900,1/3900;0/0,1/0;0/0,1/0;0/0,1/0;0/17,1/17;0/0,1/0;0/7,1/8;0/22,1/41;0/78,1/68;0/33,1/65;0/387,1/384
3960;63;149;2;2;0/3630.4,1/3311.07;0/36.4,1/65.47;0/3960,1/3960;0/3960,1/3960;0/0,1/0;0/0,1/0;0/0,1/0;0/18,1/14;0/0,1/0;0/7,1/8;0/22,1/41;0/79,1/70;0/33,1/65;0/393,1/390
4020;63;150;2;2;0/3690.4,1/3371.07;0/36.71,1/65.82;0/4020,1/4020;0/4020,1/4020;0/0,1/0;0/0,1/0;0/0,1/0;0/16,1/10;0/0,1/0;0/7,1/8;0/22,1/41;0/80,1/70;0/33,1/65;0/399,1/396
4080;63;151;2;2;0/3750.4,1/3431.07;0/36.98,1/66.22;0/4080,1/4080;0/4080,1/4080;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/12;0/0,1/0;0/7,1/8;0/22,1/41;0/80,1/71;0/33,1/65;0/405,1/402
4140;63;153;2;2;0/3810.4,1/3491.07;0/37.2,1/66.44;0/4140,1/4140;0/4140,1/4140;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/12;0/0,1/0;0/7,1/8;0/22,1/41;0/81,1/72;0/33,1/65;0/411,1/408
4200;63;157;2;2;0/3870.4,1/3551.07;0/37.29,1/66.62;0/4200,1/4200;0/4200,1/4200;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/10;0/0,1/0;0/7,1/8;0/22,1/41;0/83,1/74;0/33,1/65;0/417,1/414
4260;63;159;2;2;0/3930.4,1/3611.07;0/37.47,1/66.71;0/4260,1/4260;0/4260,1/4260;0/0,1/0;0/2,1/0;0/0,1/0;0/10,1/8;0/0,1/0;0/7,1/8;0/22,1/41;0/85,1/74;0/33,1/65;0/423,1/420
4320;63;163;2;2;0/3990.4,1/3671.07;0/37.64,1/66.89;0/4320,1/4320;0/4320,1/4320;0/8,1/23;0/0,1/0;0/12,1/30;0/14,1/15;0/3,1/2;0/5,1/5;0/22,1/41;0/87,1/76;0/33,1/65;0/429,1/426
4380;67;164;2;2;0/4010.58,1/3675.56;0/37.73,1/66.98;0/4380,1/4380;0/4380,1/4380;0/5,1/22;0/0,1/0;0/8,1/26;0/10,1/15;0/3,1/2;0/5,1/5;0/24,1/43;0/87,1/77;0/37,1/71;0/435,1/432
4440;71;167;2;2;0/4040.71,1/3688.67;0/37.87,1/67.11;0/4440,1/4440;0/4440,1/4440;0/4,1/19;0/0,1/0;0/5,1/21;0/11,1/19;0/3,1/2;0/5,1/5;0/26,1/45;0/88,1/79;0/40,1/76;0/441,1/438
4500;74;169;2;2;0/4080.8,1/3701.73;0/38,1/67.16;0/4500,1/4500;0/4500,1/4500;0/2,1/15;0/0,1/0;0/3,1/17;0/15,1/14;0/3,1/2;0/5,1/5;0/28,1/46;0/90,1/79;0/42,1/80;0/447,1/444
4560;78;169;2;2;0/4120.89,1/3733.2;0/38.13,1/67.24;0/4560,1/4560;0/4560,1/4560;0/0,1/12;0/0,1/0;0/1,1/15;0/15,1/12;0/3,1/2;0/5,1/5;0/30,1/48;0/90,1/79;0/44,1/83;0/453,1/450
4620;81;172;2;2;0/4170.93,1/3761.69;0/38.18,1/67.29;0/4620,1/4620;0/4620,1/4620;0/0,1/10;0/2,1/0;0/1,1/11;0/13,1/9;0/3,1/2;0/5,1/5;0/31,1/50;0/92,1/80;0/45,1/87;0/459,1/456
4680;83;173;2;2;0/4220.98,1/3794.44;0/38.27,1/67.47;0/4680,1/4680;0/4680,1/4680;0/0,1/6;0/0,1/0;0/0,1/9;0/11,1/14;0/0,1/3;0/6,1/6;0/32,1/51;0/92,1/81;0/46,1/89;0/465,1/462
4740;85;176;2;2;0/4280.98,1/3822.27;0/38.4,1/67.6;0/4740,1/4740;0/4740,1/4740;0/0,1/3;0/1,1/0;0/0,1/6;0/16,1/14;0/0,1/3;0/6,1/6;0/32,1/53;0/94,1/82;0/46,1/92;0/471,1/468
4800;88;179;2;2;0/4340.98,1/3849.69;0/38.44,1/67.69;0/4800,1/4800;0/4800,1/4800;0/0,1/1;0/1,1/1;0/0,1/2;0/14,1/13;0/0,1/3;0/6,1/6;0/32,1/56;0/95,1/84;0/46,1/96;0/477,1/474
4860;90;181;2;2;0/4400.98,1/3886.58;0/38.58,1/67.78;0/4860,1/4860;0/4860,1/4860;0/0,1/0;0/0,1/0;0/0,1/0;0/18,1/12;0/0,1/3;0/6,1/6;0/32,1/58;0/97,1/84;0/46,1/98;0/483,1/480
4920;90;185;2;2;0/4460.98,1/3942.53;0/38.62,1/67.91;0/4920,1/4920;0/4920,1/4920;0/0,1/0;0/0,1/0;0/0,1/0;0/15,1/13;0/0,1/0;0/7,1/8;0/32,1/58;0/99,1/86;0/46,1/98;0/489,1/486
4980;90;187;2;2;0/4520.98,1/4002.53;0/38.71,1/68;0/4980,1/4980;0/4980,1/4980;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/12;0/0,1/0;0/7,1/8;0/32,1/58;0/100,1/87;0/46,1/98;0/495,1/492
5040;90;189;2;2;0/4580.98,1/4062.53;0/38.8,1/68.13;0/5040,1/5040;0/5040,1/5040;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/14;0/0,1/0;0/7,1/8;0/32,1/58;0/101,1/88;0/46,1/98;0/501,1/498
5100;90;191;2;2;0/4640.98,1/4122.53;0/38.93,1/68.22;0/5100,1/5100;0/5100,1/5100;0/0,1/0;0/3,1/0;0/1,1/0;0/11,1/10;0/3,1/0;0/6,1/6;0/32,1/58;0/102,1/89;0/46,1/98;0/507,1/504
5160;91;195;2;2;0/4691.02,1/4182.53;0/39.11,1/68.31;0/5160,1/5160;0/5160,1/5160;0/0,1/0;0/0,1/0;0/0,1/0;0/16,1/10;0/0,1/0;0/7,1/8;0/33,1/58;0/104,1/91;0/47,1/98;0/513,1/510
5220;91;195;2;2;0/4751.02,1/4242.53;0/39.16,1/68.44;0/5220,1/5220;0/5220,1/5220;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/9;0/0,1/0;0/7,1/8;0/33,1/58;0/104,1/91;0/47,1/98;0/519,1/516
5280;91;199;2;2;0/4811.02,1/4302.53;0/39.24,1/68.62;0/5280,1/5280;0/5280,1/5280;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/24;0/0,1/0;0/7,1/8;0/33,1/58;0/106,1/93;0/47,1/98;0/525,1/522
5340;91;201;2;2;0/4871.02,1/4362.53;0/39.38,1/68.71;0/5340,1/5340;0/5340,1/5340;0/0,1/1;0/0,1/3;0/0,1/1;0/8,1/28;0/0,1/3;0/6,1/6;0/33,1/58;0/107,1/94;0/47,1/98;0/531,1/528
5400;92;202;2;2;0/4931.02,1/4412.58;0/39.56,1/68.71;0/5400,1/5400;0/5400,1/5400;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/22;0/0,1/3;0/6,1/6;0/33,1/59;0/108,1/94;0/47,1/99;0/537,1/534
5459.96;92;204;2;2;0/4990.98,1/4472.53;0/39.73,1/68.76;0/5459.96,1/5459.96;0/5459.96,1/5459.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/19;0/0,1/0;0/7,1/8;0/33,1/59;0/109,1/95;0/47,1/99;0/543,1/540
5519.96;92;206;2;2;0/5050.98,1/4532.53;0/39.91,1/68.76;0/5519.96,1/5519.96;0/5519.96,1/5519.96;0/0,1/7;0/1,1/0;0/1,1/10;0/17,1/13;0/3,1/2;0/5,1/5;0/33,1/59;0/110,1/96;0/47,1/99;0/549,1/546
5579.96;94;207;2;2;0/5101.02,1/4562.67;0/40,1/68.84;0/5579.96,1/5579.96;0/5579.96,1/5579.96;0/0,1/5;0/1,1/1;0/0,1/7;0/20,1/13;0/0,1/3;0/6,1/6;0/34,1/60;0/110,1/97;0/48,1/102;0/554,1/552
5639.96;96;210;2;2;0/5161.02,1/4592.8;0/40,1/68.93;0/5639.96,1/5639.96;0/5639.96,1/5639.96;0/0,1/3;0/0,1/0;0/0,1/4;0/14,1/16;0/0,1/3;0/6,1/6;0/34,1/62;0/112,1/98;0/48,1/105;0/560,1/558
5699.96;98;214;2;2;0/5221.02,1/4640.18;0/40.04,1/68.98;0/5699.96,1/5699.96;0/5699.96,1/5699.96;0/0,1/0;0/0,1/0;0/0,1/2;0/13,1/14;0/0,1/3;0/6,1/6;0/34,1/64;0/114,1/100;0/48,1/107;0/566,1/564
