#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;47.34;0.09;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
60;51.33;0.43;PP/0.11,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.02,RP/0
119.96;53.14;0.5;PP/0.14,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/0.02,RP/0
179.96;51.34;0.55;PP/0.15,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/0.02,RP/0
239.96;51.45;0.6;PP/0.15,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.03,RP/0
299.96;51.45;0.64;PP/0.16,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.03,RP/0
360;51.6;0.67;PP/0.16,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.03,RP/0
420;51.75;0.7;PP/0.16,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.04,RP/0
480;52.17;0.79;PP/0.21,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.04,RP/0
540;52.23;0.82;PP/0.21,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.04,RP/0
600;52.25;0.86;PP/0.22,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/0.05,RP/0
659.96;52.43;0.89;PP/0.22,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/0.05,RP/0
719.96;52.76;0.94;PP/0.24,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/0.05,RP/0
779.96;52.84;0.97;PP/0.24,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.05,RP/0
839.96;52.87;1.01;PP/0.24,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.06,RP/0
899.96;53.06;1.04;PP/0.24,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.06,RP/0
959.96;52.74;1.09;PP/0.25,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.06,RP/0
1019.96;53.41;1.15;PP/0.28,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.06,RP/0
1079.96;53.58;1.2;PP/0.29,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.07,RP/0
1139.96;53.9;1.24;PP/0.29,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.07,RP/0
1199.96;54.33;1.27;PP/0.3,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.07,RP/0
1259.96;55.45;1.36;PP/0.35,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.07,RP/0
1319.96;54.83;1.41;PP/0.36,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/0.08,RP/0
1379.96;55.09;1.45;PP/0.36,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/0.08,RP/0
1439.96;55.5;1.51;PP/0.38,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/0.09,RP/0
1499.96;55.41;1.55;PP/0.38,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/0.09,RP/0
1559.96;55.56;1.58;PP/0.38,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/0.1,RP/0
1619.96;56.14;1.63;PP/0.4,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/0.1,RP/0
1679.96;56.56;1.66;PP/0.41,TA/0.11,IS/0.01,PS/0.05,RB/0.01,OB/0.1,RP/0
1739.96;56.17;1.7;PP/0.41,TA/0.11,IS/0.01,PS/0.05,RB/0.01,OB/0.1,RP/0
1799.96;55.04;1.73;PP/0.41,TA/0.11,IS/0.01,PS/0.05,RB/0.01,OB/0.1,RP/0
1859.96;55.27;1.78;PP/0.42,TA/0.11,IS/0.01,PS/0.05,RB/0.01,OB/0.11,RP/0
1919.96;54.97;1.81;PP/0.42,TA/0.11,IS/0.01,PS/0.05,RB/0.01,OB/0.11,RP/0
1979.96;54.97;1.84;PP/0.43,TA/0.11,IS/0.01,PS/0.05,RB/0.01,OB/0.11,RP/0
2039.96;55.07;1.88;PP/0.43,TA/0.11,IS/0.01,PS/0.05,RB/0.01,OB/0.11,RP/0
2099.96;55.26;1.91;PP/0.44,TA/0.12,IS/0.01,PS/0.05,RB/0.01,OB/0.11,RP/0
2159.96;55.4;1.96;PP/0.45,TA/0.12,IS/0.01,PS/0.05,RB/0.01,OB/0.12,RP/0
2219.96;55.85;2;PP/0.46,TA/0.12,IS/0.01,PS/0.05,RB/0.01,OB/0.12,RP/0
2279.96;55;2.06;PP/0.48,TA/0.12,IS/0.01,PS/0.05,RB/0.01,OB/0.12,RP/0
2340;55.22;2.1;PP/0.48,TA/0.12,IS/0.01,PS/0.05,RB/0.01,OB/0.12,RP/0
2400;55.41;2.14;PP/0.49,TA/0.12,IS/0.01,PS/0.05,RB/0.01,OB/0.13,RP/0
2460;55.57;2.2;PP/0.5,TA/0.13,IS/0.01,PS/0.06,RB/0.01,OB/0.13,RP/0
2520;55.03;2.25;PP/0.5,TA/0.13,IS/0.01,PS/0.06,RB/0.01,OB/0.13,RP/0
2580;55.26;2.29;PP/0.51,TA/0.13,IS/0.01,PS/0.06,RB/0.01,OB/0.13,RP/0
2640;55.56;2.34;PP/0.51,TA/0.13,IS/0.01,PS/0.06,RB/0.01,OB/0.14,RP/0
2700;55.04;2.38;PP/0.52,TA/0.13,IS/0.01,PS/0.06,RB/0.01,OB/0.15,RP/0
2760;55.22;2.49;PP/0.58,TA/0.13,IS/0.01,PS/0.06,RB/0.01,OB/0.15,RP/0
2820;55.72;2.53;PP/0.59,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.15,RP/0
2880;55.88;2.56;PP/0.59,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.15,RP/0
2940;56;2.6;PP/0.6,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.15,RP/0
3000;56.07;2.63;PP/0.6,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.16,RP/0
3060;56.14;2.66;PP/0.6,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.16,RP/0
3120;56.25;2.69;PP/0.6,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.16,RP/0
3180;56.39;2.72;PP/0.6,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.16,RP/0
3240;56.45;2.75;PP/0.61,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.17,RP/0
3300;55.18;2.8;PP/0.62,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.17,RP/0
3360;55.18;2.83;PP/0.63,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.17,RP/0
3420;55.63;2.88;PP/0.64,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.18,RP/0
3480;55.1;2.94;PP/0.66,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.18,RP/0
3540;55.36;2.99;PP/0.67,TA/0.15,IS/0.01,PS/0.06,RB/0.01,OB/0.19,RP/0
3600;55.64;3.03;PP/0.67,TA/0.15,IS/0.01,PS/0.07,RB/0.01,OB/0.19,RP/0
3660;55.81;3.07;PP/0.68,TA/0.15,IS/0.01,PS/0.07,RB/0.01,OB/0.19,RP/0
3720;56.02;3.1;PP/0.68,TA/0.15,IS/0.01,PS/0.07,RB/0.01,OB/0.19,RP/0
3780;55.02;3.13;PP/0.68,TA/0.15,IS/0.01,PS/0.07,RB/0.01,OB/0.19,RP/0
3840;55.02;3.16;PP/0.69,TA/0.15,IS/0.01,PS/0.07,RB/0.01,OB/0.2,RP/0
3900;55.25;3.2;PP/0.69,TA/0.15,IS/0.01,PS/0.07,RB/0.01,OB/0.2,RP/0
3960;55.41;3.24;PP/0.7,TA/0.15,IS/0.01,PS/0.07,RB/0.01,OB/0.2,RP/0
4020;55.46;3.27;PP/0.7,TA/0.15,IS/0.01,PS/0.07,RB/0.01,OB/0.2,RP/0
4080;55.46;3.3;PP/0.71,TA/0.16,IS/0.01,PS/0.07,RB/0.01,OB/0.2,RP/0
4140;55.89;3.33;PP/0.71,TA/0.16,IS/0.01,PS/0.07,RB/0.01,OB/0.21,RP/0
