#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/15,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
60;5;None/0,ParkPod/3,RepositionPod/0,Insert/4,Extract/7,Rest/1
119.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/9,Rest/3
179.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/9,Rest/3
239.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
299.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/5
360;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
420;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/3
480;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/11,Rest/3
540;8;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/11,Rest/4
600;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/9,Rest/6
659.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
719.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
779.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
839.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/7,Rest/7
899.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/10
959.96;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/5
1019.96;3;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/7,Rest/5
1079.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/11,Rest/4
1139.96;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/10,Rest/4
1199.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/10,Rest/4
1259.96;9;None/0,ParkPod/1,RepositionPod/0,Insert/4,Extract/8,Rest/2
1319.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/5,Rest/7
1379.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
1439.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/6,Rest/7
1499.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
1559.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/7,Rest/8
1619.96;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/11,Rest/4
1679.96;9;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/10,Rest/3
1739.96;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/10,Rest/4
1799.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/5
1859.96;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/11,Rest/3
1919.96;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/3
1979.96;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
2039.96;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/10,Rest/4
2099.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
2159.96;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/12,Rest/2
2219.96;9;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/10,Rest/1
2279.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/8,Rest/4
2340;5;None/0,ParkPod/2,RepositionPod/0,Insert/3,Extract/5,Rest/5
2400;4;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/8,Rest/3
2460;2;None/0,ParkPod/2,RepositionPod/0,Insert/4,Extract/6,Rest/3
2520;4;None/0,ParkPod/1,RepositionPod/0,Insert/4,Extract/8,Rest/2
2580;5;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/7,Rest/4
2640;5;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/8,Rest/3
2700;5;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/9,Rest/2
2760;6;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/10,Rest/1
2820;8;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/10,Rest/3
2880;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/11,Rest/4
2940;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
3000;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
3060;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
3120;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/7,Rest/8
3180;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/7,Rest/8
3240;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/9,Rest/6
3300;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
3360;6;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/5
3420;3;None/0,ParkPod/0,RepositionPod/0,Insert/5,Extract/5,Rest/5
3480;4;None/0,ParkPod/0,RepositionPod/0,Insert/4,Extract/9,Rest/2
3540;7;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/9,Rest/3
3600;7;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/9,Rest/3
3660;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/3
3720;6;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/11,Rest/2
3780;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/9,Rest/6
3840;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/7,Rest/6
3900;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/9,Rest/4
3960;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/9,Rest/6
4020;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
4080;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/11,Rest/4
4140;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
4200;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/7,Rest/7
4260;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/9
4320;5;None/0,ParkPod/1,RepositionPod/0,Insert/4,Extract/7,Rest/3
4380;4;None/0,ParkPod/1,RepositionPod/0,Insert/4,Extract/6,Rest/4
4440;3;None/0,ParkPod/3,RepositionPod/0,Insert/2,Extract/6,Rest/4
4500;2;None/0,ParkPod/3,RepositionPod/0,Insert/2,Extract/7,Rest/3
4560;6;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/9,Rest/2
4620;4;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
4680;5;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/9,Rest/3
4740;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/10,Rest/2
4800;5;None/0,ParkPod/3,RepositionPod/0,Insert/2,Extract/8,Rest/2
4860;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/10,Rest/4
4920;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/5
4980;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
5040;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
5100;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
5160;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
5220;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
5280;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/10,Rest/4
5340;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
5400;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/9,Rest/6
5459.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
5519.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/10,Rest/2
5579.96;9;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/11,Rest/2
5639.96;8;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/11,Rest/2
5699.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/10,Rest/2
5759.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/10,Rest/4
5819.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/7,Rest/6
5879.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
5939.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/11,Rest/4
5999.96;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/9,Rest/6
6059.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/7,Rest/7
6119.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/9
6179.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/5
6239.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
6299.96;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/10,Rest/5
6359.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/9,Rest/4
6419.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/9
6479.96;2;None/0,ParkPod/2,RepositionPod/0,Insert/3,Extract/9,Rest/1
6539.96;6;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/8,Rest/3
6599.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
6659.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/8,Rest/4
6719.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/9,Rest/2
6779.96;7;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/11,Rest/0
6839.96;8;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/11,Rest/1
6899.96;3;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/8,Rest/3
6959.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
7019.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/7,Rest/7
7079.96;7;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
7139.96;7;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/9,Rest/5
7199.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
