Tag;Instance;Setting;Config;Seed;Timestamp
hadgs_whcav_p_feasibility_large7200;Material\Instances\CoreBenchmark\1-6-12-60-0.89-large.xlayo;Material\Instances\CoreBenchmark\large_7200_300.xsett;Material\Instances\CoreBenchmark\hadgs_whcav_priority.xconf;0;20260517-041246
