#TimeStamp;DistanceTraveled
60;249
119.96;41
179.96;68.8
239.96;37.32
299.96;34.07
360;62.83
420;91.87
480;103.24
540;65.4
600;68.34
659.96;61.07
719.96;84.09
779.96;65.64
839.96;121.33
899.96;79.88
959.96;142.12
1019.96;97.94
1079.96;115.82
1139.96;213.29
1199.96;146.29
1259.96;100.2
1319.96;167.91
1379.96;103.55
1439.96;128.95
1499.96;148.81
1559.96;167.72
1619.96;137.61
1679.96;188.91
1739.96;166.37
1799.96;147.61
1859.96;133.09
1919.96;132.14
1979.96;182.97
2039.96;58.83
2099.96;0
2159.96;166.78
2219.96;183.73
2279.96;114.5
2340;58.99
2400;155.02
2460;125.78
2520;184.74
2580;212.6
2640;119.24
2700;159.45
2760;177.89
2820;171.17
2880;207.73
2940;145.22
3000;132.16
3060;159.11
3120;93.6
3180;155.69
3240;133.56
3300;167
3360;109.48
3420;108.43
3480;61.97
3540;117.41
3600;179.44
3660;153.21
3720;144.68
3780;138.79
3840;68.74
3900;111.36
3960;68.76
4020;183.98
4080;110.59
4140;225.21
4200;90.03
4260;122.58
4320;128.03
4380;175.44
4440;175.83
4500;173.95
4560;133.29
4620;106.15
4680;166.3
4740;79.4
4800;153.23
4860;201.31
4920;142.4
4980;154.76
5040;210.13
5100;79.17
5160;122.94
5220;179.81
5280;131.74
5340;153.97
5400;209.12
5459.96;189.29
5519.96;201.98
5579.96;167.94
5639.96;104.98
5699.96;46.23
5759.96;76.49
5819.96;201.82
5879.96;131.41
5939.96;162.75
5999.96;130.56
6059.96;206.06
6119.96;164.45
6179.96;127.95
6239.96;171.01
6299.96;171.32
6359.96;138.54
6419.96;105.61
6479.96;64.81
6539.96;110.37
6599.96;72.82
6659.96;159.36
6719.96;242.96
6779.96;162.3
6839.96;198.88
6899.96;154.29
6959.96;184.47
7019.96;149.98
7079.96;120.99
7139.96;142.43
7199.96;214.42
7259.96;217.13
7319.96;170.79
7379.96;104.8
7439.96;120.07
7499.96;142.46
7559.96;125.63
7619.96;121.05
7679.96;77.35
7739.96;161.13
7799.96;178.46
7859.96;132.59
7919.96;172.45
7979.96;178.62
8039.96;142.77
8099.96;120.56
8159.96;126.14
8219.96;119.59
8279.96;147.24
8339.96;119.16
8399.96;181.94
8459.96;126.91
8519.96;177.34
8579.96;96.86
8639.96;133.06
8699.96;157.52
8759.96;153.25
8819.96;159.45
8879.96;72.78
8939.96;94.35
8999.96;154.51
9059.96;137.16
9119.96;162.35
9179.96;101.73
9239.96;123.47
9299.96;173.19
9360;157.54
9420;99.66
9480;154.96
9540;133.49
9600;181.43
9660;248.46
9720;165.76
9780;169.81
9840;130.41
9900;187.6
9960;134.92
10020;90.43
10080;116.48
10140;177.88
10200;156.63
10260;118.38
10320;191.54
10380;164.71
10440;145.36
10500;139.2
10560;156.43
10620;170.96
10680;110.62
10740;131.17
10800;119.79
10860;150.6
10920;86.67
10980;71.45
11040;149.53
11100;152.21
11160;113.95
11220;117.88
11280;161.76
11340;136.68
11400;134.63
11460;136.1
11520;177.23
11580;95.22
11640;156.7
11700;186.4
11760;95.4
11820;80
11880;77.94
11940;156.34
12000;122.52
12060;117.79
12120;161.15
12180;57.87
12240;121.36
12300;162.15
12360;124.03
12420;119.96
12480;61.89
12540;173.9
12600;124.95
12660;82.09
12720;98.06
12780;161.86
12840;107.42
12900;196.21
12960;142.12
13020;117.38
13080;119.22
13140;105.14
13200;82.87
13260;69.07
13320;114.7
13380;77.66
13440;163.3
13500;84.24
13560;87.82
13620;16.98
13680;54
13740;65.1
13800;123.74
13860;144.06
13920;111.14
13980;29.97
14040;73.48
14100;144.23
14160;72.13
14220;137.21
14280;93.51
14340;109.15
14400;155.41
