#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;1;100;0;0;0;0;0;0
60;3;91;0;48.34;0;60;0;0.3
119.96;1;94;47.33;77.96;83.69;111.32;0.49;0.37
179.96;2;94;22.71;69.59;22.79;179.96;0.02;0.43
239.96;4;95;0;92.83;0;235.16;0;0.53
299.96;4;96;9.73;82.54;33.99;249.08;0.4;0.45
360;4;98;21.42;61.43;33.58;322.56;0.64;0.42
420;6;101;33.07;64.37;33.13;381.6;0.68;0.43
480;5;98;20.53;51.37;20.6;415.68;0.16;0.54
540;6;97;8;61.86;92.69;435.36;0.54;0.62
600;8;98;0;57.38;0;421.44;0;0.46
659.96;8;99;31.24;52.13;31.3;347.96;0.29;0.33
719.96;10;101;0;58.66;0;486.68;0;0.36
779.96;11;102;42.44;50.99;42.49;500.6;0.68;0.32
839.96;11;103;78.27;61.67;78.31;569.24;0.53;0.35
899.96;10;106;61.67;72.39;69.81;502.52;0.46;0.42
959.96;11;106;137.8;57.23;137.87;581.72;0.57;0.31
1019.96;14;105;294.53;65.43;294.58;487.16;1;0.29
1079.96;13;105;34.39;57.78;64.43;594.2;0.41;0.44
1139.96;13;103;19.59;45.91;27.72;582.2;0.37;0.51
1199.96;14;103;0;59.13;0;634.52;0;0.42
1259.96;13;102;20.71;70.67;87.27;901.88;0.15;0.32
1319.96;15;103;110.93;95.59;111;767.96;0.41;0.39
1379.96;15;102;54.51;79.61;666.67;618.68;0.26;0.37
1439.96;15;102;34.36;83.65;1234.43;483.8;0.96;0.54
1499.96;17;102;0.8;97.72;0.85;755.96;0.54;0.42
1559.96;18;101;35.96;75.02;109.21;1055.96;0.37;0.45
1619.96;19;100;35.02;70.72;36.22;1125.56;0.79;0.46
1679.96;20;100;59.91;73.95;59.96;1236.44;0.54;0.42
1739.96;19;103;37.2;83.86;845.33;1022.84;0.3;0.45
1799.96;19;102;17.5;77.07;832.79;730.52;0.37;0.58
1859.96;20;100;33.2;61.89;457.57;927.8;0.08;0.51
1919.96;17;102;28.43;104.35;517.57;869.72;0.56;0.48
1979.96;19;103;75.11;116.76;118.16;779.96;0.57;0.55
2039.96;20;104;38.04;108.31;69.36;720.92;0.36;0.62
2099.96;22;105;98.04;140.7;129.36;832.76;0.36;0.49
2159.96;25;100;153.02;52.64;153.09;820.76;0.37;0.47
2219.96;25;101;4.36;64.04;1204.43;807.8;0.54;0.54
2279.96;25;100;31.24;67.82;232.79;593.24;0.04;0.58
2340;26;99;51.33;101.02;139.7;977.76;0.32;0.61
2400;29;100;0;97.26;0;936;0;0.61
2460;29;99;29.93;61.63;30;1144.8;0.11;0.4
2520;25;99;32.69;67.95;392.24;1300.8;0.51;0.41
2580;26;101;64.28;95.23;129.85;1211.04;0.58;0.46
2640;26;103;29.91;106.61;52.84;903.36;0.36;0.45
2700;24;104;45.33;133.92;529.93;721.44;0.49;0.51
2760;23;104;49.34;135.22;1028.78;790.08;0.36;0.54
2820;19;106;39.26;144.09;450.45;835.68;0.63;0.53
2880;20;107;57.59;87.54;466.93;932.16;0.5;0.54
2940;20;106;39.45;83.8;409.25;1254.24;0.14;0.41
3000;20;106;37.16;127.02;932.69;1237.44;0.43;0.5
3060;21;105;13.38;147.59;13.43;1163.04;0.96;0.44
3120;19;105;37.11;147.2;37.16;1299.84;0.42;0.46
3180;21;108;0;156.02;0;1323.36;0;0.41
3240;21;105;21.2;122.08;701.19;1057.92;0.21;0.42
3300;20;105;47.87;99.87;454.93;945.12;0.16;0.52
3360;19;104;52.74;103.68;772.84;724.8;0.31;0.51
3420;21;104;99.76;120.9;699.85;713.76;0.38;0.5
3480;19;108;94.04;113.79;534.18;704.64;0.3;0.54
3540;21;107;134.13;124.31;614.33;703.2;0.18;0.51
3600;19;109;108.93;141.53;1605.22;860.16;0.18;0.51
3660;20;107;155.44;108.44;581.19;1530.72;0.12;0.47
3720;21;108;22.18;92.98;1084.48;1406.4;1;0.51
3780;23;111;8;96.8;8.06;1156.32;0.21;0.52
3840;23;113;31.73;102.3;31.79;942.72;0.71;0.56
3900;25;113;63.53;94.39;63.58;1212;0.58;0.52
3960;26;114;42.93;112.47;42.99;1177.92;0.47;0.54
4020;26;115;31.94;115.47;54.63;1459.68;0.26;0.5
4080;25;117;15.73;126.84;831.94;1161.6;0.22;0.45
4140;25;115;65.89;82.04;271.34;1272.48;0.32;0.31
4200;27;112;125.89;80.13;331.34;1144.32;0.32;0.41
