idx;queue_wait_sec;picking_time_sec
0;4.0941759206417;93.2888888888979
1;10.2225419084461;83.4222222222316
2;97.7780974640114;106.000000000017
3;86.2799062085971;166.533333333336
4;186.711111111138;176.977777777703
5;251.955555555565;177.066666666581
6;86.4555555555118;86.4444444444027
7;51.4799062085606;106.088888888972
8;64.3687950974432;176.444444444542
9;81.5243506530992;56.0000000000446
10;59.3888888889395;35.9111111111397
11;86.222541908518;105.288888888973
12;87.1558752418551;96.0444444445209
13;51.4750000000442;75.9111111111715
14;99.3780974640845;96.0888888889654
15;129.466986353;96.1333333334098
16;57.8354617641915;136.088888888997
17;33.1083333333618;86.0888888889574
18;114.663888888982;5.82222222222686
19;49.924350653074;76.0888888889494
20;50.3558752418237;66.0000000000525
21;27.4799062086117;186.266666666815
22;43.8799062086248;116.088888888981
23;72.7243506530922;96.0000000000764
24;159.955875241909;86.0444444445129
25;104.983064809616;65.9111111111636
26;158.666986353022;96.0888888889654
27;125.289208575218;5.86666666667134
28;206.97809746417;35.9555555555842
29;204.978097464167;106.000000000084
30;53.5558752418269;65.9111111111636
31;127.333653019663;86.0444444445129
32;129.555875241885;15.9111111111238
33;88.533653019635;55.4222222222663
34;133.830555555671;135.155555555663
35;107.294175920729;95.688888888965
36;122.222541908551;115.422222222314
37;166.133653019697;156.222222222347
38;177.916398143007;196.399999999837
39;92.3527777778534;176.533333333113
40;343.289208575053;25.9999999998877
41;150.991017319437;25.1555555554469
42;254.405287031457;55.9555555553138
43;268.183064809094;35.9999999998445
44;43.6497314759999;86.0444444440727
45;66.2666666663804;115.91111111061
46;93.3336530191168;76.3999999996699
47;168.622541907695;25.9555555554434
48;169.030555554787;66.2222222219361
49;192.044764129819;46.0888888886898
50;186.31143079649;106.488888888429
51;103.733653019066;36.088888888733
52;119.955875241244;106.355555555096
53;96.4003196857702;116.488888888386
54;171.111430796564;116.53333333283
55;131.378097463406;85.9555555551842
56;247.071953697343;96.4444444440278
57;203.999999999119;95.599999999587
58;334.666986351396;76.0444444441159
59;288.844444443197;76.3111111107814
60;110.35587524126;116.488888888386
61;260.089208573978;136.799999999409
62;212.222541907498;55.5555555553156
63;380.933653017874;116.622222221718
64;274.716398141668;56.0888888886466
65;240.577777776738;66.1777777774919
66;320.5780974626;36.1333333331772
67;303.866666665354;46.133333333134
68;167.511430796555;115.822222221722
69;315.378097462602;187.111111110303
70;248.178097462895;126.533333332787
71;284.049731474961;46.0444444442455
72;239.200319685173;106.533333332873
73;276.008333332089;65.4666666663838
74;228.089208574107;75.5999999996734
75;334.886111109653;46.0888888886898
76;202.627509253091;46.0888888886898
77;279.657683985142;86.3111111107382
78;312.186111109733;25.1999999998911
79;169.822541907698;56.2222222219793
80;193.963630940276;106.39999999954
81;195.86698635201;126.577777777231
82;121.955875241241;85.7777777774072
83;218.583064808578;136.488888888299
84;269.244764129491;36.0444444442887
85;220.000319685242;66.1333333330476
86;233.73365301851;76.3111111107814
87;203.866986351959;36.0000000001005
88;239.77809746294;5.11111111114133
89;166.978097463546;116.266666667162
90;107.244764130578;66.0000000003902
91;213.022541908532;35.9555555557681
92;88.9780974645664;95.9555555561228
93;243.911430797701;96.0888888894569
94;174.586111112191;55.8666666669969
95;69.6416666670939;25.8666666668196
96;228.852777779155;56.0444444447758
97;244.75861326589;45.8666666669378
98;26.3972222223938;65.9111111115008
99;136.044764131496;66.1333333337243
100;75.6888888893482;96.0444444450122
