decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits
22,168.355555555572,1,81,1,93,2,6,10,13.3333333333333,0.5,0.01,1,1,0,0,0,2,-10.02,0.0392671,0,15,2,0,6
23,169.200000000016,1,81,1,93,1,6,10,13.75,0.5,0.01,1,1,0,0,0,2,-40.02,0.0500264,0,15,2,0,9
24,179.244444444462,1,82,1,94,1,7,10,14.1666666666667,0.5,0.01,1,1,0,0,0,2,-40.02,0.0512285,0,15,2,0,7
25,188.400000000019,1,83,1,94,2,7,10,14.5833333333333,0.5,0.01,1,1,0,0,0,2,-10.02,0.0369692,0,15,2,0,4
26,189.288888888908,1,83,1,94,1,7,10,15,0.5,0.01,1,1,0,0,0,2,-40.02,0.0513662,0,15,2,0,5
27,208.444444444467,1,85,1,94,1,7,10,15.4166666666667,0.5,0.01,1,1,0,0,0,1,-25.01,0.0383594,0,15,1,0,2
28,209.333333333356,1,85,1,94,1,7,10,15.8333333333333,0.5,0.01,1,1,1,1,0,1,-40.8433333333333,0.032709,0,15,1,0,3
29,218.488888888913,1,84,1,95,1,8,10,15.6,0.5,0.01,1,1,0,0,0,1,-25.01,0.0409245,0,15,1,0,1
30,219.377777777802,1,85,1,95,1,8,10,16,0.5,0.01,1,1,0,0,0,1,-25.01,0.0322564,0,15,1,0,2
31,238.53333333336,1,86,1,93,1,8,10,16.4,0.5,0.01,0,0,0,0,0,0,0,0.037782,0,15,0,0,0
32,239.422222222249,1,86,2,93,2,8,10,16.4,0.5,0.01,1,1,0,0,0,1,-25.01,0.0735113,0,15,1,0,1
33,241.955555555583,1,87,1,91,1,8,10,16.8,0.5,0.01,0,0,0,0,0,0,0,0.0375234,0,15,0,0,0
34,251.11111111114,1,87,1,91,1,8,10,16.8,0.5,0.01,0,0,0,0,0,0,0,0.0515273,0,15,0,0,0
35,253.466666666696,1,88,1,91,1,8,10,16.8,0.5,0.01,0,0,0,0,0,0,0,0.0400051,0,15,0,0,0
36,259.511111111139,1,88,2,91,2,8,10,16.8,0.5,0.01,0,0,0,0,0,0,0,0.0965235,0,15,0,0,0
37,261.155555555583,1,88,2,91,2,8,10,16.8,0.5,0.01,0,0,0,0,0,0,0,0.0984827,0,15,0,0,0
38,264.977777777803,1,89,2,91,2,8,10,16.8,0.5,0.01,0,0,0,0,0,0,0,0.0895086,0,15,0,0,0
39,268.66666666669,1,89,2,91,2,8,10,16.8,0.5,0.01,2,2,2,2,1,2,-11.62,0.1028166,0,15,0,2,0
40,276.488888888909,1,88,1,90,1,7,10,16.2962962962963,0.5,0.01,0,0,0,0,0,0,0,0.0730329,0,15,0,0,0
41,279.644444444463,1,88,1,90,1,7,10,16.2962962962963,0.5,0.01,2,2,2,2,1,2,-9.61259259259259,0.0448074,0,15,0,2,0
42,288.800000000014,1,87,1,90,2,6,10,15.8620689655172,0.5,0.01,1,1,1,1,0,2,-25.8820689655172,0.0339658,0,15,2,0,11
43,299.777777777786,1,87,1,90,2,6,10,15.6666666666667,0.5,0.01,1,1,1,1,0,2,-25.6866666666667,0.0300357,0,15,2,0,8
44,308.933333333338,1,86,1,90,2,6,10,15.4838709677419,0.5,0.01,1,1,1,1,0,1,-25.4938709677419,0.0314103,0,15,1,0,10
45,309.86666666667,1,85,1,90,2,6,10,15.3125,0.5,0.01,1,1,1,1,0,2,-25.3325,0.0299688,0,15,2,0,6
46,319.022222222222,1,85,1,90,2,6,8.9,13.90625,1,0.0089,1,0,1,0,0,1,-22.81515,0.0655808,0,7.80701754385965,1,0,9
47,319.955555555554,1,84,1,90,2,6,8.72549019607843,13.90625,0.980392156862745,0.00872549019607843,1,1,0,0,0,2,-8.74294117647059,0.0479696,0,7.67241379310345,2,0,4
48,329.111111111106,1,85,1,89,1,6,8.81406398385563,14.3228539737654,0.980769230769231,0.00881406398385563,1,1,1,1,0,1,-30.9140596005963,0.0307174,0,7.7683275789914,1,0,7
49,330.044444444438,1,84,1,89,1,6,8.65996971814582,13.9084362139918,0.981132075471698,0.00865996971814582,1,1,0,0,0,2,-23.976569492973,0.0558772,0,7.64963991769547,2,0,2
50,339.19999999999,1,85,1,89,1,8,8.64364533321897,14.1441469089038,0.981481481481482,0.00864364533321897,1,1,1,1,0,1,-30.4481874939121,0.0339987,0,7.65175160645613,1,0,6
51,340.133333333322,1,84,1,89,1,8,8.52122888608301,13.7843408451343,0.981818181818182,0.00852122888608301,1,1,1,1,1,1,-4.75493630309425,0.0474255,0,7.55915465700912,0,1,0
52,349.288888888874,1,83,1,88,1,7,8.64226128472221,13.8276180555555,0.982142857142857,0.00864226128472221,1,1,0,0,0,2,-24.02356586902,0.0438106,0,7.68201003086419,2,0,5
53,350.222222222206,1,83,1,88,2,7,8.49233498483864,13.8303741181658,0.982456140350877,0.00849233498483864,1,1,1,1,0,2,-22.3396937729741,0.0330575,0,7.56348584587191,2,0,5
54,369.422222222197,1,84,1,89,1,7,9.15763649425273,15.1755119047617,0.982758620689655,0.00915763649425273,2,2,1,1,1,2,-18.5091001662556,0.0430042,0,7.92750621890535,1,1,3
55,370.35555555553,1,83,1,85,2,6,8.87673611111098,14.794560185185,0.983333333333333,0.00887673611111098,1,1,0,0,0,3,-8.90336631944431,0.0554031,0,7.83241421568616,3,0,3
56,379.511111111081,1,83,1,85,2,6,9.07065061475405,15.3697135416666,0.983606557377049,0.00907065061475405,2,2,1,1,0,2,-41.548137050665,0.0300069,0,8.01898097826082,2,0,13
57,389.599999999965,1,82,1,84,2,6,8.95087148491083,15.2406730689022,0.984126984126984,0.00895087148491083,1,1,1,1,0,3,-24.2183971682678,0.0335918,0,7.94232258520256,3,0,11
58,390.488888888854,1,81,1,84,2,6,8.81375,14.8442105263158,0.984375,0.00881375,0,0,0,0,0,0,0,0.0757032,0,7.83444444444445,0,0,0
59,391.688888888853,1,82,1,84,2,6,8.826875,14.8663157894737,0.984375,0.008826875,0,0,0,0,0,0,0,0.0795021,0,7.7386301369863,0,0,0
60,399.688888888849,1,82,2,84,4,6,8.85839843749997,14.9194078947368,0.984375,0.00885839843749997,1,1,1,1,0,2,-23.7955231291118,0.2151581,0,7.76626712328765,2,0,8
61,403.244444444403,1,82,1,84,2,6,8.8041666666666,14.673611111111,0.984615384615385,0.0088041666666666,0,0,0,0,0,0,0,0.1128249,0,7.63027777777772,0,0,0
62,409.777777777733,1,82,2,84,4,6,8.93845150759734,14.8974191793289,0.984615384615385,0.00893845150759734,1,1,1,1,0,2,-23.8537475899414,0.1970802,0,7.74665797325103,2,0,6
63,410.622222222177,1,81,1,84,2,6,8.80326231060606,14.5253828125,0.984848484848485,0.00880326231060606,2,2,2,2,1,2,-14.3850201260965,0.0950041,0,7.64493832236842,0,2,0
64,429.911111111057,1,81,1,88,2,5,8.92557450526505,14.4509301513815,0.985294117647059,0.00892557450526505,1,1,1,1,0,1,-23.3854302311518,0.0342725,0,7.68277299187372,1,0,4
65,430.755555555501,1,80,1,88,2,5,8.79732336956522,14.1166351744186,0.985507246376812,0.00879732336956522,1,1,1,1,0,2,-22.931553190723,0.02942,0,7.58769140625,2,0,5
66,440.844444444385,1,80,1,87,2,6,8.86863045634915,14.1091848169191,0.985714285714286,0.00886863045634915,2,2,1,1,1,2,-9.29340089364668,0.0410117,0,7.57078209688342,1,1,3
67,460.08888888882,1,80,1,84,1,6,9.28993693201287,14.8638990912206,0.986111111111111,0.00928993693201287,1,1,0,0,0,1,-17.1683499172381,0.0545083,0,7.86912304829325,1,0,2
68,460.977777777709,1,81,1,86,3,6,9.21363986132238,14.9465713305896,0.986301369863014,0.00921363986132238,1,1,1,1,0,3,-24.187852111496,0.0541482,0,7.82088034740156,3,0,13
69,470.177777777704,1,80,1,86,1,6,9.39618623832165,15.1156039486044,0.986486486486487,0.00939618623832165,1,1,0,0,0,1,-17.3977408341669,0.0622545,0,7.99215840960692,1,0,1
70,491.155555555472,1,82,1,85,2,6,9.60020416666667,15.6525067934783,0.986666666666667,0.00960020416666667,1,1,0,0,0,2,-25.2719113684783,0.0678239,0,7.82625339673913,2,0,10
71,500.355555555467,1,83,1,87,1,7,9.65800438596482,15.9567028985506,0.986842105263158,0.00965800438596482,1,1,1,1,1,1,-2.73180256488709,0.1009641,0,7.89256272401426,0,1,0
72,501.244444444356,1,82,1,85,2,6,9.56720779220768,15.6739361702126,0.987012987012987,0.00956720779220768,1,1,1,1,0,2,-25.2602783780047,0.0353606,0,7.83696808510629,2,0,9
73,511.33333333324,1,82,1,87,2,6,9.75545623615063,15.8526163837448,0.987179487179487,0.00975545623615063,1,1,1,1,0,1,-25.6178280761315,0.0361901,0,7.92630819187238,1,0,7
74,520.444444444357,1,82,1,87,2,6,10.0034935146117,16.1280813807006,0.987341772151899,0.0100034935146117,1,1,1,1,1,1,-2.99440325836993,0.1109418,0,8.14717513045699,0,1,0
75,531.377777777699,1,80,1,87,2,5,10.1909375000001,16.3055000000002,0.9875,0.0101909375000001,1,1,1,1,0,1,-26.5066284375003,0.035514,0,8.15275000000009,1,0,6
76,540.488888888818,1,81,1,87,3,5,10.3918617112485,16.5047215413947,0.987654320987654,0.0103918617112485,1,1,1,1,0,2,-26.9173669760658,0.0306392,0,8.3340673129815,2,0,7
77,550.53333333327,1,81,1,87,3,5,10.3658536585366,16.3461538461538,0.98780487804878,0.0103658536585366,1,1,1,1,0,1,-26.722373358349,0.0320617,0,8.25242718446602,1,0,5
78,560.577777777723,1,81,1,86,3,5,10.3943797876693,16.2779909882369,0.987951807228916,0.0103943797876693,1,1,1,1,0,1,-26.6827651556938,0.0308959,0,8.21650973691955,1,0,4
79,561.422222222168,1,80,1,86,1,5,10.3108237979597,16.3416830005399,0.988095238095238,0.0103108237979597,1,1,0,0,0,2,-26.6731284460955,0.0688772,0,8.17084150026995,2,0,4
80,570.622222222175,1,81,1,87,2,6,10.5523616103849,16.9235988091079,0.988235294117647,0.0105523616103849,2,2,1,1,1,2,-11.6667095859702,0.0526071,0,8.38271716712819,1,1,3
81,571.46666666662,1,82,1,87,1,5,10.3111679615439,16.6124372713763,0.988505747126437,0.0103111679615439,1,1,0,0,0,2,-26.9442275688433,0.0549039,0,8.30621863568816,2,0,2
82,580.666666666627,1,83,1,89,2,6,10.4714863478536,17.0646444187244,0.988636363636364,0.0104714863478536,1,1,1,1,0,2,-27.5570737392738,0.0381353,0,8.45404402395522,2,0,13
83,590.71111111108,1,83,1,89,2,7,10.58515917603,17.1287121212123,0.98876404494382,0.01058515917603,1,1,1,1,0,2,-27.7350416155944,0.034585,0,8.48719969969977,2,0,11
84,601.511111111088,1,83,1,90,1,7,10.5777887517147,17.0000176366843,0.988888888888889,0.0105777887517147,1,1,1,1,1,1,-2.23749832053385,0.1088125,0,8.35088585661685,0,1,0
85,610.75555555554,1,83,1,89,2,6,10.5236916158178,16.8009813515688,0.989010989010989,0.0105236916158178,1,1,1,1,0,2,-27.3457203506183,0.0325794,0,8.32744293077758,2,0,9
86,620.799999999993,1,82,1,89,2,6,10.6334480256979,16.8668485924863,0.989130434782609,0.0106334480256979,1,1,0,0,0,1,-19.0054252204262,0.0335475,0,8.36134374670261,1,0,7
87,621.555555555549,1,82,1,89,2,6,10.5349910809107,16.8923132849086,0.989247311827957,0.0105349910809107,1,1,1,1,0,3,-27.4589093390621,0.0359114,0,8.30300144512457,3,0,11
88,630.844444444445,1,82,1,90,2,6,10.6497842789599,17.2599952107281,0.98936170212766,0.0106497842789599,1,1,0,0,0,1,-19.0728687037618,0.0560283,0,8.41243464052296,1,0,6
89,631.600000000001,1,82,1,89,2,6,10.5583180636778,17.2937968284378,0.989473684210526,0.0105583180636778,1,1,1,1,0,2,-27.873231528243,0.0360994,0,8.35866846707829,2,0,8
90,641.644444444454,1,82,1,89,2,6,10.6414241011198,17.3148595543645,0.989583333333333,0.0106414241011198,2,2,1,1,1,2,-17.2454109842531,0.0487741,0,8.37357962055331,1,1,6
91,650.888888888906,1,82,1,88,2,5,10.4591836734694,17.0833333333333,0.989795918367347,0.0104591836734694,1,1,0,0,0,3,-10.4905612244898,0.048072,0,8.33333333333334,3,0,5
92,660.933333333358,1,83,1,88,1,5,10.5068695831775,17.3363348122429,0.98989898989899,0.0105068695831775,1,1,0,0,0,2,-27.1707647420971,0.038066,0,8.32144070987659,2,0,2
93,661.688888888914,1,83,1,88,3,5,10.408862654321,17.3481044238684,0.99,0.010408862654321,1,1,1,1,0,2,-27.777784803498,0.0320491,0,8.26100210660398,2,0,13
94,670.97777777781,1,83,1,88,1,6,10.4396452145215,17.2853142076504,0.99009900990099,0.0104396452145215,1,1,1,1,1,1,-5.43300405426302,0.1185142,0,8.30239501312342,0,1,0
95,681.733333333375,1,82,1,88,2,5,10.5340093422965,17.3301444018426,0.990196078431373,0.0105340093422965,1,1,1,1,0,2,-44.4155133461196,0.0269631,0,8.26514579164799,2,0,15
96,691.022222222271,1,82,1,88,2,6,10.6163543344059,17.6368467168356,0.990291262135922,0.0106163543344059,1,1,1,1,0,3,-28.2850501142447,0.0339981,0,8.3472098965176,3,0,5
97,691.777777777827,1,81,1,88,2,6,10.5310095782883,17.3845237482854,0.990384615384615,0.0105310095782883,2,2,1,1,1,3,-27.7752949952785,0.0442869,0,8.29715906168167,2,1,13
98,711.066666666731,1,82,1,87,2,5,10.6253095518869,17.5981689453126,0.990566037735849,0.0106253095518869,3,3,1,1,1,3,-12.8203022333325,0.0474254,0,8.3428356481482,1,2,3
99,721.822222222295,1,81,1,86,3,4,10.5221712538226,17.6448717948718,0.990825688073395,0.0105221712538226,2,2,1,1,0,3,-55.3427614926071,0.0471898,0,8.31099033816426,3,0,23
100,731.111111111192,1,82,1,86,3,4,10.4949699699701,17.6506313131315,0.990990990990991,0.0104949699699701,1,1,1,1,0,3,-28.1770861930115,0.0515243,0,8.38087529976029,3,0,8
101,741.866666666756,1,81,1,86,3,4,10.6100427138448,17.7361908052331,0.991071428571429,0.0106100427138448,2,2,1,1,0,3,-38.9881063610643,0.0337165,0,8.36848439401846,3,0,20
102,761.15555555566,1,83,1,88,3,4,10.5525630482456,17.6910615808824,0.991228070175439,0.0105525630482456,1,1,1,1,0,2,-28.2647297552245,0.0324131,0,8.2964978448276,2,0,6
103,771.911111111224,1,82,1,89,3,4,10.4960655193237,17.4934425322061,0.991304347826087,0.0104960655193237,1,1,1,1,0,2,-28.0105001825685,0.0340042,0,8.15572658596097,2,0,17
104,781.20000000012,1,82,1,89,2,4,10.5409985830197,17.4679405090041,0.991379310344828,0.0105409985830197,1,1,1,1,0,1,-36.225895094837,0.0464563,0,8.20641500423011,1,0,4
105,791.244444444573,1,81,1,89,2,5,10.5919185923817,17.4542883846289,0.991452991452991,0.0105919185923817,1,1,0,0,0,1,-18.8094937911638,0.0489689,0,8.20698328018977,1,0,3
106,821.288888889041,1,85,1,90,2,6,10.9703837099812,18.2324687010955,0.991525423728814,0.0109703837099812,1,1,0,0,0,2,-10.9923244774012,0.0580902,0,8.24525654635529,2,0,2
107,821.955555555708,1,85,1,87,2,6,10.8857492997199,18.2451291079813,0.991596638655462,0.0108857492997199,1,1,1,1,0,2,-29.1526499063006,0.0460073,0,8.19876054852323,2,0,13
108,841.333333333502,1,86,1,88,2,6,10.8666666666667,18.3661971830986,0.991666666666667,0.0108666666666667,1,1,1,1,1,1,-9.14435163444436,0.0925112,0,8.09937888198758,0,1,0
109,842.000000000169,1,85,1,87,2,5,10.7768595041322,18.1111111111111,0.991735537190083,0.0107768595041322,1,1,1,1,0,2,-28.9095243342516,0.0482466,0,8.04938271604938,2,0,11
110,851.377777777954,1,84,1,86,2,5,10.8022715859644,18.0531114176392,0.991803278688525,0.0108022715859644,1,1,1,1,1,1,-4.78104948692171,0.0834447,0,8.08513578826785,0,1,0
111,852.044444444621,1,83,1,85,2,4,10.7255744065543,17.8276439460294,0.991869918699187,0.0107255744065543,1,1,0,0,0,2,-26.8353871651988,0.0478374,0,8.04418080491572,2,0,9
112,871.422222222414,1,86,1,88,3,5,11.0049200704401,18.4406768747915,0.991935483870968,0.0110049200704401,1,1,1,1,0,2,-29.4676067853725,0.0340466,0,8.17131789661421,2,0,11
113,882.08888888909,1,86,1,88,1,5,11.2140519010917,18.6900865018195,0.992,0.0112140519010917,2,2,0,0,0,3,-47.1986251514712,0.0896589,0,8.24562639786153,3,0,6
114,892.133333333542,1,86,1,89,1,6,11.1259842519685,18.84,0.992125984251969,0.0111259842519685,1,1,0,0,0,2,-27.578468778612,0.2287024,0,8.21511627906977,2,0,3
115,901.466666666883,1,87,1,88,3,6,11.0722570650077,18.8966520576132,0.9921875,0.0110722570650077,1,1,1,1,0,2,-29.9910536367509,0.0324351,0,8.19219019838722,2,0,9
116,912.177777778002,1,87,1,88,1,6,11.1245801033592,18.8825109649124,0.992248062015504,0.0111245801033592,1,1,0,0,0,1,-19.2895162364929,0.0437133,0,8.15381155303035,1,0,1
117,921.511111111343,1,87,1,87,3,6,11.1462108262109,19.0658869395712,0.992307692307692,0.0111462108262109,1,1,1,1,0,2,-30.2343901874345,0.0316697,0,8.18648252772548,2,0,8
118,932.222222222463,1,87,1,88,1,6,11.2292734249835,19.1043482944525,0.99236641221374,0.0112292734249835,1,1,1,1,1,1,-8.17243533356742,0.0954776,0,8.17241565929356,0,1,0
119,941.555555555803,1,87,1,87,2,5,11.294607212168,19.1139506667458,0.992424242424242,0.011294607212168,1,1,1,1,0,1,-30.419852486126,0.0495143,0,8.23695111605622,1,0,6
120,951.600000000256,1,87,1,89,1,6,11.3557660934745,19.1179353219254,0.992481203007519,0.0113557660934745,1,1,0,0,0,3,-36.1491266775271,0.0570057,0,8.25309776192407,3,0,5
121,952.266666666923,1,87,1,89,2,6,11.2860780643365,19.1434741850771,0.992537313432836,0.0112860780643365,1,1,1,1,0,2,-30.4521244055422,0.028456,0,8.21920902511461,2,0,4
122,961.644444444708,1,87,1,87,1,7,11.2664141518061,19.0120738811729,0.992592592592593,0.0112664141518061,1,1,0,0,0,1,-19.4991179199786,0.1039952,0,8.2214373540207,1,0,2
123,972.311111111384,1,88,1,86,2,7,11.2902267156864,19.1933854166668,0.992647058823529,0.0112902267156864,1,1,1,1,0,2,-30.5061925857846,0.0281015,0,8.16739804964545,2,0,2
124,981.688888889169,1,88,1,85,1,7,11.2469388122916,19.0226002133821,0.992700729927007,0.0112469388122916,1,1,1,1,1,2,-18.2920329032983,0.1200816,0,8.15254294859234,1,1,1
125,1001.73333333363,1,88,1,84,2,6,11.2516266917968,18.935664432536,0.992753623188406,0.0112516266917968,2,2,1,1,1,4,-16.4387197453426,0.0541711,0,8.04520457755416,3,1,5
126,1002.35555555585,1,88,1,85,2,5,11.0928056338617,18.710756490851,0.992857142857143,0.0110928056338617,2,2,1,1,1,3,-36.9347636432111,0.0317625,0,8.00511746773522,2,1,2
127,1021.77777777809,1,87,1,82,3,4,11.1170266040689,19.0194912985275,0.992957746478873,0.0111170266040689,2,2,1,1,1,3,-13.2736073744075,0.0892706,0,8.01328821206995,2,1,6
128,1022.40000000031,1,87,1,81,3,3,10.9672325102881,18.8009700176367,0.993055555555556,0.0109672325102881,1,1,1,1,0,2,-29.7901369929454,0.0338392,0,7.97616909839133,2,0,5
129,1031.82222222254,1,87,1,81,4,3,10.9448275862069,18.6705882352941,0.993103448275862,0.0109448275862069,1,1,1,1,0,4,-29.6591951318459,0.0437873,0,7.9748743718593,4,0,9
130,1032.44444444476,1,86,1,81,3,3,10.8705310597413,18.45462249677,0.993150684931507,0.0108705310597413,2,2,1,1,1,2,-15.2819380047609,0.0819475,0,7.93548767361112,1,1,4
131,1061.86666666701,1,87,1,79,4,3,11.1393572437431,18.949711173264,0.993243243243243,0.0111393572437431,2,2,1,1,1,2,-18.2086318285353,0.103453,0,8.0420725467023,1,1,5
132,1062.48888888923,1,87,1,78,3,2,10.9977777777778,18.7462121212122,0.993333333333333,0.0109977777777778,1,1,1,1,0,2,-29.7659854545456,0.0698972,0,8.00809061488676,2,0,13
133,1071.91111111146,1,87,1,78,5,2,11.083157933734,18.8040095280206,0.993377483443709,0.011083157933734,2,2,1,1,0,5,-41.0257411851573,0.0625126,0,8.08481569079148,5,0,25
134,1082.53333333369,1,86,1,78,3,2,11.1263743645607,18.9148364197532,0.993464052287582,0.0111263743645607,1,1,1,1,0,2,-30.0634635330429,0.0670214,0,8.10635846560849,2,0,11
135,1091.95555555592,1,86,1,78,4,3,11.1979611341591,18.9503957655,0.993506493506494,0.0111979611341591,1,1,1,1,0,3,-30.1819507830616,0.0459374,0,8.17291950076068,3,0,23
136,1102.57777777815,1,86,1,80,2,3,11.2613912285942,18.9729960916533,0.993548387096774,0.0112613912285942,1,1,1,1,0,2,-30.2569101027047,0.0715387,0,8.15661514220609,2,0,9
137,1112.62222222261,1,86,1,81,2,4,11.2551590940567,18.8796217061597,0.993589743589744,0.0112551590940567,1,1,1,1,0,2,-30.1572911184045,0.0628205,0,8.1287260123743,2,0,7
138,1132.66666666707,1,87,1,81,2,4,11.3297829431077,18.9231481071054,0.993630573248408,0.0113297829431077,1,1,1,1,0,1,-30.2642608331561,0.065064,0,8.08534510030865,1,0,5
139,1152.00000000042,1,89,1,85,2,6,11.5974051853806,19.2883159925277,0.993670886075949,0.0115974051853806,1,1,1,1,0,2,-30.908915988279,0.0316023,0,8.21699560219788,2,0,17
140,1152.71111111153,1,88,1,85,1,6,11.5391533698269,19.1117227687758,0.993710691823899,0.0115391533698269,1,1,0,0,0,2,-27.9437083355172,0.0638993,0,8.19073832947534,2,0,3
141,1162.04444444487,1,88,1,82,2,6,11.6698172743056,19.449695457176,0.99375,0.0116698172743056,1,1,1,1,0,2,-31.1428523660303,0.0332774,0,8.29853672839511,2,0,15
142,1172.75555555599,1,88,1,82,1,7,11.8095040161798,19.6013417175768,0.993788819875776,0.0118095040161798,1,1,1,1,1,1,-9.083487928102,0.4136019,0,8.33916730967085,0,1,1
143,1192.80000000045,1,89,1,80,2,6,11.9909665341112,19.8218018216939,0.993827160493827,0.0119909665341112,1,1,1,1,0,2,-48.5827552761665,0.0305388,0,8.37300249364658,2,0,12
144,1202.08888888934,1,89,1,81,2,6,12.0987150410892,19.9201065828035,0.993865030674847,0.0120987150410892,1,1,1,1,0,2,-32.0430190539749,0.0450118,0,8.46390794719975,2,0,13
145,1212.84444444491,1,89,1,81,2,6,12.1158536350121,19.8699999614198,0.99390243902439,0.0121158536350121,1,1,1,1,0,1,-40.417460959143,0.0303995,0,8.41949150907617,1,0,10
146,1232.88888888937,1,90,1,84,2,6,12.1246472596334,19.8075920578169,0.993939393939394,0.0121246472596334,3,3,1,1,1,3,-22.5465177965001,0.0485706,0,8.33569499099796,1,2,9
147,1242.13333333382,1,88,1,83,1,5,12.1100434946356,19.9459539911646,0.994047619047619,0.0121100434946356,1,1,1,1,0,1,-40.5099635753479,0.0343548,0,8.44185604605306,1,0,11
148,1242.93333333382,1,88,1,83,3,5,12.0519527540361,19.7745632566224,0.994082840236686,0.0120519527540361,2,2,1,1,0,4,-43.9266765757108,0.0330018,0,8.41644634476078,4,0,20
149,1252.17777777827,1,87,1,84,1,6,12.0218688632591,19.7667266886279,0.994152046783626,0.0120218688632591,1,1,1,1,0,1,-40.2604510652659,0.0380359,0,8.45983364451565,1,0,10
150,1262.97777777828,1,88,1,84,3,6,12.1680257231554,19.9323849941211,0.994186046511628,0.0121680257231554,1,1,1,1,0,3,-32.136914794446,0.0326364,0,8.50772530236878,3,0,16
151,1283.02222222274,1,89,1,84,3,6,12.2559248554914,20.0025943396228,0.994219653179191,0.0122559248554914,1,1,1,1,0,2,-32.2830310448252,0.0330632,0,8.48110000000006,2,0,13
152,1293.06666666719,1,89,1,84,2,6,12.3764921686533,20.3161286542046,0.994252873563218,0.0123764921686533,2,2,1,1,0,2,-53.6395391399187,0.0405049,0,8.54567316407017,2,0,11
153,1302.22222222276,1,88,1,84,1,7,12.3091779119319,20.2468720794393,0.994318181818182,0.0123091779119319,2,2,1,1,1,3,-32.4650618105567,0.0497608,0,8.56290637351782,2,1,9
154,1303.11111111165,1,88,1,83,2,6,12.180536763941,20.0753291109397,0.99438202247191,0.012180536763941,2,2,0,0,0,4,-41.4817290921148,0.0532693,0,8.53596670858854,4,0,9
