#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/15,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
60;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/2,Rest/13
119.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/3,Rest/11
179.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/3,Rest/11
239.96;0;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/2,Rest/12
299.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
360;0;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/3,Rest/10
420;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/10
480;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
540;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
600;0;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/3,Rest/11
659.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
719.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
779.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
839.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
899.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
959.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/3,Rest/11
1019.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/9
1079.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
1139.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/4,Rest/8
1199.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
1259.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
1319.96;1;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/4,Rest/8
1379.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/3,Rest/10
1439.96;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/2,Rest/12
1499.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
1559.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/4,Rest/8
1619.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
1679.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/5,Rest/7
1739.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
1799.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
1859.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/4,Rest/8
1919.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
1979.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/5,Rest/7
2039.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
2099.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/10
2159.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/4,Rest/10
2219.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/4,Rest/8
2279.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/4,Rest/7
2340;1;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/4,Rest/7
2400;2;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/4,Rest/8
2460;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
2520;3;None/0,ParkPod/0,RepositionPod/0,Insert/4,Extract/6,Rest/5
2580;3;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/6,Rest/6
2640;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
2700;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
2760;3;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
2820;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
2880;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
2940;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
3000;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
3060;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
3120;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
3180;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
3240;4;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/6,Rest/5
3300;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/10
3360;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
3420;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
3480;0;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
3540;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/9
3600;2;None/0,ParkPod/2,RepositionPod/0,Insert/3,Extract/5,Rest/5
3660;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
3720;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/7,Rest/7
3780;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
3840;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
3900;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
3960;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
4020;1;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
4080;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
4140;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
4200;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
4260;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/9,Rest/4
4320;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/9,Rest/4
4380;5;None/0,ParkPod/2,RepositionPod/0,Insert/3,Extract/6,Rest/4
4440;4;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
4500;3;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/5,Rest/6
4560;3;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/5,Rest/7
4620;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
4680;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/6,Rest/7
4740;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/10
4800;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/7,Rest/7
4860;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
4920;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/9
4980;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
5040;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
5100;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/6,Rest/7
5160;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
5220;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
5280;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
5340;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/5,Rest/8
5400;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
5459.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/4,Rest/10
5519.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/3,Rest/11
5579.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
5639.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
5699.96;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/9
5759.96;2;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
5819.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
5879.96;1;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/3,Rest/8
5939.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
5999.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
6059.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
6119.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
6179.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/6,Rest/6
6239.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/9,Rest/4
6299.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
6359.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
6419.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
6479.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
6539.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
6599.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
6659.96;1;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/2,Rest/9
6719.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
6779.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/6,Rest/6
6839.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/8,Rest/4
6899.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
6959.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/10
7019.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
7079.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/5,Rest/6
7139.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/3,Rest/8
7199.96;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/9
7259.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/4,Rest/8
7319.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/5,Rest/8
7379.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
7439.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/9
7499.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
7559.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
7619.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
7679.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
7739.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
7799.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
7859.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
7919.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/2,Rest/11
7979.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
8039.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
8099.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
8159.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
8219.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/4,Rest/7
8279.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
8339.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
8399.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
8459.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
8519.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
8579.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
8639.96;2;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/4,Rest/8
8699.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
8759.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
8819.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
8879.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/3,Rest/11
8939.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
8999.96;3;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/5,Rest/6
9059.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
9119.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
9179.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
9239.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
9299.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
9360;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
9420;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
9480;2;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/4,Rest/8
9540;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
9600;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
9660;2;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/3,Rest/9
9720;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
9780;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
9840;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
9900;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/10
9960;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
10020;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
10080;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
10140;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/10
10200;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
10260;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
10320;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
10380;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
10440;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
10500;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
10560;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
10620;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
10680;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
10740;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
10800;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
10860;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
10920;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/9
10980;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
11040;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
11100;6;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/8,Rest/3
11160;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/6,Rest/6
11220;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/10
11280;1;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/4,Rest/8
11340;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
11400;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
11460;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
