#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;1;100;0;0;0;0;0;0
60;3;90;0;39.01;0;60;0;0.63
119.96;1;88;47.33;37.26;95.78;108.44;0.41;0.55
179.96;2;91;10.62;47.93;10.7;149.24;0;0.47
239.96;2;95;22.27;45.6;34.43;220.06;0.86;0.29
299.96;2;95;9.73;52.57;33.99;289.4;0.4;0.22
360;2;96;21.42;36.3;33.58;315.84;0.64;0.24
420;4;94;33.07;44.23;33.13;341.28;0.68;0.29
480;3;95;52.77;56.38;52.84;315.84;0.43;0.33
540;6;95;80.53;62.69;80.6;342.24;0.16;0.44
600;6;96;43.82;55.71;43.88;491.52;0.23;0.5
659.96;7;97;0;54.65;0;482.36;0;0.39
719.96;5;97;18.71;59.49;55.03;421.4;0.46;0.35
779.96;7;97;30.36;75.21;30.4;525.56;0.37;0.41
839.96;7;101;42;89.28;42.05;527.96;0.07;0.44
899.96;6;103;5.24;80.82;17.42;707.96;0.18;0.51
959.96;8;103;0;55.64;0;653.72;0;0.55
1019.96;9;105;38.04;68.02;52.79;467;0.34;0.51
1079.96;10;103;78.76;62.03;88.61;507.8;0.28;0.47
1139.96;12;103;3.47;72.76;3.54;670.52;0.16;0.64
1199.96;12;105;27.2;80.14;27.27;718.04;0.11;0.52
1259.96;13;104;38.84;69.18;38.91;752.12;0.24;0.33
1319.96;14;106;56.89;75.73;62.64;915.8;0.12;0.38
1379.96;14;107;56;82.31;864.13;834.68;0.22;0.45
1439.96;16;108;0;73.01;0;563.48;0;0.51
1499.96;17;107;23.69;47.83;25.03;686.84;0.46;0.45
1559.96;18;105;36.62;35.92;36.67;465.56;0.29;0.43
1619.96;17;105;41.19;46.6;72.49;516.92;0.48;0.4
1679.96;18;104;59.91;53.95;59.96;872.6;0.54;0.44
1739.96;16;105;39;58.81;657.94;756.92;0.28;0.62
1799.96;18;109;58.24;73.72;59.06;820.76;0.43;0.64
1859.96;17;111;45.87;76.11;215.78;745.4;0.07;0.69
1919.96;18;112;9.73;56.77;9.81;597.08;0.61;0.53
1979.96;17;113;35.78;76.66;69.81;490.04;0.63;0.51
2039.96;19;112;105.56;54.81;105.63;469.4;0.32;0.4
2099.96;21;113;0;81.36;0;797.24;0;0.42
2159.96;23;113;0;76.07;0;963.8;0;0.41
2219.96;21;113;14.52;58.1;430.7;857.72;0.49;0.41
2279.96;20;112;28.69;56.01;454.43;1031;0.21;0.49
2340;18;111;31.58;55.63;647.46;1485.6;0.48;0.32
2400;21;108;63.91;36.75;127.16;1232.64;0.18;0.39
2460;22;107;17.82;54.77;17.91;516.96;0.14;0.71
2520;18;106;23.37;51.83;692.06;565.44;0.62;0.7
2580;18;104;45.58;54.77;645.67;711.84;0.67;0.46
2640;17;107;40.31;88.76;342.99;1308.48;0.41;0.38
2700;18;107;111.33;83.35;137.01;890.4;0.18;0.29
2760;17;105;15.36;86.32;68.06;1171.2;0.8;0.4
2820;18;104;39.33;73.34;39.4;1415.52;0.91;0.46
2880;20;109;0;88.06;0;1417.92;0;0.48
2940;22;108;0;75.94;0;1149.6;0;0.39
3000;22;109;59.07;94.84;1041.49;1253.76;0.46;0.4
3060;20;106;32.99;96.11;400.3;1053.6;0.71;0.49
3120;20;105;54.5;98.21;121.79;1241.28;0.61;0.4
3180;21;106;52.79;88.59;52.84;1064.16;0.24;0.5
3240;23;106;72.49;77.27;72.54;752.64;0.24;0.63
3300;25;107;0;81.09;0;1217.76;0;0.52
3360;22;106;38.28;91.6;801.85;1719.36;0.27;0.38
3420;24;106;107.64;98.74;155.82;1353.12;0;0.43
3480;23;102;70.73;38.77;88.88;1180.8;0.12;0.48
3540;23;102;42.87;43.31;203.28;985.44;0.2;0.54
3600;21;103;46.12;73.93;838.75;952.32;0.12;0.55
3660;21;103;42;56.76;1274.33;432.48;0.3;0.68
3720;20;103;37.61;73.99;238.21;864.96;0.26;0.66
3780;21;106;50.91;76.11;80.6;785.76;0.14;0.62
3840;22;107;43.82;71.53;43.88;664.32;0.35;0.49
3900;23;108;25.58;71.98;176.42;1005.6;0.55;0.44
