#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;47.81;0.1;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
60;101.19;1.82;PP/0.04,TA/0.02,IS/0,PS/0,RB/0.01,OB/1.54,RP/0
119.96;152.24;3.92;PP/0.04,TA/0.02,IS/0,PS/0,RB/0.01,OB/3.6,RP/0
179.96;186.44;5;PP/0.05,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/4.63,RP/0
239.96;214.37;6.29;PP/0.05,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/5.9,RP/0
299.96;269.31;8.58;PP/0.05,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/8.16,RP/0
360;313.23;9.97;PP/0.06,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/9.52,RP/0
420;367.72;11.98;PP/0.06,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/11.5,RP/0
480;385.51;12.83;PP/0.06,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/12.32,RP/0
540;407.91;13.8;PP/0.06,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/13.26,RP/0
600;429.36;14.93;PP/0.06,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/14.34,RP/0
659.96;464.09;16.09;PP/0.06,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/15.48,RP/0
719.96;489.21;17.07;PP/0.06,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/16.43,RP/0
779.96;499;17.69;PP/0.06,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/17.02,RP/0
839.96;521.42;18.25;PP/0.07,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/17.56,RP/0
899.96;546.39;19.5;PP/0.07,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/18.78,RP/0
959.96;570;20.51;PP/0.07,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/19.75,RP/0
1019.96;585.82;21.31;PP/0.07,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/20.53,RP/0
1079.96;607.77;22.35;PP/0.08,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/21.53,RP/0
1139.96;624.03;23.06;PP/0.08,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/22.21,RP/0
1199.96;646.12;24.12;PP/0.09,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/23.24,RP/0
1259.96;662.1;24.9;PP/0.09,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/23.99,RP/0
