bot_id;sample_count;expected_mean_sec;actual_mean_sec;gap_mean_sec;gap_var_sec2;gap_std_sec;abs_err_mean_sec;stop_go_mean;queue_stop_go_mean;conflict_wait_mean_sec
1;44;12.38185179736;13.7672863226001;1.38543452524006;16.1609702612093;4.02007092738541;2.72609702783845;0.136363636363636;0;1.07070707070251
3;40;11.6396455635988;12.9532324551227;1.31358689152388;13.4530889534241;3.66784527392092;2.30810851454944;0.025;0;0.831111111105815
4;38;11.5110304178233;13.4553575716121;1.94432715378888;28.8077805546339;5.36728800742367;2.71952067958027;0.105263157894737;0;0.929824561395306
5;41;13.1370156265151;14.3023622289151;1.1653466024;11.6263929504416;3.40974969029129;2.21529392201406;0.0487804878048781;0;1.11869918698491
7;40;12.5420968625761;14.4096461739473;1.86754931137119;18.987994338023;4.35752158204902;2.82891772743214;0.1;0;1.47444444442472
10;40;12.5331502531694;14.273856176047;1.74070592287762;28.4526011462828;5.33409796931804;3.28990753319396;0.15;0;1.29111111110208
11;37;13.2377461886913;13.5803070979006;0.342560909209282;5.02464980360767;2.24157306452582;1.56241731624087;0.027027027027027;0;0.520120120116288
12;45;11.7230952394449;12.954435009047;1.23133976960207;8.25082760197648;2.87242538666829;2.12218532576135;0.0444444444444444;0;0.571851851846516
13;35;12.2730406113929;13.440633298787;1.16759268739408;23.6606876489785;4.86422528764638;2.88711486075393;0.114285714285714;0;0.722539682538231
14;31;11.5631732077309;12.1664457028972;0.603272495166333;6.57419484727199;2.56401927591662;1.89555291659626;0;0;0.551971326159197
