Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;23.50;3.50;189;8;144;13.108950617265;34.1676548001137;10.0444444444438;40.1777777773386;1.3125;12513.4666666758;14400
InputStation1;23.50;9.50;269;5;195;13.7964672364569;42.2695229012119;10.0444444444438;40.1777777776474;1.37948717948718;11715.1555555667;14400
OutputStation0;0.50;6.50;1431;1190;188;78.7018912526157;1747.90526872734;12.4888888888527;183.999999997468;7.61170212765957;97.1111110373092;14400
OutputStation1;0.50;12.50;1430;1178;197;75.3263395371779;1716.62704077427;12.0888888888585;223.377777777948;7.25888324873096;108.533333259511;14400
