idx;queue_wait_sec;picking_time_sec
0;4.0941759206417;123.555555555571
1;4.0941759206417;173.600000000021
2;20.2354617641464;116.44444444442
3;108.011111111129;156.622222222204
4;42.986111111088;96.3999999999534
5;19.0354617641318;116.711111111055
6;46.8527777777531;56.1777777777506
7;57.2083333333037;66.0888888889112
8;59.5114307973034;116.40000000001
9;81.022541908465;5.86666666667134
10;42.0132395419566;75.5555555556157
11;37.7780974640355;116.133333333426
12;56.7243506530795;116.088888888981
13;48.6799062086286;126.044444444545
14;83.4799062086563;66.0000000000525
15;148.355875241902;65.955555555608
16;109.95587524187;85.0666666667344
17;163.51143079747;5.86666666667134
18;78.541666666733;166.222222222355
19;68.227509254031;126.177777777878
20;96.5021284308889;45.9111111111476
21;74.0416666667277;55.8666666667111
22;80.2225419085142;35.9555555555842
23;120.578097464105;5.82222222222686
24;89.2003196863013;85.955555555624
25;105.778097464093;145.866666666783
26;157.955875241909;75.9111111111715
27;93.1687950975529;166.17777777791
28;117.422541908546;136.177777777886
29;74.6799062086493;15.9111111111238
30;35.4354617641736;176.40000000014
31;25.7780974640291;35.9555555555842
32;53.8799062086327;45.6444444444808
33;67.6892085751715;65.1111111111629
34;75.3336530196204;216.355555555728
35;86.4052870318233;75.955555555616
36;94.2799062086649;75.6000000000602
37;103.333653019647;66.0000000000525
38;141.111430797455;66.0000000000525
39;83.1558752418482;175.955555555696
40;86.0052870318229;66.0444444443433
41;118.991017319796;116.222222222113
42;118.489208575039;66.2222222219361
43;140.222541908339;26.0444444443319
44;108.094175920194;126.622222221675
45;65.0225419081394;66.2222222219361
46;95.4638888884651;56.2222222219793
47;51.5527777775437;66.2666666663804
48;71.3336530192232;76.3111111107814
49;76.0892085747728;56.2222222219793
50;90.266986352472;96.5777777773606
51;68.8941759203353;65.2888888886068
52;42.6799062083878;125.822222221679
53;69.6003196859006;65.9999999997149
54;115.516398142356;66.2666666663804
55;54.0576839861164;86.1777777774055
56;138.222541907823;56.1333333330908
57;130.355875241185;126.622222221675
58;150.222541907766;25.9555555554434
59;163.160842586595;76.3999999996699
60;105.511430796865;66.2222222219361
61;189.555875240949;55.6444444442041
62;138.316398142258;46.0888888886898
63;98.6225419079747;25.9999999998877
64;137.733653018945;86.266666666294
65;101.33862036464;46.0888888886898
66;147.200319685565;15.9111111110424
67;132.444764130053;96.4444444440278
68;54.4447641303905;56.2222222219793
69;211.244764129727;65.8666666663821
70;89.42750925358;86.3555555551825
71;88.6719536980277;5.73333333330856
72;288.930555554296;56.2222222219793
73;220.133653018589;25.9999999998877
74;119.644764130123;106.39999999954
75;61.5114307970493;96.0888888884738
76;139.866986352264;56.1777777775351
77;78.102128430457;176.933333332569
78;66.6225419081097;15.9555555554866
79;303.466986351537;86.4888888885152
80;271.689208573905;136.933333332742
81;52.2638888886518;35.9999999998445
82;20.1021284307076;46.0444444442455
83;58.3114307970545;56.2222222219793
84;100.800319685757;76.3111111107814
85;64.3114307970372;136.666666666076
86;97.955875241345;66.2222222219361
87;135.916398142268;76.2666666663372
88;84.9780974635919;25.9999999998877
89;160.949350652307;116.488888888386
90;131.466986352271;96.3999999995835
91;194.674999999113;26.0444444443319
92;104.360842586849;56.1333333330908
93;114.889208574602;56.1777777775351
94;137.378097463394;46.0888888886898
95;161.652777777053;96.4444444441765
96;143.866986352224;96.2666666667192
97;70.452777777647;5.82222222225664
98;106.405287031796;45.9111111113825
99;80.8003196864624;76.044444444894
100;93.5114307976137;106.000000000627
101;137.200319687043;55.9111111114416
102;81.435461764645;45.9111111113825
103;90.178097464589;35.8666666668787
104;80.7608425877979;65.8666666670561
105;103.378097464672;5.82222222225664
106;143.066986353775;45.9111111113825
107;126.800319687048;75.8666666671152
108;122.13862036582;115.733333334018
109;175.511430798419;5.82222222225664
110;206.489208576349;95.7333333338993
111;145.911430798256;126.177777778524
112;170.222541909491;45.9555555558272
113;45.8638888891755;66.0000000003902
114;175.422541909522;35.9555555557681
115;59.4719536987832;25.8666666668196
116;153.955875242713;65.9111111115008
117;78.266666667153;126.133333334079
118;121.244764131401;15.8222222223158
119;85.4799062091133;116.13333333402
120;80.8003196867367;15.8222222223158
121;165.249731477186;166.088888889871
122;166.800319687241;156.35555555648
123;239.786111112569;85.911111111619
124;49.0305555558734;25.2444444445937
125;186.31143079846;45.8666666669378
126;134.622541909258;116.088888889575
127;174.978097465079;96.0444444450122
128;116.889208575851;35.8666666668787
129;153.783064810452;5.82222222225664
130;180.716398143944;145.733333334195
131;106.400319686888;35.9111111113234
132;209.28920857637;34.9333333335398
133;129.111430798149;25.9111111112643
134;144.975000000873;95.9555555561228
135;83.2003196867663;106.044444445071
136;97.4669863535255;156.26666666759
137;176.755875242844;46.0000000002719
138;60.7243506534114;85.9555555560637
139;77.422541908958;75.9111111115599
140;116.578097464745;46.0000000002719
141;94.0892085757278;35.9111111113234
142;109.778097464689;35.511111111321
143;63.1114307977277;126.088888889634
144;59.2892085755293;35.9111111113234
145;92.6799062091559;46.0000000002719
146;100.538620365693;105.777777778403
147;31.11639814306;136.088888889693
148;124.230555556334;96.0444444450122
149;100.279906209201;75.9555555560046
150;169.911430798367;34.8888888890951
151;178.800319687324;45.8666666669378
152;115.294175921335;35.6888888890999
153;161.027509254939;45.9555555558272
154;149.289208576027;85.911111111619
155;125.427509254729;116.000000000686
156;159.9114307983;45.9111111113825
157;143.555875242671;35.9555555557681
158;137.911430798178;85.9555555560637
159;132.444764131483;106.088888889516
