#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
5819.96;145;142;2;2;0/5071.91,1/4524.22;0/51.38,1/62.13;0/5819.96,1/5819.96;0/5819.96,1/5819.96;0/1,1/0;0/0,1/0;0/1,1/0;0/13,1/6;0/3,1/2;0/5,1/5;0/58,1/87;0/68,1/74;0/75,1/130;0/577,1/576
5879.96;145;146;2;2;0/5131.91,1/4583.16;0/51.51,1/62.36;0/5879.96,1/5879.96;0/5879.96,1/5879.96;0/0,1/0;0/0,1/0;0/1,1/1;0/11,1/13;0/3,1/2;0/5,1/5;0/58,1/87;0/70,1/76;0/75,1/130;0/583,1/582
5939.96;147;146;2;2;0/5181.96,1/4633.2;0/51.64,1/62.44;0/5939.96,1/5939.96;0/5939.96,1/5939.96;0/1,1/0;0/0,1/0;0/1,1/0;0/13,1/11;0/3,1/2;0/5,1/5;0/59,1/88;0/70,1/76;0/76,1/131;0/589,1/588
5999.96;147;147;2;2;0/5241.96,1/4693.2;0/51.78,1/62.53;0/5999.96,1/5999.96;0/5999.96,1/5999.96;0/2,1/0;0/0,1/0;0/3,1/2;0/14,1/11;0/3,1/2;0/5,1/5;0/59,1/88;0/70,1/77;0/76,1/131;0/595,1/594
6059.96;151;148;2;2;0/5291.16,1/4733.29;0/51.82,1/62.67;0/6059.96,1/6059.96;0/6059.96,1/6059.96;0/0,1/0;0/0,1/0;0/1,1/1;0/11,1/13;0/3,1/2;0/5,1/5;0/61,1/90;0/71,1/77;0/78,1/133;0/601,1/600
6119.96;152;150;2;2;0/5332.09,1/4783.33;0/51.91,1/62.76;0/6119.96,1/6119.96;0/6119.96,1/6119.96;0/1,1/0;0/0,1/0;0/4,1/1;0/8,1/14;0/3,1/2;0/5,1/5;0/61,1/91;0/72,1/78;0/79,1/134;0/607,1/606
6179.96;155;152;2;2;0/5361.29,1/4833.38;0/52.09,1/62.84;0/6179.96,1/6179.96;0/6179.96,1/6179.96;0/0,1/3;0/0,1/0;0/0,1/3;0/12,1/12;0/3,1/2;0/5,1/5;0/63,1/92;0/73,1/79;0/83,1/135;0/613,1/612
6239.96;156;154;2;2;0/5412.27,1/4870.44;0/52.22,1/62.93;0/6239.96,1/6239.96;0/6239.96,1/6239.96;0/0,1/1;0/0,1/0;0/0,1/2;0/15,1/11;0/3,1/2;0/5,1/5;0/63,1/93;0/74,1/80;0/83,1/138;0/619,1/618
6299.96;157;155;2;2;0/5472.27,1/4913.56;0/52.27,1/63.02;0/6299.96,1/6299.96;0/6299.96,1/6299.96;0/0,1/1;0/0,1/0;0/0,1/2;0/13,1/9;0/3,1/2;0/5,1/5;0/63,1/94;0/74,1/81;0/83,1/139;0/625,1/624
6359.96;158;157;2;2;0/5532.27,1/4963.6;0/52.36,1/63.2;0/6359.96,1/6359.96;0/6359.96,1/6359.96;0/1,1/1;0/0,1/0;0/1,1/2;0/13,1/7;0/3,1/2;0/5,1/5;0/63,1/95;0/75,1/82;0/83,1/140;0/631,1/630
6419.96;160;159;2;2;0/5592.27,1/5003.69;0/52.49,1/63.38;0/6419.96,1/6419.96;0/6419.96,1/6419.96;0/0,1/0;0/1,1/0;0/1,1/0;0/15,1/11;0/3,1/2;0/5,1/5;0/63,1/97;0/76,1/83;0/83,1/142;0/637,1/636
6479.96;161;160;2;2;0/5642.31,1/5063.69;0/52.53,1/63.51;0/6479.96,1/6479.96;0/6479.96,1/6479.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/10;0/3,1/2;0/5,1/5;0/64,1/97;0/76,1/84;0/84,1/142;0/643,1/642
6539.96;161;162;2;2;0/5702.31,1/5123.69;0/52.58,1/63.64;0/6539.96,1/6539.96;0/6539.96,1/6539.96;0/1,1/0;0/0,1/0;0/2,1/0;0/9,1/7;0/3,1/2;0/5,1/5;0/64,1/97;0/77,1/85;0/84,1/142;0/649,1/648
6599.96;163;164;2;2;0/5752.36,1/5182.89;0/52.67,1/63.73;0/6599.96,1/6599.96;0/6599.96,1/6599.96;0/1,1/1;0/0,1/0;0/1,1/1;0/6,1/6;0/3,1/2;0/5,1/5;0/65,1/98;0/78,1/86;0/85,1/143;0/655,1/654
6659.96;165;166;2;2;0/5802.4,1/5223.78;0/52.89,1/63.96;0/6659.96,1/6659.96;0/6659.96,1/6659.96;0/1,1/2;0/0,1/0;0/2,1/2;0/9,1/8;0/3,1/2;0/5,1/5;0/66,1/99;0/79,1/87;0/86,1/144;0/661,1/660
6719.96;169;167;2;2;0/5849.42,1/5263.87;0/53.02,1/64.13;0/6719.96,1/6719.96;0/6719.96,1/6719.96;0/2,1/1;0/0,1/0;0/2,1/1;0/8,1/9;0/3,1/2;0/5,1/5;0/68,1/101;0/79,1/88;0/88,1/146;0/667,1/666
6779.96;169;168;2;2;0/5902.49,1/5323.87;0/53.2,1/64.31;0/6779.96,1/6779.96;0/6779.96,1/6779.96;0/0,1/1;0/0,1/1;0/3,1/1;0/14,1/10;0/3,1/2;0/5,1/5;0/68,1/101;0/80,1/88;0/88,1/146;0/673,1/672
6839.96;172;169;2;2;0/5932.62,1/5383.87;0/53.38,1/64.44;0/6839.96,1/6839.96;0/6839.96,1/6839.96;0/0,1/0;0/0,1/0;0/0,1/2;0/18,1/12;0/3,1/2;0/5,1/5;0/71,1/101;0/80,1/89;0/91,1/146;0/679,1/678
6899.96;173;172;2;2;0/5992.62,1/5423.96;0/53.42,1/64.53;0/6899.96,1/6899.96;0/6899.96,1/6899.96;0/0,1/0;0/0,1/1;0/1,1/2;0/13,1/12;0/3,1/2;0/5,1/5;0/71,1/102;0/81,1/91;0/91,1/148;0/685,1/684
6959.96;175;173;2;2;0/6042.67,1/5464.04;0/53.47,1/64.67;0/6959.96,1/6959.96;0/6959.96,1/6959.96;0/1,1/0;0/0,1/0;0/1,1/0;0/8,1/12;0/3,1/2;0/5,1/5;0/72,1/103;0/81,1/92;0/92,1/150;0/691,1/690
7019.96;175;174;2;2;0/6102.67,1/5524.04;0/53.69,1/64.71;0/7019.96,1/7019.96;0/7019.96,1/7019.96;0/0,1/1;0/0,1/0;0/1,1/1;0/14,1/9;0/3,1/2;0/5,1/5;0/72,1/103;0/82,1/92;0/92,1/150;0/697,1/696
7079.96;177;176;2;2;0/6152.71,1/5579.29;0/53.78,1/64.89;0/7079.96,1/7079.96;0/7079.96,1/7079.96;0/1,1/1;0/0,1/0;0/2,1/2;0/11,1/9;0/3,1/2;0/5,1/5;0/73,1/104;0/82,1/94;0/93,1/151;0/703,1/702
7139.96;180;177;2;2;0/6202.76,1/5620.36;0/53.82,1/65.07;0/7139.96,1/7139.96;0/7139.96,1/7139.96;0/0,1/0;0/0,1/0;0/2,1/3;0/7,1/8;0/3,1/2;0/5,1/5;0/74,1/106;0/83,1/94;0/94,1/153;0/709,1/708
7199.96;182;178;2;2;0/6242.84,1/5644.31;0/54,1/65.2;0/7199.96,1/7199.96;0/7199.96,1/7199.96;0/1,1/1;0/0,1/0;0/1,1/1;0/9,1/7;0/3,1/2;0/5,1/5;0/75,1/107;0/83,1/95;0/96,1/156;0/715,1/714
7259.96;183;180;2;2;0/6292.89,1/5704.31;0/54.13,1/65.42;0/7259.96,1/7259.96;0/7259.96,1/7259.96;0/1,1/0;0/0,1/0;0/1,1/2;0/7,1/13;0/3,1/2;0/5,1/5;0/76,1/107;0/84,1/96;0/97,1/156;0/721,1/720
7319.96;185;181;2;2;0/6342.93,1/5744.4;0/54.36,1/65.47;0/7319.96,1/7319.96;0/7319.96,1/7319.96;0/0,1/1;0/0,1/0;0/0,1/1;0/14,1/10;0/3,1/2;0/5,1/5;0/77,1/108;0/85,1/96;0/98,1/158;0/727,1/726
7379.96;186;183;2;2;0/6402.93,1/5794.44;0/54.44,1/65.64;0/7379.96,1/7379.96;0/7379.96,1/7379.96;0/0,1/0;0/0,1/0;0/2,1/0;0/11,1/18;0/3,1/2;0/5,1/5;0/77,1/109;0/86,1/97;0/98,1/159;0/733,1/732
7439.96;187;183;2;2;0/6443.02,1/5854.44;0/54.53,1/65.69;0/7439.96,1/7439.96;0/7439.96,1/7439.96;0/2,1/0;0/0,1/0;0/2,1/0;0/9,1/14;0/3,1/2;0/5,1/5;0/78,1/109;0/86,1/97;0/100,1/159;0/739,1/738
7499.96;188;184;2;2;0/6493.07,1/5914.44;0/54.71,1/65.78;0/7499.96,1/7499.96;0/7499.96,1/7499.96;0/1,1/0;0/0,1/0;0/1,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/79,1/109;0/86,1/98;0/101,1/159;0/745,1/744
7559.96;190;185;2;2;0/6547.02,1/5960.58;0/54.8,1/65.91;0/7559.96,1/7559.96;0/7559.96,1/7559.96;0/0,1/0;0/0,1/0;0/1,1/0;0/7,1/13;0/3,1/2;0/5,1/5;0/80,1/110;0/87,1/98;0/102,1/161;0/751,1/750
7619.96;190;187;2;2;0/6593.16,1/6014.53;0/55.02,1/66;0/7619.96,1/7619.96;0/7619.96,1/7619.96;0/1,1/0;0/0,1/0;0/1,1/2;0/12,1/10;0/3,1/2;0/5,1/5;0/80,1/110;0/88,1/99;0/103,1/161;0/757,1/756
7679.96;192;188;2;2;0/6643.2,1/6054.62;0/55.16,1/66.13;0/7679.96,1/7679.96;0/7679.96,1/7679.96;0/0,1/0;0/0,1/0;0/0,1/1;0/11,1/11;0/3,1/2;0/5,1/5;0/81,1/111;0/88,1/100;0/104,1/163;0/763,1/762
7739.96;193;188;2;2;0/6703.2,1/6104.67;0/55.29,1/66.27;0/7739.96,1/7739.96;0/7739.96,1/7739.96;0/2,1/0;0/0,1/0;0/2,1/1;0/13,1/9;0/3,1/2;0/5,1/5;0/81,1/112;0/88,1/100;0/104,1/164;0/769,1/768
7799.96;195;191;2;2;0/6753.24,1/6154.71;0/55.42,1/66.4;0/7799.96,1/7799.96;0/7799.96,1/7799.96;0/1,1/0;0/0,1/0;0/1,1/2;0/10,1/11;0/3,1/2;0/5,1/5;0/82,1/113;0/90,1/101;0/105,1/165;0/775,1/774
7859.96;196;193;2;2;0/6813.24,1/6194.8;0/55.56,1/66.53;0/7859.96,1/7859.96;0/7859.96,1/7859.96;0/1,1/0;0/0,1/0;0/1,1/1;0/8,1/13;0/3,1/2;0/5,1/5;0/82,1/114;0/91,1/102;0/105,1/167;0/781,1/780
7919.96;197;194;2;2;0/6873.24,1/6244.84;0/55.69,1/66.67;0/7919.96,1/7919.96;0/7919.96,1/7919.96;0/2,1/0;0/0,1/0;0/2,1/2;0/5,1/10;0/3,1/2;0/5,1/5;0/82,1/115;0/91,1/103;0/105,1/168;0/787,1/786
7979.96;199;195;2;2;0/6918,1/6284.93;0/55.96,1/66.76;0/7979.96,1/7979.96;0/7979.96,1/7979.96;0/1,1/1;0/0,1/0;0/1,1/1;0/16,1/8;0/3,1/2;0/5,1/5;0/83,1/116;0/92,1/103;0/107,1/170;0/793,1/792
8039.96;199;195;2;2;0/6973.33,1/6344.93;0/56,1/66.93;0/8039.96,1/8039.96;0/8039.96,1/8039.96;0/1,1/0;0/0,1/0;0/1,1/1;0/12,1/9;0/3,1/2;0/5,1/5;0/83,1/116;0/92,1/103;0/107,1/170;0/799,1/798
8099.96;201;197;2;2;0/7023.38,1/6394.98;0/56.09,1/67.11;0/8099.96,1/8099.96;0/8099.96,1/8099.96;0/0,1/0;0/0,1/0;0/0,1/3;0/10,1/13;0/3,1/2;0/5,1/5;0/84,1/117;0/93,1/104;0/108,1/171;0/805,1/804
8159.96;202;198;2;2;0/7083.38,1/6425.11;0/56.22,1/67.16;0/8159.96,1/8159.96;0/8159.96,1/8159.96;0/0,1/1;0/0,1/0;0/4,1/1;0/7,1/9;0/3,1/2;0/5,1/5;0/84,1/118;0/94,1/104;0/108,1/174;0/811,1/810
8219.96;205;200;2;2;0/7107.64,1/6480.49;0/56.53,1/67.42;0/8219.96,1/8219.96;0/8219.96,1/8219.96;0/0,1/0;0/1,1/0;0/0,1/1;0/9,1/13;0/3,1/2;0/5,1/5;0/86,1/119;0/95,1/105;0/112,1/175;0/817,1/816
8279.96;206;201;2;2;0/7163.42,1/6525.11;0/56.93,1/67.78;0/8279.96,1/8279.96;0/8279.96,1/8279.96;0/0,1/1;0/0,1/0;0/1,1/1;0/11,1/9;0/3,1/2;0/5,1/5;0/86,1/120;0/96,1/105;0/112,1/176;0/823,1/822
8339.96;208;204;2;2;0/7213.42,1/6578.76;0/57.33,1/68.22;0/8339.96,1/8339.96;0/8339.96,1/8339.96;0/0,1/0;0/0,1/0;0/2,1/1;0/12,1/10;0/3,1/2;0/5,1/5;0/87,1/121;0/97,1/107;0/113,1/177;0/829,1/828
8399.96;209;205;2;2;0/7253.42,1/6625.11;0/57.69,1/68.62;0/8399.96,1/8399.96;0/8399.96,1/8399.96;0/0,1/0;0/0,1/0;0/1,1/0;0/9,1/11;0/3,1/2;0/5,1/5;0/88,1/121;0/98,1/107;0/115,1/178;0/835,1/834
8459.96;210;208;2;2;0/7303.42,1/6685.11;0/58.09,1/69.02;0/8459.96,1/8459.96;0/8459.96,1/8459.96;0/0,1/0;0/0,1/0;0/0,1/2;0/12,1/10;0/3,1/2;0/5,1/5;0/89,1/121;0/99,1/109;0/116,1/178;0/841,1/840
8519.96;212;210;2;2;0/7363.42,1/6725.11;0/58.49,1/69.42;0/8519.96,1/8519.96;0/8519.96,1/8519.96;0/0,1/1;0/0,1/0;0/0,1/1;0/12,1/10;0/3,1/2;0/5,1/5;0/89,1/123;0/101,1/109;0/116,1/180;0/847,1/846
8579.96;214;212;2;2;0/7421.11,1/6775.11;0/58.84,1/69.82;0/8579.96,1/8579.96;0/8579.96,1/8579.96;0/1,1/0;0/0,1/0;0/3,1/0;0/12,1/12;0/3,1/2;0/5,1/5;0/90,1/124;0/101,1/111;0/117,1/181;0/853,1/852
8639.96;215;213;2;2;0/7453.42,1/6835.11;0/59.24,1/70.13;0/8639.96,1/8639.96;0/8639.96,1/8639.96;0/1,1/1;0/0,1/0;0/1,1/4;0/11,1/10;0/3,1/2;0/5,1/5;0/91,1/124;0/101,1/112;0/119,1/181;0/859,1/857
8699.96;217;214;2;2;0/7513.42,1/6855.11;0/59.6,1/70.53;0/8699.96,1/8699.96;0/8699.96,1/8699.96;0/0,1/0;0/0,1/0;0/3,1/0;0/7,1/12;0/3,1/2;0/5,1/5;0/91,1/126;0/102,1/112;0/119,1/185;0/865,1/863
8759.96;218;215;2;2;0/7544.27,1/6915.11;0/59.96,1/70.93;0/8759.96,1/8759.96;0/8759.96,1/8759.96;0/1,1/0;0/0,1/0;0/2,1/0;0/8,1/13;0/3,1/2;0/5,1/5;0/92,1/126;0/103,1/112;0/122,1/185;0/870,1/869
8819.96;220;218;2;2;0/7591.47,1/6975.11;0/60.44,1/71.29;0/8819.96,1/8819.96;0/8819.96,1/8819.96;0/1,1/0;0/0,1/0;0/1,1/0;0/11,1/12;0/3,1/2;0/5,1/5;0/94,1/126;0/105,1/113;0/124,1/185;0/876,1/875
8879.96;221;219;2;2;0/7633.42,1/7035.11;0/60.8,1/71.64;0/8879.96,1/8879.96;0/8879.96,1/8879.96;0/0,1/1;0/0,1/0;0/0,1/1;0/7,1/8;0/3,1/2;0/5,1/5;0/95,1/126;0/106,1/113;0/125,1/185;0/882,1/881
8939.96;222;220;2;2;0/7693.42,1/7093.51;0/61.24,1/72.04;0/8939.96,1/8939.96;0/8939.96,1/8939.96;0/1,1/1;0/0,1/0;0/1,1/3;0/7,1/5;0/3,1/2;0/5,1/5;0/95,1/127;0/106,1/114;0/125,1/186;0/888,1/887
8999.96;224;222;2;2;0/7743.42,1/7125.11;0/61.73,1/72.58;0/8999.96,1/8999.96;0/8999.96,1/8999.96;0/2,1/1;0/0,1/0;0/2,1/2;0/11,1/10;0/3,1/2;0/5,1/5;0/96,1/128;0/108,1/114;0/126,1/188;0/894,1/893
9059.96;226;223;2;2;0/7803.42,1/7172.27;0/62.13,1/73.07;0/9059.96,1/9059.96;0/9059.96,1/9059.96;0/1,1/0;0/0,1/0;0/3,1/0;0/11,1/19;0/3,1/2;0/5,1/5;0/96,1/130;0/108,1/115;0/126,1/190;0/900,1/899
9119.96;227;224;2;2;0/7843.42,1/7225.11;0/62.53,1/73.33;0/9119.96,1/9119.96;0/9119.96,1/9119.96;0/0,1/1;0/0,1/0;0/1,1/1;0/11,1/13;0/3,1/2;0/5,1/5;0/97,1/130;0/109,1/115;0/128,1/190;0/906,1/905
9179.96;228;226;2;2;0/7893.42,1/7285.11;0/62.93,1/73.69;0/9179.96,1/9179.96;0/9179.96,1/9179.96;0/0,1/1;0/2,1/0;0/0,1/3;0/12,1/11;0/3,1/2;0/5,1/5;0/98,1/130;0/110,1/116;0/129,1/190;0/912,1/911
9239.96;229;227;2;2;0/7953.42,1/7325.11;0/63.29,1/74.09;0/9239.96,1/9239.96;0/9239.96,1/9239.96;0/2,1/0;0/0,1/0;0/2,1/1;0/12,1/9;0/3,1/2;0/5,1/5;0/98,1/131;0/110,1/117;0/129,1/192;0/918,1/917
9299.96;231;228;2;2;0/8012.71,1/7375.11;0/63.69,1/74.49;0/9299.96,1/9299.96;0/9299.96,1/9299.96;0/2,1/1;0/0,1/0;0/2,1/1;0/16,1/6;0/3,1/2;0/5,1/5;0/99,1/132;0/111,1/117;0/130,1/193;0/924,1/923
9360;231;230;2;2;0/8063.47,1/7435.16;0/64,1/74.98;0/9360,1/9360;0/9360,1/9360;0/0,1/0;0/0,1/2;0/2,1/1;0/13,1/12;0/3,1/2;0/5,1/5;0/99,1/132;0/112,1/118;0/130,1/193;0/930,1/929
9420;233;231;2;2;0/8088.36,1/7485.16;0/64.36,1/75.42;0/9420,1/9420;0/9420,1/9420;0/1,1/0;0/0,1/0;0/1,1/0;0/10,1/13;0/3,1/2;0/5,1/5;0/100,1/133;0/112,1/119;0/134,1/194;0/936,1/935
9480;233;232;2;2;0/8143.47,1/7545.16;0/64.76,1/75.78;0/9480,1/9480;0/9480,1/9480;0/3,1/0;0/0,1/1;0/3,1/2;0/10,1/11;0/3,1/2;0/5,1/5;0/100,1/133;0/112,1/120;0/134,1/194;0/942,1/941
9540;236;234;2;2;0/8185.16,1/7585.16;0/65.16,1/76.18;0/9540,1/9540;0/9540,1/9540;0/0,1/1;0/0,1/0;0/2,1/1;0/7,1/11;0/3,1/2;0/5,1/5;0/101,1/135;0/113,1/121;0/136,1/196;0/948,1/947
9600;237;236;2;2;0/8223.47,1/7645.16;0/65.6,1/76.58;0/9600,1/9600;0/9600,1/9600;0/1,1/0;0/0,1/0;0/1,1/3;0/9,1/9;0/3,1/2;0/5,1/5;0/102,1/135;0/114,1/122;0/138,1/196;0/954,1/953
9660;239;237;2;2;0/8283.47,1/7681.02;0/66.04,1/76.98;0/9660,1/9660;0/9660,1/9660;0/1,1/2;0/0,1/0;0/1,1/2;0/11,1/7;0/3,1/2;0/5,1/5;0/102,1/137;0/114,1/123;0/138,1/199;0/960,1/959
9720;241;238;2;2;0/8333.47,1/7729.42;0/66.4,1/77.42;0/9720,1/9720;0/9720,1/9720;0/0,1/0;0/0,1/0;0/0,1/1;0/14,1/6;0/3,1/2;0/5,1/5;0/103,1/138;0/115,1/123;0/139,1/200;0/966,1/965
9780;242;240;2;2;0/8393.47,1/7775.16;0/66.71,1/77.91;0/9780,1/9780;0/9780,1/9780;0/1,1/1;0/0,1/0;0/1,1/3;0/13,1/17;0/3,1/2;0/5,1/5;0/103,1/139;0/115,1/125;0/139,1/201;0/972,1/971
9840;244;242;2;2;0/8445.11,1/7815.16;0/67.11,1/78.27;0/9840,1/9840;0/9840,1/9840;0/1,1/0;0/0,1/0;0/1,1/1;0/11,1/13;0/3,1/2;0/5,1/5;0/104,1/140;0/116,1/126;0/140,1/203;0/978,1/977
9900;245;242;2;2;0/8503.47,1/7865.16;0/67.56,1/78.58;0/9900,1/9900;0/9900,1/9900;0/2,1/1;0/0,1/0;0/2,1/1;0/10,1/10;0/3,1/2;0/5,1/5;0/104,1/141;0/116,1/126;0/140,1/204;0/984,1/983
9960;247;244;2;2;0/8555.07,1/7916.76;0/68,1/78.98;0/9960,1/9960;0/9960,1/9960;0/1,1/0;0/0,1/0;0/2,1/0;0/12,1/13;0/3,1/2;0/5,1/5;0/105,1/142;0/117,1/127;0/141,1/205;0/990,1/989
10020;248;245;2;2;0/8603.07,1/7975.16;0/68.31,1/79.38;0/10020,1/10020;0/10020,1/10020;0/0,1/1;0/0,1/0;0/0,1/1;0/8,1/12;0/3,1/2;0/5,1/5;0/106,1/142;0/118,1/127;0/143,1/205;0/996,1/995
10080;248;248;2;2;0/8653.47,1/8035.16;0/68.71,1/79.69;0/10080,1/10080;0/10080,1/10080;0/0,1/0;0/0,1/0;0/0,1/1;0/8,1/8;0/3,1/2;0/5,1/5;0/106,1/142;0/119,1/129;0/143,1/205;0/1002,1/1001
10140;249;250;2;2;0/8713.47,1/8085.16;0/69.16,1/80.04;0/10140,1/10140;0/10140,1/10140;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/9;0/3,1/2;0/5,1/5;0/106,1/143;0/120,1/130;0/143,1/206;0/1008,1/1006
10200;249;250;2;2;0/8773.47,1/8145.16;0/69.56,1/80.44;0/10200,1/10200;0/10200,1/10200;0/0,1/1;0/0,1/0;0/0,1/2;0/11,1/11;0/3,1/2;0/5,1/5;0/106,1/143;0/120,1/130;0/143,1/206;0/1014,1/1012
10260;251;252;2;2;0/8833.47,1/8192.58;0/69.91,1/80.89;0/10260,1/10260;0/10260,1/10260;0/0,1/0;0/0,1/0;0/0,1/1;0/7,1/11;0/3,1/2;0/5,1/5;0/106,1/145;0/120,1/132;0/143,1/208;0/1020,1/1018
10320;252;253;2;2;0/8891.2,1/8235.16;0/70.27,1/81.24;0/10320,1/10320;0/10320,1/10320;0/0,1/0;0/0,1/0;0/2,1/0;0/5,1/11;0/3,1/2;0/5,1/5;0/107,1/145;0/121,1/132;0/144,1/209;0/1025,1/1024
10380;253;254;2;2;0/8917.69,1/8295.16;0/70.71,1/81.64;0/10380,1/10380;0/10380,1/10380;0/1,1/2;0/0,1/0;0/1,1/2;0/9,1/13;0/3,1/2;0/5,1/5;0/108,1/145;0/122,1/132;0/147,1/209;0/1031,1/1030
10440;253;256;2;2;0/8973.47,1/8355.16;0/71.16,1/82;0/10440,1/10440;0/10440,1/10440;0/3,1/0;0/0,1/0;0/4,1/2;0/11,1/10;0/3,1/2;0/5,1/5;0/108,1/145;0/123,1/133;0/147,1/209;0/1037,1/1036
10500;256;257;2;2;0/9020.58,1/8395.16;0/71.51,1/82.36;0/10500,1/10500;0/10500,1/10500;0/1,1/2;0/0,1/0;0/2,1/3;0/10,1/6;0/3,1/2;0/5,1/5;0/110,1/146;0/124,1/133;0/149,1/211;0/1043,1/1042
10560;257;259;2;2;0/9063.47,1/8445.16;0/71.91,1/82.76;0/10560,1/10560;0/10560,1/10560;0/0,1/2;0/0,1/0;0/1,1/3;0/11,1/7;0/3,1/2;0/5,1/5;0/110,1/147;0/125,1/134;0/150,1/212;0/1049,1/1048
10620;260;260;2;2;0/9113.47,1/8492.76;0/72.27,1/83.24;0/10620,1/10620;0/10620,1/10620;0/1,1/0;0/0,1/0;0/1,1/1;0/10,1/12;0/3,1/2;0/5,1/5;0/111,1/149;0/125,1/135;0/151,1/214;0/1055,1/1054
10680;261;263;2;2;0/9157.51,1/8535.16;0/72.76,1/83.6;0/10680,1/10680;0/10680,1/10680;0/0,1/0;0/0,1/0;0/0,1/1;0/14,1/9;0/3,1/2;0/5,1/5;0/112,1/149;0/127,1/136;0/153,1/215;0/1061,1/1060
10740;262;264;2;2;0/9213.47,1/8585.16;0/73.11,1/83.96;0/10740,1/10740;0/10740,1/10740;0/0,1/0;0/0,1/0;0/0,1/2;0/10,1/8;0/3,1/2;0/5,1/5;0/112,1/150;0/127,1/137;0/153,1/216;0/1067,1/1066
10800;263;266;2;2;0/9273.47,1/8625.16;0/73.47,1/84.44;0/10800,1/10800;0/10800,1/10800;0/1,1/1;0/0,1/0;0/2,1/2;0/8,1/10;0/3,1/2;0/5,1/5;0/112,1/151;0/128,1/138;0/153,1/218;0/1073,1/1072
10860;266;268;2;2;0/9313.47,1/8675.16;0/73.87,1/84.84;0/10860,1/10860;0/10860,1/10860;0/0,1/1;0/0,1/0;0/1,1/1;0/10,1/17;0/3,1/2;0/5,1/5;0/114,1/152;0/129,1/139;0/155,1/219;0/1079,1/1078
10920;267;270;2;2;0/9363.47,1/8735.16;0/74.31,1/85.11;0/10920,1/10920;0/10920,1/10920;0/0,1/2;0/0,1/0;0/0,1/2;0/11,1/11;0/3,1/2;0/5,1/5;0/115,1/152;0/131,1/139;0/156,1/219;0/1085,1/1084
10980;267;271;2;2;0/9423.47,1/8795.16;0/74.67,1/85.51;0/10980,1/10980;0/10980,1/10980;0/0,1/2;0/0,1/0;0/0,1/3;0/7,1/12;0/3,1/2;0/5,1/5;0/115,1/152;0/131,1/140;0/156,1/219;0/1091,1/1090
11040;269;272;2;2;0/9483.47,1/8832.8;0/75.11,1/85.91;0/11040,1/11040;0/11040,1/11040;0/1,1/1;0/0,1/0;0/1,1/1;0/10,1/11;0/3,1/2;0/5,1/5;0/115,1/154;0/131,1/141;0/156,1/222;0/1097,1/1096
11100;271;274;2;2;0/9533.47,1/8875.16;0/75.56,1/86.22;0/11100,1/11100;0/11100,1/11100;0/0,1/1;0/0,1/0;0/1,1/2;0/18,1/6;0/3,1/2;0/5,1/5;0/116,1/155;0/132,1/142;0/157,1/223;0/1103,1/1102
11160;273;277;2;2;0/9573.47,1/8925.16;0/75.87,1/86.67;0/11160,1/11160;0/11160,1/11160;0/0,1/0;0/0,1/0;0/0,1/1;0/13,1/8;0/3,1/2;0/5,1/5;0/117,1/156;0/133,1/144;0/159,1/224;0/1109,1/1108
11220;274;279;2;2;0/9633.47,1/8975.16;0/76.18,1/87.11;0/11220,1/11220;0/11220,1/11220;0/1,1/1;0/0,1/0;0/1,1/1;0/10,1/14;0/3,1/2;0/5,1/5;0/117,1/157;0/134,1/145;0/159,1/225;0/1115,1/1114
11280;274;281;2;2;0/9693.47,1/9035.16;0/76.58,1/87.47;0/11280,1/11280;0/11280,1/11280;0/0,1/1;0/0,1/0;0/1,1/3;0/10,1/10;0/3,1/2;0/5,1/5;0/117,1/157;0/135,1/146;0/159,1/225;0/1121,1/1120
11340;277;281;2;2;0/9743.47,1/9075.16;0/77.02,1/87.87;0/11340,1/11340;0/11340,1/11340;0/1,1/0;0/1,1/0;0/1,1/3;0/13,1/8;0/3,1/2;0/5,1/5;0/118,1/159;0/135,1/146;0/160,1/227;0/1127,1/1126
11400;280;283;2;2;0/9798.44,1/9105.16;0/77.42,1/88.31;0/11400,1/11400;0/11400,1/11400;0/0,1/0;0/0,1/0;0/0,1/2;0/13,1/10;0/3,1/2;0/5,1/5;0/119,1/161;0/136,1/147;0/161,1/230;0/1133,1/1132
11460;281;284;2;2;0/9853.47,1/9145.16;0/77.73,1/88.71;0/11460,1/11460;0/11460,1/11460;0/1,1/0;0/0,1/0;0/1,1/1;0/9,1/7;0/3,1/2;0/5,1/5;0/119,1/162;0/136,1/148;0/161,1/232;0/1139,1/1138
11520;284;287;2;2;0/9912.22,1/9189.82;0/78.18,1/89.16;0/11520,1/11520;0/11520,1/11520;0/0,1/1;0/0,1/0;0/0,1/1;0/10,1/5;0/3,1/2;0/5,1/5;0/120,1/164;0/138,1/149;0/162,1/234;0/1145,1/1144
