#TimeStamp;DistanceTraveled
60;292.59
119.96;81.41
179.96;62.62
239.96;91.57
299.96;110.25
360;123.6
420;174.25
480;195.08
540;208.92
600;228.1
659.96;152.26
719.96;127.23
779.96;212.02
839.96;170.95
899.96;132.83
959.96;261.35
1019.96;158.04
1079.96;157.48
1139.96;161.93
1199.96;295.36
1259.96;207.46
1319.96;201.43
1379.96;322.15
1439.96;217.69
1499.96;176.92
1559.96;319.63
1619.96;235.46
1679.96;165.33
1739.96;232.12
1799.96;177.57
1859.96;180.23
1919.96;214.43
1979.96;228.46
2039.96;161.93
2099.96;218.1
2159.96;130
2219.96;135.47
2279.96;254.45
2340;167.33
2400;238.69
2460;252.92
2520;194.44
2580;209.02
2640;275.43
2700;233.93
2760;281.83
2820;214.61
2880;227.7
2940;273.16
3000;262.38
3060;275.99
3120;223.46
3180;207.04
3240;183.49
3300;162.65
3360;189.63
3420;141.14
3480;238.46
3540;250.14
3600;295.06
3660;142.17
3720;189.6
3780;174.06
3840;221.96
3900;245.49
3960;274.75
4020;255.65
4080;250.06
4140;297.88
4200;198.77
4260;217.89
4320;232.57
4380;279.65
4440;250.69
4500;320.34
4560;266.98
4620;202.66
4680;246.25
4740;198.17
4800;180.16
4860;196.95
4920;168.97
4980;180.69
5040;153.96
5100;191.36
5160;130.58
5220;158.53
5280;207.42
5340;219.98
5400;216.47
5459.96;312.79
5519.96;301.51
5579.96;248.91
5639.96;267.19
5699.96;266.07
5759.96;253.46
5819.96;282.6
5879.96;313.08
5939.96;301.03
5999.96;221.93
6059.96;296.96
6119.96;201.38
6179.96;143.57
6239.96;255.53
6299.96;241.49
6359.96;194.11
6419.96;192.36
6479.96;331.32
6539.96;217.44
6599.96;286.67
6659.96;283.42
6719.96;247.41
6779.96;185.93
6839.96;285.15
6899.96;268.9
6959.96;227.79
7019.96;242.03
7079.96;289.81
7139.96;158.47
7199.96;116.11
7259.96;259.5
7319.96;175.53
7379.96;211.31
7439.96;220.86
7499.96;86.37
7559.96;197.83
7619.96;244.76
7679.96;248.79
7739.96;203.04
7799.96;203.31
7859.96;188.48
7919.96;151.69
7979.96;243.86
8039.96;135.43
8099.96;125.76
8159.96;287.12
8219.96;128.11
8279.96;207.17
8339.96;295.24
8399.96;158.91
8459.96;194.67
8519.96;135.66
8579.96;192.61
8639.96;225.87
8699.96;207.54
8759.96;311.61
8819.96;208.19
8879.96;171.8
8939.96;150.25
8999.96;237.49
9059.96;288.53
9119.96;202.79
9179.96;229.61
9239.96;156.45
9299.96;215.71
9360;315.56
9420;251.09
9480;283.21
9540;315.93
9600;263
9660;273.21
9720;217.49
9780;156.85
9840;151.64
9900;184.21
9960;217.32
10020;197.07
10080;212.48
10140;190.37
10200;214.55
10260;235.11
10320;261.01
10380;213.29
10440;264.96
10500;210.1
10560;169.93
10620;178
10680;171.14
10740;230.18
10800;163.25
10860;200.08
10920;129.15
10980;134.72
11040;170.46
11100;217.71
11160;220.45
11220;281.51
11280;144.96
11340;184.72
11400;254.19
11460;260.88
11520;194.4
11580;273.88
11640;318.77
11700;259.92
11760;242.44
11820;225.65
11880;276.88
11940;159.53
12000;275.4
12060;247.81
12120;251.03
12180;274.13
12240;219.64
12300;238.24
12360;214.06
12420;221.52
12480;262.07
12540;241.23
12600;259.58
12660;172.42
12720;196.16
12780;218.09
12840;304.86
12900;223.76
12960;309.1
13020;288.88
13080;275.98
13140;188.6
13200;126.09
13260;165.87
13320;107.96
13380;187.11
13440;160.28
13500;192.81
13560;177.11
13620;248.88
13680;246.23
13740;168.02
13800;217.21
13860;175.47
13920;150.71
13980;223.02
14040;247.84
14100;95.09
14160;183.87
14220;210.24
14280;201.35
14340;126.99
14400;182.72
