time_sec;type;bot_id;from_node;stop_node;to_node;x;y;tier;energy_kJ;decel_kJ;accel_kJ;queue_terminal_node;destination_node;loaded
10.0444444444444;whca_planned_wait;1;219;205;191;6.5;9.5;0;0.0737526395;0.007965285066;0.065787354434;-1;30;true
11.4666666666666;whca_planned_wait;3;260;72;324;4.5;13.5;0;0.0732551915;0.007911560682;0.065343630818;-1;30;true
16.5333333333333;whca_planned_wait;14;100;99;98;12.5;1.5;0;0.0757089605;0.008176567734;0.067532392766;-1;22;true
18.1777777777777;whca_planned_wait;3;324;322;320;3.5;14.5;0;0.0732551915;0.007911560682;0.065343630818;-1;30;true
24.6666666666666;whca_planned_wait;5;213;210;209;11.5;9.5;0;0.081626667815;0.017476017867;0.064150649948;-1;30;true
25.7777777777777;whca_planned_wait;4;126;62;344;4.5;3.5;0;0.08689433561;0.018603809298;0.068290526312;-1;22;true
28.711111111111;whca_planned_wait;5;210;209;206;10.5;9.5;0;0.152106081435;0.007767119052;0.144338962383;-1;30;true
29.0222222222221;whca_planned_wait;3;321;327;329;2.5;12.5;0;0.0831446423525;0.0178010115345;0.065343630818;-1;30;true
31.7777777777777;queue_manager_creep;12;64;20;21;1.5;5.5;0;0.08255684231;0.017675165358;0.064881676952;22;22;true
32.3999999999999;whca_planned_wait;10;129;128;62;13.5;3.5;0;0.158957653545;0.008116986564;0.150840666981;-1;22;true
32.4888888888888;whca_planned_wait;4;344;342;340;3.5;4.5;0;0.076558886;0.008268359688;0.068290526312;-1;22;true
33.8222222222221;queue_manager_creep;12;20;21;22;0.5;5.5;0;0.072737306;0.007855629048;0.064881676952;22;22;true
34.2222222222221;whca_planned_wait;5;209;206;68;7.5;9.5;0;0.16181498025;0.017476017867;0.144338962383;-1;30;true
39.0222222222221;queue_manager_creep;1;25;26;27;0.5;10.5;0;0.0737526395;0.007965285066;0.065787354434;30;30;true
39.7333333333332;whca_planned_wait;5;206;68;24;4.5;9.5;0;0.16181498025;0.017476017867;0.144338962383;-1;30;true
39.7777777777777;queue_manager_creep;3;329;28;29;1.5;11.5;0;0.0732551915;0.007911560682;0.065343630818;30;30;true
40.6222222222221;whca_planned_wait;11;348;346;344;3.5;2.5;0;0.075159731;0.008117250948;0.067042480052;-1;22;true
41.8666666666665;queue_manager_creep;1;26;27;28;1.5;10.5;0;0.0737526395;0.007965285066;0.065787354434;30;30;true
44.2222222222221;queue_manager_creep;14;17;18;21;0.5;4.5;0;0.0757089605;0.008176567734;0.067532392766;22;22;true
45.2444444444443;whca_planned_wait;5;68;24;25;1.5;9.5;0;0.081626667815;0.017476017867;0.064150649948;30;30;true
45.9555555555554;whca_planned_wait;10;128;62;344;4.5;3.5;0;0.085303516205;0.018263219769;0.067040296436;-1;22;true
47.3333333333332;whca_planned_wait;11;344;345;16;2.5;3.5;0;0.075159731;0.008117250948;0.067042480052;-1;22;true
49.9999999999998;whca_planned_wait;10;62;344;345;3.5;3.5;0;0.075157283;0.008116986564;0.067040296436;-1;22;true
51.3333333333332;queue_manager_creep;5;24;25;26;0.5;9.5;0;0.071917769;0.007767119052;0.064150649948;30;30;true
51.3777777777776;whca_planned_wait;11;345;16;17;1.5;3.5;0;0.075159731;0.008117250948;0.067042480052;22;22;true
53.9999999999998;queue_manager_creep;5;25;26;27;0.5;10.5;0;0.071917769;0.007767119052;0.064150649948;30;30;true
54.0444444444443;whca_planned_wait;10;344;345;16;2.5;3.5;0;0.075157283;0.008116986564;0.067040296436;-1;22;true
57.4666666666665;queue_manager_creep;11;16;17;18;0.5;3.5;0;0.075159731;0.008117250948;0.067042480052;22;22;true
60.1333333333331;queue_manager_creep;11;17;18;19;0.5;4.5;0;0.075159731;0.008117250948;0.067042480052;22;22;true
60.1777777777776;queue_manager_creep;10;345;16;17;1.5;3.5;0;0.075157283;0.008116986564;0.067040296436;22;22;true
60.8888888888887;whca_planned_wait;4;348;346;344;3.5;2.5;0;0.076558886;0.008268359688;0.068290526312;-1;22;true
61.7777777777776;queue_manager_creep;14;18;21;22;0.5;5.5;0;0.0757089605;0.008176567734;0.067532392766;22;22;true
62.7999999999998;queue_manager_creep;11;18;19;20;1.5;4.5;0;0.075159731;0.008117250948;0.067042480052;22;22;true
62.8444444444442;queue_manager_creep;10;16;17;18;0.5;3.5;0;0.075157283;0.008116986564;0.067040296436;22;22;true
65.5111111111111;queue_manager_creep;10;17;18;19;0.5;4.5;0;0.075157283;0.008116986564;0.067040296436;22;22;true
65.5111111111111;queue_manager_creep;11;19;20;21;1.5;5.5;0;0.075159731;0.008117250948;0.067042480052;22;22;true
68.2222222222227;queue_manager_creep;10;18;19;20;1.5;4.5;0;0.075157283;0.008116986564;0.067040296436;22;22;true
79.1111111111133;queue_manager_creep;4;17;18;19;0.5;4.5;0;0.076558886;0.008268359688;0.068290526312;22;22;true
91.7777777777819;queue_manager_creep;11;20;21;22;0.5;5.5;0;0.075159731;0.008117250948;0.067042480052;22;22;true
93.8222222222267;queue_manager_creep;10;19;20;21;1.5;5.5;0;0.075157283;0.008116986564;0.067040296436;22;22;true
94.1777777777823;queue_manager_creep;3;28;29;30;0.5;11.5;0;0.0732551915;0.007911560682;0.065343630818;30;30;true
95.8666666666714;queue_manager_creep;4;18;19;20;1.5;4.5;0;0.076558886;0.008268359688;0.068290526312;22;22;true
