#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;1;100;0;0;0;0;0;0
60;3;93;0;59.96;0;60;0;0.49
119.96;1;97;47.33;110;83.69;119.96;0.19;0.51
179.96;2;100;10.62;147.86;10.7;170.36;0;0.39
239.96;4;100;0;98.09;0;195.8;0;0.36
299.96;4;99;9.73;48.54;33.99;258.68;0.4;0.32
360;5;103;21.42;100.21;21.49;329.28;0.44;0.35
420;7;103;33.07;94.03;33.13;392.16;0.68;0.47
480;6;104;32.62;97.03;32.69;379.2;0.3;0.54
540;6;105;38.22;71.53;44.33;348;0.29;0.51
600;8;107;0;84.66;0;341.76;0;0.49
659.96;11;106;0;78.59;0;392.12;0;0.47
719.96;13;106;0;71.79;0;486.68;0;0.36
779.96;13;108;20.67;74.17;102.94;454.52;0.32;0.36
839.96;13;112;42;124.14;42.05;476.12;0.07;0.39
899.96;13;113;5.24;105.7;5.33;503.48;0.13;0.38
959.96;14;112;0;70.54;0;716.12;0;0.46
1019.96;15;112;34.58;79.6;52.79;660.92;0.34;0.52
1079.96;17;114;0;81.99;0;585.56;0;0.56
1139.96;18;116;3.47;86.9;3.54;423.8;0.16;0.44
1199.96;17;115;34.92;65.91;63.54;551.96;0.2;0.4
1259.96;18;116;25.58;83.33;38.91;482.36;0.24;0.38
1319.96;18;116;37.22;87.4;50.55;570.2;0.44;0.46
1379.96;16;115;17.82;62.24;436.97;795.32;0.57;0.59
1439.96;17;117;22.27;75.49;1222.34;985.88;1;0.57
1499.96;17;117;22.64;82.88;170.1;542.84;0.39;0.44
1559.96;17;118;64.55;72.74;262.34;653.72;0.3;0.37
1619.96;17;118;29.47;77.63;443.24;759.8;0.83;0.36
1679.96;18;118;75.6;89.21;96.22;575;0.79;0.39
1739.96;19;120;6.89;90.77;47.42;829.88;0.26;0.45
1799.96;20;120;19.6;85.66;1231.75;820.76;0.53;0.49
1859.96;21;121;7.07;91.38;1207.12;755;0.13;0.39
1919.96;20;123;18.87;105.47;626.37;812.12;0.96;0.42
1979.96;21;124;6.18;105.36;1206.22;634.04;0.05;0.51
2039.96;21;124;37.45;73.55;250.7;647;0.24;0.48
2099.96;22;126;29.42;99.3;1229.51;543.8;0.39;0.52
2159.96;24;125;7.96;68.09;8.02;629.72;0.59;0.5
2219.96;24;127;36.16;100.42;636.22;580.28;0.56;0.64
2279.96;25;127;19.29;78.26;55.48;725.72;0.22;0.56
2340;25;125;48.86;60.31;1114.93;412.32;0.62;0.52
2400;26;125;75.33;74.16;86.87;864.96;0.17;0.49
2460;25;125;33.97;75.41;162.99;1359.84;0.1;0.56
2520;25;127;21.41;81.75;247.16;1493.76;0.35;0.49
2580;24;126;56.54;72.14;205.61;1556.64;0.33;0.58
2640;25;126;51.44;65.89;52.84;1419.84;0.54;0.59
2700;24;126;43.2;62.13;443.28;1348.32;0.64;0.51
2760;26;125;68.42;78.47;668.51;1295.04;0.47;0.44
2820;26;124;27.24;89.79;27.31;1185.12;0.96;0.59
2880;25;125;21.38;106.17;951.72;929.28;0.15;0.53
2940;24;125;44.49;76.46;256.12;715.68;0.26;0.45
3000;25;126;78.71;68.54;678.81;423.36;0.46;0.39
