#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/15,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
60;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
119.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
179.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
239.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
299.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
360;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
420;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/10,Rest/4
480;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
540;4;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/8,Rest/4
600;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
659.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
719.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/9,Rest/6
779.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/8,Rest/4
839.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
899.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
959.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/8,Rest/5
1019.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/7,Rest/6
1079.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
1139.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
1199.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/9,Rest/3
1259.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
1319.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/3,Extract/7,Rest/3
1379.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/9,Rest/3
1439.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
1499.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
1559.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/3,Extract/7,Rest/3
1619.96;8;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/10,Rest/3
1679.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
1739.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/9,Rest/5
1799.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/9,Rest/3
1859.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
1919.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/9,Rest/2
1979.96;7;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
2039.96;6;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/9,Rest/3
2099.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
2159.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
2219.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
2279.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
2340;5;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/6,Rest/5
2400;3;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/6,Rest/5
2460;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/8,Rest/4
2520;5;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/7,Rest/4
2580;7;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/10,Rest/1
2640;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
2700;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
2760;5;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/8,Rest/4
2820;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/9,Rest/4
2880;4;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/7,Rest/4
2940;4;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/7,Rest/4
3000;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/9,Rest/3
3060;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/9,Rest/5
3120;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
3180;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/9,Rest/3
3240;7;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/10,Rest/4
3300;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
3360;7;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/10,Rest/3
3420;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
3480;5;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/7,Rest/4
3540;3;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
3600;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
3660;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
3720;7;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
3780;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
3840;4;None/0,ParkPod/2,RepositionPod/0,Insert/3,Extract/7,Rest/3
3900;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
3960;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
4020;6;None/0,ParkPod/3,RepositionPod/0,Insert/3,Extract/6,Rest/3
4080;6;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/7,Rest/4
4140;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
4200;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/6,Rest/7
4260;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/8,Rest/4
4320;3;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/6,Rest/6
4380;6;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/8,Rest/3
4440;3;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
4500;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
4560;4;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/5,Rest/6
4620;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/5,Rest/8
4680;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/9,Rest/4
4740;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
4800;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
4860;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
4920;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/9,Rest/3
4980;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/9,Rest/6
5040;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
5100;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
5160;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
5220;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/9,Rest/5
5280;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
5340;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
5400;3;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/7,Rest/4
5459.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/7,Rest/4
5519.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/8,Rest/4
5579.96;6;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/7,Rest/4
5639.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/9,Rest/2
5699.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/9,Rest/3
5759.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
5819.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/3,Extract/8,Rest/2
