idx;bot_id;task_id;trip_id;src_id;dest_id;path_nodes;path_len_m;expected_sec;actual_sec;gap_sec;abs_err_sec;rel_err_pct;stop_go_count;queue_stop_go_count;conflict_wait_sec
0;13;940305;1;282;28;18;17;19.5392135623731;18.683601857136;-0.855611705237099;0.855611705237099;4.37894648372522;0;0;0.177777777777777
1;12;37387180;1;220;20;12;11;14.9191197709602;19.5249999999999;4.6058802290397;4.6058802290397;30.8723322806547;0;0;4.13333333333332
2;1;33098452;1;219;24;7;6;6.71078643762691;23.9774580915538;17.2666716539269;17.2666716539269;257.297290182174;1;0;2.35555555555555
3;3;29450615;1;260;28;7;6;8.83088022903976;25.3583333333333;16.5274531042935;16.5274531042935;187.155217550614;3;0;6.35555555555553
4;14;8462746;1;100;16;29;28;25.6274531042936;27.2663469804427;1.63889387614909;1.63889387614909;6.39507121320032;1;0;11.5111111111111
5;5;36689595;1;263;28;16;15;19.7009740204526;38.3666666666666;18.6656926462139;18.6656926462139;94.7450244177577;4;0;10.3111111111111
6;11;19067212;1;190;20;8;7;10.1274531042936;37.1333333333332;27.0058802290396;27.0058802290396;266.660136076961;2;0;5.46666666666665
7;10;61770902;1;177;20;20;19;25.1274531042936;46.3333333333332;21.2058802290396;21.2058802290396;84.3932735284505;4;0;16.2666666666666
8;4;63728945;1;112;16;12;11;11.2941197709602;62.01414683665;50.7200270656897;50.7200270656897;449.083488525618;3;0;18.7555555555564
9;13;17118783;2;218;24;6;5;6.66911977096024;5.79968031377649;-0.869439457183747;0.869439457183747;13.0367947651743;0;0;0.0888888888889028
10;7;52767106;1;134;16;6;5;6.04411977096024;9.8805555555565;3.83643578459626;3.83643578459626;63.4738544234169;1;0;4.04444444444508
11;12;20776092;2;109;16;9;8;9.29411977096024;14.7645382358592;5.47041846489898;5.47041846489898;58.8589193996775;0;0;0.177777777777806
12;14;36828903;2;224;24;12;11;10.6691197709602;9.79968031377652;-0.869439457183718;0.869439457183718;8.14912078829786;0;0;0.0888888888889028
13;11;53066075;2;190;20;8;7;9.50245310429357;34.7724907460302;25.2700376417366;25.2700376417366;265.931726938159;2;0;14.2666666666689
14;10;28956120;2;177;24;16;15;18.2107864376269;22.5555555555549;4.34476911792804;4.34476911792804;23.8582179457716;1;0;10.1777777777763
