#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
118.98;1;118.98;118.93;-Infinity
126.58;0;126.58;126.53;-Infinity
139.02;1;139.02;138.98;-Infinity
206.62;0;206.62;206.58;-Infinity
209.07;1;209.07;209.02;-Infinity
216.67;0;216.67;216.62;-Infinity
219.11;1;219.11;219.07;-Infinity
229.16;1;229.16;229.11;-Infinity
236.71;0;236.71;236.67;-Infinity
246.76;0;246.76;246.71;-Infinity
249.2;1;249.2;249.16;-Infinity
259.29;1;259.29;140.27;-Infinity
276.89;0;276.89;276.84;-Infinity
279.42;1;164.22;140.36;-Infinity
297.02;0;297.02;170.4;-Infinity
319.69;1;192.97;100.53;-Infinity
380;1;380;80.4;-Infinity
387.47;0;387.47;140.67;-Infinity
400.13;1;250.37;170.93;-Infinity
407.6;0;269.36;200.93;-Infinity
417.69;0;417.69;200.98;-Infinity
420.27;1;339.63;171.02;-Infinity
427.78;0;427.78;191.02;-Infinity
450.44;1;450.44;170.98;-Infinity
470.58;1;470.58;150.84;-Infinity
480.67;1;480.67;221.33;-Infinity
498.13;0;498.13;221.2;-Infinity
508.22;0;508.22;211.16;-Infinity
520.84;1;198.28;100.53;-Infinity
528.27;0;528.27;120.62;-Infinity
530.89;1;530.89;150.84;-Infinity
548.31;0;548.31;130.58;-Infinity
568.36;0;314.92;180.84;-Infinity
588.4;0;588.4;160.58;-Infinity
600.98;1;600.98;200.8;-Infinity
618.44;0;134.6;30;-Infinity
628.49;0;190.73;130.31;-Infinity
638.53;0;615.49;130.27;-Infinity
641.02;1;433.66;170.4;-Infinity
658.58;0;600.98;130.27;-Infinity
671.07;1;244.83;220.58;-Infinity
678.62;0;678.62;130.27;-Infinity
708.67;0;708.67;90.18;-Infinity
711.16;1;307.96;180.22;-Infinity
728.71;0;394.63;100.18;-Infinity
738.76;0;738.76;170.36;-Infinity
758.8;0;758.8;120.22;-Infinity
761.2;1;196.72;190.22;-Infinity
768.84;0;768.84;110.22;-Infinity
798.89;0;556.97;120.22;-Infinity
841.24;1;484.12;240.22;-Infinity
848.93;0;180.77;140.22;-Infinity
871.29;1;871.29;200.18;-Infinity
881.33;1;881.33;180.18;-Infinity
889.02;0;889.02;40.04;-Infinity
909.07;0;333.07;170.27;-Infinity
911.42;1;277.82;270.36;-Infinity
929.11;0;318.55;40.04;-Infinity
931.47;1;931.47;220.27;-Infinity
949.16;0;200.36;190.31;-Infinity
951.51;1;951.51;110.22;-Infinity
971.56;1;165.16;100.22;-Infinity
979.2;0;979.2;210.31;-Infinity
1011.64;1;424.12;80.13;-Infinity
1019.24;0;1019.24;110.13;-Infinity
1029.29;0;326.57;230.36;-Infinity
1049.33;0;1049.33;180.31;-Infinity
1051.69;1;222.25;150.27;-Infinity
1081.73;1;1081.73;170.27;-Infinity
1101.78;1;1101.78;150.22;-Infinity
1121.82;1;1121.82;150.22;-Infinity
1139.42;0;1139.42;190.22;-Infinity
1141.87;1;197.23;150.22;-Infinity
1149.47;0;1149.47;170.22;-Infinity
1159.51;0;226.39;140.22;-Infinity
1161.91;1;263.35;150.22;-Infinity
1171.96;1;123.64;120.22;-Infinity
1189.56;0;221.88;160.22;-Infinity
1202.04;1;291.96;120.27;-Infinity
1222.09;1;1222.09;100.22;-Infinity
1249.6;0;212.8;200.22;-Infinity
1252.13;1;1252.13;90.18;-Infinity
1282.18;1;256.9;140.27;-Infinity
1289.69;0;690.65;140.18;-Infinity
1309.73;0;1309.73;40.04;-Infinity
1312.22;1;252.38;140.22;-Infinity
1339.78;0;210.82;200.31;-Infinity
1349.82;0;428.22;190.27;-Infinity
1352.27;1;1352.27;170.22;-Infinity
1359.87;0;369.15;170.27;-Infinity
1362.31;1;1362.31;160.22;-Infinity
1379.91;0;181.83;130.27;-Infinity
1392.36;1;309.48;140.18;-Infinity
1399.96;0;305.56;110.22;-Infinity
1420;0;129.76;110.22;-Infinity
1422.4;1;201.28;200.27;-Infinity
1440.04;0;1440.04;100.22;-Infinity
1452.44;1;1452.44;90.09;-Infinity
1460.09;0;1460.09;100.18;-Infinity
1470.13;0;1470.13;90.18;-Infinity
1480.18;0;1480.18;80.18;-Infinity
1482.49;1;1413.37;170.22;-Infinity
1502.53;1;1502.53;220.31;-Infinity
1510.22;0;392.78;160.36;-Infinity
1522.58;1;382.1;170.27;-Infinity
1550.27;0;144.83;130.22;-Infinity
1552.62;1;227.82;160.22;-Infinity
1572.67;1;1180.99;150.22;-Infinity
1580.36;0;935.24;140.27;-Infinity
1592.71;1;141.19;140.22;-Infinity
1600.4;0;264.08;140.27;-Infinity
1630.44;0;1630.44;150.22;-Infinity
1632.76;1;1091.32;80.09;-Infinity
1650.49;0;763.45;140.22;-Infinity
1652.8;1;397.12;170.27;-Infinity
1672.84;1;1016.2;40.04;-Infinity
1680.53;0;805.01;130.22;-Infinity
1722.93;1;202.29;200.31;-Infinity
1730.58;0;290.58;170.22;-Infinity
1750.62;0;1024.86;150.18;-Infinity
1752.98;1;105.62;100.13;-Infinity
1770.67;0;975.79;140.18;-Infinity
1773.02;1;229.34;200.31;-Infinity
1783.07;1;1022.75;190.31;-Infinity
1800.71;0;1581.83;220.31;-Infinity
1803.11;1;201.83;130.22;-Infinity
1813.16;1;1721;110.22;-Infinity
1833.2;1;1648.88;60.13;-Infinity
1853.24;1;1853.24;130.27;-Infinity
1860.76;0;282.52;210.22;-Infinity
1863.29;1;204.41;110.27;-Infinity
1880.8;0;210.4;150.18;-Infinity
1913.33;1;1913.33;80.09;-Infinity
1923.38;1;1727.54;70.09;-Infinity
1933.42;1;1196.14;70.09;-Infinity
1940.84;0;1652.84;260.27;-Infinity
1943.47;1;514.99;160.36;-Infinity
1963.51;1;212.47;160.36;-Infinity
1990.89;0;458.73;240.22;-Infinity
2010.93;0;513.33;240.22;-Infinity
2023.6;1;1724.08;210.4;-Infinity
2033.64;1;109.8;100.18;-Infinity
2061.11;0;793.91;40.09;-Infinity
2063.78;1;209.06;150.4;-Infinity
2081.24;0;1574.36;220.44;-Infinity
2101.38;0;2101.38;110.44;-Infinity
2124.09;1;384.57;180.58;-Infinity
2131.6;0;541.84;190.71;-Infinity
2151.78;0;354.66;140.8;-Infinity
