Tag;Instance;Setting;Config;Seed;Timestamp
n.a.;Material\Instances\CoreBenchmark\small\small_10bot.xlayo;Material\Instances\CoreBenchmark\small\small_o100_mu100_2h_inv70.xsett;Material\Instances\CoreBenchmark\small\hgs_m5.xconf;1;20260915-155520
