#TimeStamp;TripTime;Type
30;23;I
41;27;I
48;26;I
51;31;O
54;34;I
57;30;I
62;33;O
64;50;O
65;34;O
67;34;O
74;45;O
77;45;O
79;48;I
81;40;O
92;50;I
95;69;O
100;50;O
105;54;O
117;61;O
117;14;O
121;80;O
122;28;I
149;33;I
153;29;I
169;36;I
172;37;I
195;19;I
209;37;I
211;36;O
217;29;O
234;30;O
239;59;O
269;46;O
271;35;O
272;50;O
274;42;I
280;39;I
281;45;I
290;61;I
295;24;I
296;17;O
299;26;O
305;48;O
311;72;O
338;58;I
343;54;O
352;73;O
352;51;I
387;39;O
388;59;O
395;27;I
396;42;I
399;47;I
399;37;O
409;40;I
417;42;O
418;41;O
418;57;O
426;26;I
432;46;I
439;21;O
441;43;O
459;46;O
471;64;O
474;29;O
483;51;O
487;24;I
508;21;I
512;36;O
513;42;I
519;54;O
523;45;I
539;33;I
541;26;O
546;43;I
547;32;O
556;79;I
562;64;O
562;41;O
568;26;I
582;29;O
592;54;O
602;55;O
610;68;O
622;63;O
625;57;O
630;10;I
631;56;O
634;34;I
649;39;I
650;29;O
656;51;I
657;17;O
669;64;I
669;38;I
672;56;O
680;35;I
693;42;O
707;59;O
720;47;O
735;20;I
740;38;O
755;48;I
756;47;I
768;44;I
773;38;O
780;41;I
780;54;O
783;27;I
799;38;O
805;45;O
808;56;I
813;38;O
815;23;I
817;30;O
821;22;O
832;68;O
834;61;O
852;25;I
869;33;O
882;107;O
889;76;O
889;50;I
894;49;I
901;32;I
923;50;O
923;74;O
924;65;I
933;43;O
946;41;O
951;55;I
959;56;O
962;36;O
967;33;O
969;67;I
971;48;I
980;38;O
981;48;O
983;64;O
990;28;I
995;30;I
1015;40;I
1025;57;O
1028;48;O
1035;24;O
1055;33;I
1056;53;O
1056;28;O
1067;67;I
1069;21;I
1073;42;O
1075;52;O
1078;20;O
1088;40;I
1113;42;O
1114;30;I
1117;22;O
1120;40;O
1128;69;O
1135;52;I
1143;46;O
1147;42;O
1148;70;I
1155;56;O
1204;51;I
1204;50;I
1205;51;I
1211;79;O
1212;57;I
1215;35;I
1220;27;O
1235;32;I
1243;63;O
1250;12;O
1259;46;I
1271;58;O
1275;44;O
1296;69;O
1299;67;O
1301;35;I
1314;36;I
1320;67;O
1329;40;I
1334;75;O
1335;55;I
1339;62;O
1355;38;O
1355;68;O
1355;47;I
1375;57;O
1393;76;I
1393;68;O
1403;39;I
1414;55;O
1426;34;I
1428;58;O
1436;41;O
1437;62;O
1438;73;I
1438;35;O
1439;80;O
1462;61;I
1477;41;O
1495;46;O
1495;59;I
1501;58;I
1508;58;O
1517;50;O
1518;35;O
1524;26;I
1537;26;O
1538;13;O
1538;69;O
1540;55;I
1544;69;I
1554;53;O
1559;39;I
1574;43;O
1576;51;O
1599;47;I
1603;22;O
1628;52;I
1637;42;I
1638;39;O
1640;56;O
1642;73;O
1644;39;I
1647;29;I
1648;59;I
1657;45;O
1667;63;O
1672;32;O
1674;52;I
1675;18;O
1689;48;O
1693;31;I
1703;61;O
1732;46;O
1736;32;I
1739;13;O
1743;44;O
1751;39;I
1760;58;O
1761;52;O
1763;58;I
1771;47;I
1776;37;O
1797;55;O
1801;76;I
1802;39;O
1817;45;I
1820;29;O
1835;63;I
1846;30;O
1851;34;I
1852;32;I
1854;61;O
1870;74;O
1877;50;I
1883;35;O
1887;54;O
1891;22;O
1894;45;I
1902;67;O
1922;29;I
1936;67;O
1942;46;I
1945;40;I
1951;50;O
1953;42;I
1953;76;O
1965;65;O
1968;13;O
1970;55;O
1972;70;I
1997;39;I
1999;19;O
2000;22;O
2002;19;O
2005;39;I
2009;47;O
2012;43;O
2019;23;O
2035;18;I
2039;28;I
2066;38;O
2067;16;O
2068;32;I
2082;53;O
2084;24;O
2085;70;I
2102;41;I
2107;37;I
2112;26;O
2117;57;I
2141;42;O
2142;42;I
2148;52;O
2153;57;O
2161;33;O
2167;53;O
2179;39;I
2181;25;I
2197;28;I
2203;51;O
2203;33;I
2210;69;I
2227;54;O
2240;67;O
2241;52;O
2243;57;I
2245;49;O
2257;29;O
2267;44;O
2274;43;O
2279;24;I
2283;41;I
2290;27;I
2303;43;I
2306;55;O
2308;57;O
2310;45;O
2314;72;O
2314;68;I
2349;47;I
2352;75;O
2365;50;O
2378;69;I
2388;44;I
2390;60;O
2394;36;I
2403;47;O
2413;36;I
2414;61;O
2414;35;O
2422;50;O
2427;36;O
2430;59;I
2437;59;O
2438;21;O
2439;72;O
2443;57;O
2458;29;O
2466;26;O
2472;50;I
2487;22;O
2494;79;I
2495;36;I
2499;30;I
2499;27;O
2499;49;I
2525;70;I
2528;43;O
2543;23;O
2562;40;O
2579;65;O
2588;66;I
2593;38;O
2593;30;I
2600;60;O
2606;36;O
2610;72;O
2613;41;I
2614;53;O
2621;48;I
2624;65;O
2630;65;O
2633;43;I
2642;63;O
2651;54;I
2664;74;I
2679;22;O
2696;25;I
2703;55;O
2711;45;I
2712;27;O
2716;37;O
2718;55;O
2719;14;O
2722;44;I
2730;35;O
2734;45;O
2746;67;I
2748;85;O
2749;26;O
2761;53;I
2766;56;O
2788;39;O
2793;26;O
2793;39;O
2819;26;I
2825;71;O
2829;75;I
2830;72;I
2835;39;O
2837;21;O
2846;42;I
2849;60;I
2850;54;O
2854;35;O
2867;51;O
2877;65;I
2884;76;O
2885;25;O
2886;48;I
2893;42;O
2894;52;O
2895;20;I
2897;11;O
2912;19;I
2913;19;O
2948;66;O
2951;44;I
2972;35;O
2977;56;I
2982;23;O
2988;50;O
2989;31;O
2991;72;O
2994;50;O
3001;33;O
3002;64;I
3005;47;I
3005;48;I
3010;42;O
3014;42;I
3037;57;I
3045;70;O
3053;39;I
3055;50;O
3061;27;O
3062;40;O
3066;23;I
3076;68;O
3080;36;O
3092;34;I
3103;58;O
3110;29;O
3118;44;O
3120;47;I
3122;35;O
3128;24;I
3146;56;I
3151;26;I
3154;63;I
3155;63;O
3155;59;O
3188;39;I
3190;43;I
3190;22;O
3197;32;O
3208;17;I
3224;64;O
3225;32;O
3231;45;O
3236;40;I
3240;34;O
3245;41;I
3261;43;I
3263;77;O
3279;43;O
3280;24;O
3287;53;O
3287;40;I
3301;51;I
3305;75;O
3305;40;I
3306;48;O
3328;45;O
3328;26;I
3339;48;O
3341;63;O
3343;31;O
3356;34;I
3383;74;I
3383;75;O
3383;44;O
3385;48;I
3394;51;I
3401;38;O
3412;42;O
3419;25;I
3428;71;O
3442;71;O
3443;56;O
3443;67;I
3458;30;O
3461;39;I
3467;81;I
3467;27;O
3476;38;I
3492;20;O
3496;22;O
3502;57;O
3510;19;O
3513;34;O
3522;58;O
3522;62;I
3538;65;I
3539;29;I
3541;23;O
3545;49;I
3547;49;O
3549;35;O
3552;57;O
3567;38;I
3576;27;O
3578;44;I
3578;34;O
3589;33;O
3597;40;I
3606;26;I
3607;22;I
3607;33;O
3618;51;O
3645;36;O
3663;28;O
3667;25;O
3677;57;O
3680;35;I
3681;59;I
3694;43;I
3701;45;O
3702;50;O
3712;47;O
3713;60;O
3720;21;O
3723;48;I
3727;28;O
3731;51;O
3736;90;I
3736;57;I
3749;25;O
3751;35;O
3761;72;I
3770;39;O
3778;52;O
3785;36;I
3805;47;I
3811;67;O
3824;60;O
3828;34;O
3842;41;I
3843;41;O
3846;39;I
3850;31;O
3853;53;I
3857;29;O
3860;50;O
3864;27;O
3865;26;I
3869;64;I
3888;61;O
3889;53;I
3909;27;O
3913;47;O
3924;19;O
3935;74;O
3940;37;O
3947;49;I
3947;64;O
3955;46;I
3960;36;I
3984;52;I
3996;49;I
3996;17;O
3996;58;O
4000;58;O
4013;19;O
4022;28;O
4022;38;O
4023;26;O
4028;29;O
4029;43;O
4030;66;I
4036;57;I
4051;26;O
4052;36;O
4055;26;I
4057;56;O
4057;37;I
4080;36;I
4099;63;I
4103;41;I
4135;53;O
4151;53;O
4154;17;O
4156;69;O
4157;46;O
4160;39;I
4172;35;O
4178;23;O
4179;56;I
4184;54;I
4185;50;O
4187;48;I
4189;64;O
4191;44;O
4192;38;I
4202;37;O
4218;74;O
4226;26;O
4231;43;I
4240;74;I
4246;25;O
4283;22;O
4300;33;O
4302;47;I
4303;52;I
4307;71;O
4307;46;I
4312;43;O
4314;63;I
4323;64;O
4327;30;O
4329;50;O
4333;32;I
4334;63;O
4342;39;I
4361;58;O
4363;75;I
4373;25;I
4386;77;O
4402;49;O
4415;46;I
4420;27;I
4421;82;O
4426;47;I
4432;31;O
4442;26;O
4448;55;I
4452;43;O
4455;70;O
4457;8;O
4458;55;O
4459;34;I
4467;30;O
4472;25;O
4473;36;I
4488;30;O
4494;55;I
4511;26;O
4523;33;I
4524;37;I
4536;38;O
4546;39;I
4564;53;I
4566;68;O
4567;44;O
4584;37;O
4585;51;I
4591;59;O
4592;70;O
4597;56;I
4606;45;I
4612;64;O
4616;67;O
4620;48;O
4625;51;O
4630;19;O
4640;32;I
4654;42;I
4669;32;I
4679;83;O
4680;70;I
4682;35;I
4686;62;O
4691;71;O
4701;44;O
4701;27;O
4718;25;I
4720;47;O
4722;44;I
4722;29;O
4723;47;O
4726;59;O
4729;70;O
4745;26;O
4746;46;I
4761;25;I
4762;59;O
4763;53;O
4771;19;O
4772;46;I
4788;39;I
4790;44;I
4819;64;O
4820;58;O
4824;31;O
4829;35;O
4839;23;O
4845;75;O
4854;22;O
4855;44;I
4858;55;O
4865;59;I
4867;58;O
4874;42;O
4878;48;O
4882;56;I
4903;33;I
4908;47;O
4913;26;O
4918;30;O
4926;70;I
4938;18;I
4939;71;I
4943;67;I
4944;67;O
4945;23;I
4961;35;O
4967;63;O
4969;31;O
4969;58;O
4973;22;O
4994;31;I
5002;17;I
5020;24;I
5021;47;I
5028;64;O
5032;67;O
5034;42;O
5038;34;I
5047;22;O
5052;52;O
5058;55;O
5062;49;I
5062;27;O
5086;56;I
5088;26;I
5088;52;O
5090;40;O
5099;81;O
5101;42;I
5118;15;I
5121;48;O
5133;69;O
5134;26;I
5154;56;O
5155;36;O
5169;65;O
5173;52;O
5174;28;O
5178;34;O
5185;60;I
5186;47;I
5197;24;O
5197;68;O
5210;48;I
5236;59;I
5243;12;I
5252;21;O
5255;59;I
5261;71;O
5265;54;O
5272;29;O
5281;20;O
5283;27;O
5289;65;I
5290;126;O
5295;46;I
5300;43;O
5303;65;O
5330;71;O
5332;31;I
5334;37;O
5340;50;I
5349;76;O
5353;64;I
5359;38;I
5359;43;O
5362;24;O
5392;32;O
5406;50;O
5406;15;O
5410;18;O
5411;61;I
5416;31;I
5425;69;O
5426;73;O
5427;45;O
5434;58;I
5437;59;I
5452;33;I
5454;23;I
5463;64;O
5470;43;I
5495;30;O
5500;66;O
5503;57;O
5504;34;I
5518;48;O
5522;40;O
5526;51;O
5530;50;I
5547;32;I
5549;58;O
5550;37;O
5557;41;I
5561;13;O
5564;44;O
5572;51;I
5590;19;O
5591;29;O
5602;45;O
5605;71;O
5609;83;I
5620;67;O
5627;40;I
5629;25;O
5629;34;I
5630;68;I
5632;39;O
5643;15;O
5648;39;I
5671;26;O
5677;29;O
5684;32;I
5691;39;O
5692;40;I
5706;65;O
5712;22;O
5719;29;I
5719;31;I
5731;17;O
5739;35;O
5746;59;I
5756;34;I
5763;51;O
5763;68;O
5772;72;O
5780;57;O
5787;36;O
5789;41;I
5789;53;I
5797;46;O
5807;34;I
5811;33;I
5815;39;O
5817;43;O
5828;32;I
5839;40;I
5858;33;O
5858;43;O
5862;34;O
5877;44;I
5888;33;I
5888;21;I
5891;40;O
5895;27;O
5904;43;I
5919;52;O
5923;77;O
5924;26;O
5926;45;O
5930;49;O
5946;18;O
5947;36;I
5961;46;I
5962;13;O
5966;61;I
5970;28;I
5972;72;O
5977;18;I
5987;62;O
5991;40;I
5992;42;I
5998;23;O
6005;62;O
6030;12;O
6032;22;O
6040;42;O
6053;25;O
6055;26;O
6056;48;O
6058;56;O
6072;75;O
6072;40;I
6076;26;O
6078;43;I
6078;50;I
6089;19;O
6093;57;I
6106;22;O
6108;28;O
6108;78;O
6115;60;I
6116;51;I
6118;54;I
6124;25;O
6126;20;O
6139;22;I
6146;52;O
6161;29;I
6166;44;O
6178;11;O
6194;11;I
6198;15;O
6200;45;I
6213;48;O
6216;49;I
6230;64;O
6233;55;O
6241;22;O
6243;45;I
6246;42;I
6248;61;I
6250;28;I
6255;48;O
6257;55;O
6264;49;O
6267;51;O
6274;52;O
6282;38;O
6287;39;I
6302;39;I
6320;34;O
6325;44;O
6336;34;I
6350;38;I
6352;25;I
6353;64;O
6353;31;O
6360;44;I
6365;61;I
6367;51;O
6369;42;O
6369;33;I
6376;20;O
6411;62;O
6412;28;O
6415;64;O
6418;56;O
6425;44;I
6436;80;O
6440;32;I
6450;53;I
6451;47;O
6453;39;I
6454;29;I
6465;39;O
6472;39;I
6475;37;O
6478;52;O
6480;27;O
6487;35;O
6500;26;O
6518;65;I
6521;53;O
6531;21;I
6533;27;I
6543;55;O
6560;53;O
6565;51;O
6569;38;I
6569;55;I
6582;56;O
6585;75;I
6589;30;O
6594;85;O
6610;39;I
6617;69;O
6625;48;O
6628;37;I
6630;18;O
6633;32;O
6639;48;O
6647;45;I
6655;23;O
6655;27;O
6664;18;I
6669;48;O
6673;50;O
6680;65;I
6684;76;O
6688;47;I
6719;37;O
6720;33;I
6727;62;O
6729;47;I
6737;54;O
6741;56;O
6743;47;I
6769;42;I
6770;20;O
6773;34;I
6782;18;O
6782;32;I
6784;73;O
6819;72;O
6822;70;O
6829;60;I
6834;35;I
6838;82;O
6841;47;O
6843;25;I
6847;26;O
6847;63;O
6848;43;O
6881;31;I
6882;47;I
6884;41;I
6886;78;O
6919;25;O
6920;45;O
6925;33;I
6931;69;O
6931;47;I
6954;75;O
6960;50;O
6967;42;O
6970;30;O
6976;89;O
6977;45;O
6986;35;I
6990;43;O
7001;48;I
7002;49;I
7004;39;O
7005;56;O
7018;29;O
7026;76;I
7032;51;O
7034;33;O
7041;14;O
7048;59;I
7050;52;I
7060;35;O
7082;58;O
7084;44;O
7088;34;I
7096;35;I
7105;27;I
7118;26;O
7120;67;I
7145;29;I
7149;30;O
7156;39;O
7160;32;O
7163;58;O
7166;23;I
7169;39;O
7172;28;O
7177;39;O
7178;49;O
7188;33;O
7188;70;O
7200;57;O
