#TimeStamp;Bot;Pod;OutputStation
56.42;11;115;1
66.36;11;115;1
69.05;5;153;6
69.44;9;9;11
71.72;17;18;10
73.91;1;245;2
76.57;11;115;1
79.14;5;153;6
79.48;9;9;11
81.97;17;18;10
83.37;16;261;9
84.23;1;245;2
86.58;11;115;1
87.05;7;15;4
89.46;5;153;6
89.53;12;11;11
91.94;17;18;10
93.61;16;261;9
94.18;1;245;2
96.62;11;115;1
96.82;7;15;4
99.41;5;153;6
99.53;12;11;11
101.96;17;18;10
102.36;8;193;0
103.74;16;261;9
104.24;1;245;2
104.85;14;220;3
106.58;11;115;1
107.11;7;15;4
109.54;5;153;6
109.62;12;11;11
111.99;13;85;8
112.23;17;18;10
112.4;8;193;0
113.78;16;261;9
114.32;1;245;2
114.95;14;220;3
116.6;11;115;1
117.22;7;15;4
119.61;5;153;6
119.65;12;11;11
122.04;13;85;8
122.44;8;193;0
122.96;3;38;7
124.16;16;261;9
124.25;1;245;2
124.99;14;220;3
126.29;19;180;5
126.73;11;115;1
127.25;7;15;4
129.66;5;153;6
129.75;12;11;11
131.96;13;85;8
132.45;8;193;0
132.97;3;38;7
133.91;16;261;9
134.2;1;245;2
134.69;14;220;3
136.62;19;180;5
136.73;11;115;1
137.29;7;15;4
139.71;5;153;6
139.75;9;21;11
142.23;13;85;8
142.62;8;193;0
143.08;3;38;7
144.17;16;261;9
144.37;1;245;2
144.99;14;220;3
146.7;19;180;5
147.24;7;15;4
149.74;5;153;6
149.83;9;21;11
152;13;85;8
152.62;8;193;0
153.12;3;38;7
154.06;16;261;9
154.63;1;245;2
155.08;14;220;3
156.5;19;180;5
157.26;7;15;4
159.74;5;153;6
160.03;9;21;11
161.98;13;85;8
162.7;8;193;0
163.41;3;38;7
164.18;16;261;9
164.78;1;245;2
165.12;14;220;3
166.74;19;180;5
167.27;7;15;4
170;9;21;11
172.36;13;85;8
172.55;8;193;0
173.17;3;38;7
175.23;14;220;3
176.63;19;180;5
177.26;7;15;4
180.05;9;21;11
182.08;13;85;8
182.79;8;193;0
183.46;3;38;7
185.41;14;220;3
186.79;19;180;5
190;9;21;11
192.41;13;85;8
192.86;8;193;0
193.71;3;38;7
195.46;14;220;3
197.03;19;180;5
200;9;21;11
202.74;13;85;8
203.85;3;38;7
205.68;14;220;3
207.18;19;180;5
210.05;9;21;11
213.92;3;38;7
217.2;19;180;5
220;9;21;11
225.19;11;94;1
227.22;19;180;5
229.89;12;1158;11
235.54;11;94;1
237.27;19;180;5
240.13;12;1158;11
240.41;16;199;9
244.77;17;17;10
245.36;11;94;1
247.04;19;180;5
250.34;12;1158;11
250.48;16;199;9
254.62;17;17;10
255.58;11;94;1
260.4;12;1158;11
260.54;16;199;9
265.87;11;94;1
270.44;12;1158;11
270.52;16;199;9
274.23;7;477;4
275.91;11;94;1
276.54;13;24;8
277.41;5;59;6
280.48;12;1158;11
280.62;16;199;9
284.37;7;477;4
285.99;11;94;1
286.79;13;24;8
287.42;5;59;6
290.51;12;1158;11
290.55;16;199;9
294.42;7;477;4
296.84;13;24;8
297.51;5;59;6
300.55;12;1158;11
300.95;19;100;5
304.19;7;477;4
306.87;13;24;8
307.51;5;59;6
310.37;14;5;3
310.59;12;1158;11
311.1;19;100;5
314.2;7;477;4
316.85;13;24;8
317.55;5;59;6
318.09;1;212;2
320.14;14;5;3
320.63;12;1158;11
321.18;19;100;5
324.33;7;477;4
328.29;1;212;2
330.67;12;1158;11
331.09;19;100;5
334.33;7;477;4
338.74;1;212;2
340.39;12;1158;11
341.29;19;100;5
349.13;1;212;2
349.57;3;23;7
350.75;9;43;11
351.35;19;100;5
358.82;8;20;0
359.19;1;212;2
359.3;3;23;7
360.6;9;43;11
361.3;19;100;5
369.01;8;20;0
369.21;1;212;2
370.79;9;43;11
371.39;19;100;5
378.87;8;20;0
379.26;1;212;2
380.81;9;43;11
389.14;8;20;0
389.68;1;212;2
390.86;9;43;11
393.93;11;7;1
395.95;17;99;10
399.72;1;212;2
400.73;9;43;11
404.12;11;7;1
404.76;13;3;8
409.53;1;212;2
410.94;9;43;11
414.1;11;7;1
414.39;13;3;8
421.12;9;43;11
422.44;14;6;3
424.16;11;7;1
424.43;5;111;6
424.81;13;3;8
426.38;16;74;9
431.29;9;43;11
434.21;11;7;1
434.47;5;111;6
435.07;13;3;8
441.31;9;43;11
444.22;11;7;1
444.36;8;784;0
444.64;5;111;6
445.19;13;3;8
451.35;9;43;11
454.25;11;7;1
454.47;8;784;0
454.68;5;111;6
455.1;13;3;8
461.18;9;43;11
464.26;11;7;1
