layer,metric,empty,loaded,total,unit
L1,orders_completed,,,1156,orders
L1,orders_per_hour,,,578,orders/h
L1,total_energy_with_support_kJ,,,23248.7978055869,kJ
L1,total_energy_mech_kJ,,,10366.4838101036,kJ
L1,energy_total_with_support_per_order_kJ,,,20.1114167868399,kJ/order
L1,energy_mech_per_order_kJ,,,8.96754654853252,kJ/order
L1,total_distance_m,,,118223.308147889,m
L1,order_distance_m,,,102.269297705786,m/order
L1,system_order_pile_on,,,1.84370015948963,orders/output_station_arrival
L1,input_station_arrivals,,,420,count
L1,output_station_arrivals,,,627,count
L1,station_arrivals_total,,,1047,count
L2,trip_count,1060,2101,3161,trips
L2,distance_m,36106,82209,118315,m
L2,total_time_sec,29772.8450500669,77165.4963830857,106938.341433153,s
L2,total_move_turn_energy_kJ,2282.27287046803,7626.78728005584,9909.06015052388,kJ
L2,move_turn_pct_of_mech,22.0158822632187,73.5715930277388,,%
L2,avg_distance_per_trip_m,34.0622641509434,39.1285102332223,,m/trip
L2,avg_time_per_trip_sec,28.0875896698745,36.7279849514925,,s/trip
L2,avg_energy_per_trip_kJ,2.15308761364909,3.63007485961725,,kJ/trip
L3,e1_accel_kJ,,,1565.7336314338,kJ
L3,e2_decel_kJ,,,0,kJ
L3,e3_cruise_kJ,,,6973.60136565443,kJ
L3,e4_rotation_kJ,,,1369.72515343564,kJ
L3,e5_lift_kJ,,,457.423659579713,kJ
L3,e1_pct_of_mech,,,15.1038062675386,%
L3,e2_pct_of_mech,,,0,%
L3,e3_pct_of_mech,,,67.2706531298267,%
L3,e4_pct_of_mech,,,13.2130158935921,%
L3,e5_pct_of_mech,,,4.41252470904252,%
L4,turn_count,1935,8440,10375,events
L4,turn_energy_kJ,197.012395468031,1172.71275796761,1369.72515343564,kJ
L4,turn_pct_of_total,0.847408959015884,5.04418666192621,,%
L4,turn_pct_of_state,8.63228924189199,15.3762352994198,,%
L4,turn_per_trip,1.82547169811321,4.01713469776297,,per trip
L4,turn_per_m,0.0535922007422589,0.102665158315999,,per m
L5,wait_time_sec,661.147691179337,2527.29048354111,3188.43817472045,s
L5,wait_energy_kJ,59.5032922061403,227.4561435187,286.95943572484,kJ
L5,wait_pct_of_total,0.255941372554933,0.978356581792974,,%
L5,wait_ratio_mean,0.0206829205178191,0.0235174339653537,0.0225653767583657,ratio
L5,wait_ratio_median,0.00766912060385017,0.00617319692376036,0.00653568073200136,ratio
L5,wait_ratio_p95,0.0873131358024002,0.1157811979776,0.104430327714275,ratio
L6,composition_move_pct,,,36.7302217882258,%
L6,composition_turn_pct,,,5.89159562094209,%
L6,composition_lift_pct,,,1.96751532446891,%
L6,composition_wait_pct,,,1.23429795434791,%
L6,composition_support_pct,,,54.1763693120153,%
L6,energy_empty_to_loaded_ratio,,,0.2992443327266,ratio
L6,effective_motion_ratio,,,0.970184331157655,ratio
L6,wait_energy_per_order_kJ,,,0.248234805990346,kJ/order
L6,energy_per_m_empty_J,63.2103492623949,,,J/m
L6,energy_per_m_loaded_J,,92.7731426006379,,J/m
