#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
35.75;10;212;0;35.75;35.71
46.06;10;212;0;46.06;46.02
47.87;18;91;3;47.87;47.82
53.77;15;54;5;53.77;53.73
56.1;10;212;0;56.1;56.06
58.16;18;91;3;58.16;58.12
58.67;0;359;4;58.67;58.63
63.49;6;159;1;63.49;63.44
63.82;15;54;5;63.82;63.77
68.21;18;91;3;68.21;68.16
69;0;359;4;69;68.96
73.68;6;159;1;73.68;73.64
73.86;15;54;5;73.86;73.82
79.05;0;359;4;79.05;79
83.73;6;159;1;83.73;83.68
83.91;15;54;5;83.91;83.86
85.91;2;1158;0;85.91;85.86
95.91;2;1158;0;95.91;95.87
97.32;4;8;2;97.32;97.27
105.95;2;1158;0;105.95;105.91
107.33;4;8;2;107.33;107.29
116;2;1158;0;116;115.95
117.37;4;8;2;117.37;117.32
127.41;4;8;2;127.41;127.37
130.49;10;290;0;130.49;130.45
137.45;4;8;2;137.45;137.41
140.66;10;290;0;140.66;140.62
150.69;10;290;0;150.69;150.65
156.03;18;547;3;156.03;155.98
160.08;15;692;5;160.08;160.03
166.08;18;547;3;166.08;166.04
170.28;15;692;5;170.28;170.24
174.84;0;990;4;174.84;174.79
176.08;18;547;3;176.08;176.04
177.41;6;277;1;177.41;177.37
180.33;15;692;5;180.33;180.28
184.88;0;990;4;184.88;184.84
187.45;6;277;1;187.45;187.41
194.92;0;990;4;194.92;194.88
200.83;4;797;2;200.83;200.79
210.85;4;797;2;210.85;210.8
214.24;2;390;0;214.2;168.14
220.86;4;797;2;220.86;220.82
224.64;2;390;0;224.64;178.53
230.89;4;797;2;230.89;230.85
234.68;2;390;0;234.64;188.58
279.56;15;784;5;279.56;279.52
285.26;0;221;4;285.26;285.21
286.29;18;995;3;286.29;286.24
289.6;15;784;5;289.6;289.56
294.88;10;971;0;294.84;144.15
295.3;0;221;4;295.3;295.26
296.33;18;995;3;296.33;296.29
299.65;15;784;5;299.65;299.6
300.91;4;521;2;300.91;300.86
305.04;10;971;0;305.04;154.31
306.37;18;995;3;306.37;306.33
310.95;4;521;2;310.95;310.91
315.09;10;971;0;315.04;164.35
321;4;521;2;321;320.95
343.46;6;325;1;343.41;342.57
353.56;6;325;1;353.52;352.68
357.51;2;372;0;357.46;122.78
367.61;2;372;0;367.61;132.88
377.65;2;372;0;377.6;142.92
387.69;2;372;0;387.65;152.97
401.76;0;665;4;401.72;106.41
401.98;4;712;2;401.93;101.02
404.16;15;867;5;404.16;404.12
411.96;0;665;4;411.96;116.61
412.13;4;712;2;412.09;111.18
414.16;18;81;3;414.12;118.81
414.34;15;867;5;414.34;414.3
422;0;665;4;421.96;126.65
422.17;4;712;2;422.12;121.21
424.21;18;81;3;424.16;128.86
424.39;15;867;5;424.39;424.34
431.13;6;611;1;431.13;431.08
434.25;18;81;3;434.21;138.9
437.04;10;1021;0;437.04;436.16
441.17;6;611;1;441.17;441.13
444.27;18;81;3;444.22;148.92
447.08;10;1021;0;447.04;446.2
457.13;10;1021;0;457.08;456.24
492.23;4;677;2;492.23;492.19
502.62;4;677;2;502.62;502.57
513.61;6;626;1;513.61;513.57
518.64;0;254;4;518.64;518.59
523.67;6;626;1;523.67;523.63
528.68;0;254;4;528.68;528.64
528.72;15;334;5;528.72;528.68
538.77;15;334;5;538.77;538.72
545.47;10;398;0;545.43;544.59
551.26;18;1166;3;551.26;551.21
555.85;10;398;0;555.81;554.97
561.29;18;1166;3;561.29;561.24
571.33;18;1166;3;571.33;571.29
571.66;2;294;0;571.62;204.01
573.58;4;910;2;573.58;573.54
581.7;2;294;0;581.66;214.05
583.63;4;910;2;583.63;583.58
591.75;2;294;0;591.75;224.1
637.33;18;225;3;637.33;637.29
640.81;6;760;1;640.76;639.92
647.38;18;225;3;647.38;647.33
650.85;6;760;1;650.81;649.97
654.48;10;488;0;654.48;654.43
661.07;15;678;5;661.02;360.11
664.5;10;488;0;664.5;664.46
671.11;15;678;5;671.07;370.16
674.55;4;1029;2;674.55;674.5
674.55;0;309;4;673.66;262.55
684.58;4;1029;2;684.58;684.53
684.58;0;309;4;683.69;272.58
685.46;2;764;0;685.41;684.57
695.54;2;764;0;695.5;694.66
740.91;15;732;5;740.91;740.87
750.95;15;732;5;750.95;750.91
760.28;18;354;3;760.28;760.24
761.84;6;1107;1;761.84;761.79
770.38;18;354;3;770.38;770.33
771.88;6;1107;1;771.88;771.84
773.69;10;822;0;773.65;727.59
783.71;10;822;0;783.67;737.61
785.51;0;506;4;785.47;706.42
795.56;0;506;4;795.51;716.47
799.27;2;952;0;799.27;799.23
809.41;2;952;0;809.41;809.37
813.48;4;725;2;512.52;138.87
820.85;15;850;5;820.85;820.8
823.6;4;725;2;823.6;148.99
830.89;15;850;5;830.89;830.85
856.7;0;640;4;856.7;856.66
867.03;0;640;4;867.03;866.98
894.18;18;456;3;894.18;894.14
899.63;10;43;0;458.41;100.22
904.51;18;456;3;904.51;904.47
907;4;1102;2;907;906.96
909.67;10;43;0;497.67;110.26
917.05;4;1102;2;917.05;917
929.06;6;2;1;929.01;928.17
957.21;2;1061;0;957.17;956.33
967.26;2;1061;0;967.21;966.37
973.97;15;1096;5;973.93;890.02
976.45;0;329;4;301.84;119.42
984.14;15;1096;5;984.1;900.19
986.86;0;329;4;986.81;129.83
996.07;10;109;0;571.64;245.07
999.9;4;1127;2;999.86;765.18
1009.99;4;1127;2;1009.94;775.26
1020.7;18;484;3;1020.65;714.28
1030.73;18;484;3;1030.68;724.31
1062;2;1067;0;262.59;104.74
