#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
52.44;44;598;4;52.44;52.4
54.08;2;679;1;54.08;54.04
59.43;41;1188;3;59.43;59.39
60.04;18;1029;2;60.04;59.99
62.46;44;598;4;62.46;62.42
64.13;2;679;1;64.13;64.08
69.57;41;1188;3;69.57;69.53
70.38;18;1029;2;70.38;70.34
72.48;44;598;4;72.48;72.44
74.15;2;679;1;74.15;74.1
75.17;38;60;0;75.17;75.12
79.62;41;1188;3;79.62;79.57
80.39;18;1029;2;80.39;80.35
82.75;34;725;5;82.75;82.71
84.19;2;679;1;84.19;84.15
85.2;38;60;0;85.2;85.15
87.88;21;267;4;87.88;87.84
90.42;18;1029;2;90.42;90.38
92.79;34;725;5;92.79;92.75
94.42;23;535;3;94.42;94.38
97.93;21;267;4;97.93;97.88
98.54;22;611;1;98.54;98.49
100.46;10;488;0;100.46;100.42
102.84;34;725;5;102.84;102.79
104.47;23;535;3;104.47;104.42
104.8;4;943;2;104.8;104.76
107.97;21;267;4;107.97;107.93
108.54;22;611;1;108.54;108.5
110.5;10;488;0;110.5;110.45
114.51;23;535;3;114.51;114.47
114.85;4;943;2;114.85;114.8
117.79;0;334;5;117.79;117.75
118.54;22;611;1;118.54;118.5
120.5;10;488;0;120.5;120.46
124.89;4;943;2;124.89;124.85
127.84;0;334;5;127.84;127.79
134.94;36;1158;0;134.94;134.89
134.94;4;943;2;134.94;134.89
134.98;6;779;1;134.98;134.94
137.88;0;334;5;137.88;137.84
144.98;36;1158;0;144.98;144.94
145.02;6;779;1;145.02;144.98
147.93;0;334;5;147.93;147.88
154.98;36;1158;0;154.98;154.94
155.03;6;779;1;155.03;154.98
156.59;18;322;2;156.59;156.55
162.22;15;1023;5;162.22;162.17
165.07;6;779;1;165.07;165.03
166.47;41;50;3;166.47;166.43
166.61;18;322;2;166.61;166.56
172.25;15;1023;5;172.25;172.2
176.5;41;50;3;176.5;176.45
176.63;18;322;2;176.63;176.59
182.25;15;1023;5;182.25;182.2
184.12;2;125;1;184.12;184.08
187.88;44;2;4;187.84;187
191.98;38;640;0;191.94;191.1
191.98;23;148;3;191.98;191.94
192.29;15;1023;5;192.29;192.25
194.18;2;125;1;194.18;194.13
197.91;44;2;4;197.86;197.02
202.02;38;640;0;202.02;201.14
202.02;23;148;3;202.02;201.98
207.47;34;54;5;207.47;207.43
212.07;38;640;0;212.02;211.18
212.83;21;489;4;212.83;212.78
214.6;4;910;2;214.6;214.56
217.51;34;54;5;217.51;217.47
219.65;22;277;1;219.65;219.6
222.88;21;489;4;222.88;222.84
224.73;4;910;2;224.73;224.68
227.24;10;439;0;227.24;227.2
229.66;22;277;1;229.66;229.62
234.77;4;910;2;234.77;234.73
237.29;10;439;0;237.29;237.24
252.55;36;499;0;252.51;251.67
255;0;241;5;255;254.96
255.41;41;203;3;255.41;255.37
260.14;18;1059;2;260.14;260.1
262.62;36;499;0;262.57;261.73
265.03;0;241;5;265.03;264.99
265.5;41;203;3;265.5;265.45
