layer,metric,empty,loaded,total,unit
L1,orders_completed,,,3661,orders
L1,orders_per_hour,,,1830.5,orders/h
L1,total_energy_with_support_kJ,,,42487.3808186698,kJ
L1,total_energy_mech_kJ,,,13449.2797435085,kJ
L1,energy_total_with_support_per_order_kJ,,,11.6054031190029,kJ/order
L1,energy_mech_per_order_kJ,,,3.67366286356418,kJ/order
L1,total_distance_m,,,154378.051956621,m
L1,order_distance_m,,,42.1682742301615,m/order
L1,system_order_pile_on,,,4.50862068965517,orders/output_station_arrival
L1,input_station_arrivals,,,639,count
L1,output_station_arrivals,,,812,count
L1,station_arrivals_total,,,1451,count
L2,trip_count,1919,2913,4832,trips
L2,distance_m,53316,101292,154608,m
L2,total_time_sec,45649.7424137296,101296.559520884,146946.301934614,s
L2,total_move_turn_energy_kJ,3441.65503796266,9403.94289929523,12845.5979372579,kJ
L2,move_turn_pct_of_mech,25.5898836487793,69.9215354177922,,%
L2,avg_distance_per_trip_m,27.7832204273059,34.7723995880536,,m/trip
L2,avg_time_per_trip_sec,23.7882972452994,34.773964820077,,s/trip
L2,avg_energy_per_trip_kJ,1.79346276079347,3.22826738733101,,kJ/trip
L3,e1_accel_kJ,,,2385.17105417089,kJ
L3,e2_decel_kJ,,,0,kJ
L3,e3_cruise_kJ,,,8490.64085921838,kJ
L3,e4_rotation_kJ,,,1969.78602386863,kJ
L3,e5_lift_kJ,,,603.681806250577,kJ
L3,e1_pct_of_mech,,,17.7345634833875,%
L3,e2_pct_of_mech,,,0,%
L3,e3_pct_of_mech,,,63.1308220302023,%
L3,e4_pct_of_mech,,,14.6460335529818,%
L3,e5_pct_of_mech,,,4.48858093342845,%
L4,turn_count,3620,11698,15318,events
L4,turn_energy_kJ,371.705012962661,1598.08101090597,1969.78602386863,kJ
L4,turn_pct_of_total,0.87485979554505,3.76130742849591,,%
L4,turn_pct_of_state,10.800182146747,16.9937336712852,,%
L4,turn_per_trip,1.88639916623241,4.01579128046687,,per trip
L4,turn_per_m,0.0678970665466277,0.115487896378786,,per m
L5,wait_time_sec,993.654177708499,4103.52823743874,5097.18241514724,s
L5,wait_energy_kJ,89.428875993765,369.317541369486,458.746417363251,kJ
L5,wait_pct_of_total,0.210483381819734,0.869240546847739,,%
L5,wait_ratio_mean,0.0203986783440267,0.0241996939196202,0.0226686200128192,ratio
L5,wait_ratio_median,0.00587784352665706,0.00611487253449206,0.00599925009373534,ratio
L5,wait_ratio_p95,0.102641029608822,0.111175933551926,0.10780451021436,ratio
L6,composition_move_pct,,,25.5977462103529,%
L6,composition_turn_pct,,,4.63616722404096,%
L6,composition_lift_pct,,,1.42084966081342,%
L6,composition_wait_pct,,,1.07972392866747,%
L6,composition_support_pct,,,67.2655129761252,%
L6,energy_empty_to_loaded_ratio,,,0.365980001667236,ratio
L6,effective_motion_ratio,,,0.9653126186366,ratio
L6,wait_energy_per_order_kJ,,,0.125306314494196,kJ/order
L6,energy_per_m_empty_J,64.5520113654937,,,J/m
L6,energy_per_m_loaded_J,,92.8399370068242,,J/m
