Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;13.50;0.50;183;0;122;15.0185592072484;57.1735312882236;10.0444444444443;40.4942640545423;1.5;5390.10244153093;7200
InputStation1;23.50;0.50;162;0;113;14.254609303678;48.0028541168589;10.0444444444443;40.1509235282854;1.43362831858407;5591.79105089703;7200
InputStation2;33.50;0.50;146;0;90;16.0005862599104;63.2230730200806;10.0444444444443;40.4274098050481;1.62222222222222;5750.32351372318;7200
InputStation3;43.50;0.50;136;0;90;14.9940592445363;45.7002115426382;10.0444444444443;40.1527777777819;1.51111111111111;5849.41972848947;7200
InputStation4;53.50;0.50;146;0;95;15.2665366934459;48.8477158084368;10.0444444444443;40.1727777777787;1.53684210526316;5756.23943458077;7200
InputStation5;63.50;0.50;171;0;123;13.8346125007513;41.8313150665698;10.0444444444443;40.1777777777778;1.39024390243902;5502.07604609148;7200
OutputStation0;81.50;11.50;708;555;68;105.543753393241;2398.78611273175;22.5463924853495;213.919444444446;10.4117647058824;177.347274959856;7200
OutputStation1;81.50;17.50;708;538;70;103.511999405513;2436.6640870904;12.9666666666699;213.265649346969;10.1142857142857;177.679787008869;7200
OutputStation2;81.50;23.50;710;557;66;109.091293776789;1806.55651487141;32.4305555555557;221.395649346969;10.7575757575758;155.148171826432;7200
OutputStation3;81.50;29.50;699;524;74;96.586260965828;2225.44264761229;10.2944444444447;233.014632027271;9.44594594594595;265.266147643132;7200
OutputStation4;81.50;35.50;704;526;67;106.000064827763;1940.40283593031;12.3382395419214;233.349819610105;10.5074626865672;226.881897690467;7200
OutputStation5;81.50;41.50;705;518;70;102.898940009741;1776.69354562412;21.7599062085892;233.453059152018;10.0714285714286;210.278215285422;7200
OutputStation6;0.50;14.50;700;516;68;104.997919531018;2011.45816080683;22.2589826803051;231.108614707572;10.2941176470588;255.579155593678;7200
OutputStation7;0.50;20.50;704;544;66;108.047790127286;1380.00143827479;32.9450937914153;183.407683986366;10.6666666666667;216.678636285921;7200
OutputStation8;0.50;26.50;699;511;65;108.489028526914;1899.07624539266;30.1014790838381;222.597200643449;10.7538461538462;272.311662434342;7200
OutputStation9;0.50;32.50;699;521;63;112.730037561336;2560.0539706761;21.3493506530294;233.075187582828;11.0952380952381;268.633292846252;7200
OutputStation10;0.50;38.50;687;501;61;114.741899083978;1681.2814903798;42.6277777777764;223.61183267072;11.2622950819672;388.937751424376;7200
OutputStation11;0.50;44.50;634;415;61;105.12186987026;1693.65104305307;20.1326767934752;203.87564934697;10.3934426229508;913.270332008189;7200
