#TimeStamp;Runtime;Requests
0.88;0.14;45
1.88;0.01;7
2.88;0;2
3.97;0;1
9.01;0;1
10.01;0;1
11.02;0.01;3
12.02;0;4
13.22;0;1
14.3;0;3
15.31;0;3
16.32;0;1
17.32;0;2
18.36;0;3
19.39;0;2
20.39;0;2
21.44;0;3
22.48;0;4
23.48;0;2
24.49;0;2
25.53;0;2
26.57;0;1
27.62;0;2
28.72;0;1
29.75;0;1
30.75;0;2
31.77;0.01;13
32.8;0;6
33.82;0;5
34.88;0;1
35.9;0;1
36.92;0;3
38.08;0;1
39.15;0;1
40.17;0;1
41.19;0;3
42.21;0.01;3
43.21;0.01;6
44.26;0.01;4
45.3;0;5
46.33;0;5
47.36;0;4
48.39;0;6
49.43;0.01;5
50.43;0;1
51.63;0;1
52.63;0;2
53.68;0.01;2
54.71;0;3
55.72;0.01;3
56.74;0;2
57.74;0;3
58.74;0;3
59.78;0.01;6
60.8;0;4
61.85;0;3
62.89;0.01;4
63.91;0;2
64.92;0;5
65.94;0;2
66.98;0;2
68.02;0;3
69.06;0;2
70.06;0;3
71.07;0;2
72.12;0;4
73.13;0;1
74.23;0;2
75.24;0.01;3
76.46;0;2
77.46;0;3
78.48;0;3
79.49;0.01;4
80.53;0.01;3
81.55;0;1
82.6;0;3
83.63;0.01;3
84.87;0.01;2
85.99;0;2
88.12;0;1
89.95;0;1
90.96;0;2
92.13;0;1
93.58;0;1
94.91;0;1
96.12;0;2
97.13;0;1
100.42;0.01;2
101.45;0;1
102.5;0;1
103.53;0;1
105.03;0;1
106.12;0;1
107.53;0;1
108.59;0;1
109.73;0;1
110.99;0;2
112.1;0;2
113.1;0;2
114.14;0;1
115.14;0;2
116.14;0;3
117.17;0;5
118.18;0;2
119.18;0.01;4
120.18;0;2
121.18;0;3
122.23;0;5
123.27;0;3
124.4;0;1
125.44;0;2
126.46;0;3
127.47;0;2
128.51;0;2
129.56;0;2
131.35;0;1
132.71;0;1
133.73;0;2
134.85;0;1
135.86;0;1
136.9;0;1
137.9;0;2
141.18;0;1
142.21;0;2
143.23;0;2
144.27;0.01;5
145.27;0.01;7
146.32;0;1
147.33;0;2
148.33;0;5
149.36;0;1
150.41;0;3
151.44;0;1
152.45;0;1
153.5;0;3
154.5;0;1
155.52;0;3
156.56;0;2
157.59;0;2
159.72;0;1
160.73;0.01;3
161.82;0.01;2
162.84;0;1
163.84;0.01;2
164.84;0;5
165.86;0;3
166.9;0;4
167.95;0;4
168.99;0;4
169.99;0;5
171.04;0;2
172.04;0;2
175.18;0;1
176.22;0.01;4
177.22;0.01;3
178.26;0;1
179.31;0;3
180.35;0.01;3
181.37;0.01;1
182.75;0;1
183.83;0;1
184.99;0;1
186;0;4
187;0;2
188.01;0;3
189.06;0;2
190.08;0.01;5
191.11;0;3
192.13;0;3
193.15;0;1
194.18;0;1
195.42;0;2
196.55;0.01;2
197.59;0;2
198.64;0;2
199.65;0.01;1
200.66;0;3
202.6;0;1
204.21;0.01;1
205.58;0.01;2
206.74;0;1
207.78;0;1
209.68;0;1
210.94;0;3
211.98;0;1
212.99;0;1
214.21;0;2
215.32;0;2
216.32;0;1
217.32;0.01;2
218.33;0;2
219.36;0;2
220.36;0;1
221.36;0.01;5
222.41;0;2
223.45;0;2
224.45;0;4
225.49;0;3
226.49;0;5
227.52;0.01;6
228.52;0;2
229.57;0;4
230.61;0;3
231.68;0;4
232.68;0;4
233.71;0;5
234.75;0.01;3
235.77;0;2
236.78;0.02;7
241.3;0;1
242.31;0;1
243.34;0;2
244.35;0;1
245.43;0;1
246.83;0;1
247.85;0.01;1
248.88;0;1
250.69;0;1
252.04;0;2
253.05;0.01;3
254.32;0.01;3
255.61;0;2
257.92;0;1
259.06;0;2
260.14;0;2
261.21;0;1
262.25;0;1
263.29;0;2
264.38;0;2
265.42;0;5
266.42;0;3
267.47;0;5
268.48;0;2
270.67;0;1
271.7;0;2
272.76;0;3
273.8;0.01;1
274.87;0;1
275.9;0;2
276.98;0;1
278.31;0;1
282.18;0;1
283.43;0;3
284.43;0;2
285.47;0.01;4
286.47;0;3
287.49;0.01;6
288.53;0;3
289.53;0;4
290.6;0;3
291.62;0;2
292.72;0;2
293.81;0;2
294.82;0;1
295.85;0;4
296.85;0.01;4
297.93;0.01;4
298.93;0.01;5
299.98;0.01;6
