#TimeStamp;TripTime;Type
31;23;I
41;27;I
48;26;I
52;31;O
54;34;I
57;30;I
62;33;O
64;50;O
65;34;O
67;34;O
73;44;O
73;41;O
79;48;I
82;41;O
93;50;I
95;68;O
99;58;O
100;50;O
104;53;O
116;13;O
117;61;O
122;27;I
150;34;I
154;28;I
165;34;I
172;37;I
187;32;O
197;10;O
198;20;I
228;6;O
228;34;I
229;47;O
235;50;I
236;39;O
258;19;O
273;16;O
276;42;I
280;69;O
280;35;I
283;47;I
290;38;O
296;48;O
298;24;I
307;25;O
319;67;O
329;71;O
339;58;O
339;57;O
340;63;I
360;51;O
369;40;I
377;19;O
383;34;I
394;64;I
402;35;O
405;34;I
405;46;I
407;25;O
413;48;O
422;42;I
430;26;I
471;57;O
471;41;O
482;35;I
487;27;I
502;63;O
506;24;O
507;26;O
519;65;O
528;62;O
529;22;I
536;55;O
538;67;O
538;68;O
538;72;I
554;44;I
558;59;I
572;54;O
575;72;O
582;71;I
602;42;I
629;23;O
630;63;O
633;51;I
639;10;I
642;24;I
661;47;I
669;50;I
669;79;O
671;59;O
678;25;I
683;33;O
699;45;I
706;41;O
710;52;O
714;44;O
723;67;O
723;26;I
729;45;O
730;79;O
733;44;O
735;11;O
761;51;I
762;47;I
764;33;O
782;40;I
785;44;I
793;84;O
798;44;I
798;38;I
799;23;O
808;25;O
829;5;O
831;39;I
838;17;I
839;57;O
850;62;O
857;19;I
858;42;O
864;51;O
868;41;O
874;26;I
880;45;I
885;57;O
892;23;O
920;30;I
923;49;I
938;45;O
950;59;I
954;35;I
955;29;O
964;23;O
968;47;O
979;46;O
986;62;O
991;57;I
994;31;O
998;57;I
1003;33;O
1003;35;I
1030;46;O
1031;55;O
1032;21;I
1033;63;O
1034;33;O
1035;14;O
1046;45;I
1063;51;I
1069;41;I
1071;53;O
1075;23;O
1108;10;O
1109;60;O
1110;23;I
1112;38;O
1114;13;O
1118;25;O
1127;22;I
1134;54;O
1135;17;I
1139;50;I
1142;50;I
1149;71;O
1163;66;I
1165;54;O
1189;33;O
1191;24;O
1193;27;I
1194;51;I
1202;19;O
1207;41;O
1210;78;O
1212;56;O
1245;33;I
1247;41;I
1264;27;O
1268;47;O
1271;22;O
1272;39;I
1274;64;I
1281;36;O
1288;73;O
1291;45;O
1292;53;I
1292;30;O
1303;58;O
1308;39;I
1312;43;O
1329;47;O
1331;46;O
1345;22;I
1363;65;I
1365;39;I
1367;56;O
1380;43;I
1393;48;O
1394;30;O
1400;53;O
1400;64;O
1403;54;I
1405;42;O
1411;39;I
1425;34;O
1427;29;I
1433;37;O
1436;46;I
1453;33;I
1456;33;I
1468;62;O
1491;32;O
1492;67;O
1494;19;I
1497;27;O
1503;42;O
1506;36;O
1515;14;I
1522;12;O
1527;32;I
1533;34;I
1534;75;O
1534;52;I
1540;72;O
1563;35;I
1578;24;I
1582;52;I
1584;19;O
1596;51;O
1601;21;O
1601;33;O
1612;56;O
1619;57;O
1628;62;O
1630;48;O
1646;45;I
1649;51;O
1656;58;O
1672;63;I
1672;48;O
1674;43;I
1678;56;I
1692;64;I
1701;42;O
1702;44;O
1705;46;I
1711;39;O
1711;45;I
1711;66;O
1747;46;O
1748;37;I
1757;62;O
1757;39;O
1768;72;O
1785;40;O
1788;42;I
1794;57;O
1796;28;I
1802;39;O
1806;47;O
1808;39;I
1816;59;I
1824;49;O
1832;48;I
1853;40;O
1853;64;O
1855;49;O
1867;58;I
1871;19;I
1884;31;O
1893;36;I
1897;41;O
1899;36;I
1900;17;O
1906;37;O
1908;21;I
1934;37;O
1937;26;O
1939;36;O
1939;33;O
1950;75;I
1954;51;I
1962;32;O
1974;31;I
1974;39;I
1986;28;O
1989;57;O
1990;55;O
1994;30;I
1997;34;I
2019;36;O
2032;33;O
2033;60;O
2047;38;I
2056;50;I
2073;34;O
2078;45;O
2090;65;O
2093;67;O
2105;60;I
2105;52;I
2108;60;O
2114;31;O
2114;53;O
2123;48;I
2124;78;O
2133;39;O
2140;74;I
2151;49;O
2164;67;I
2169;45;I
2169;50;I
2175;81;O
2178;27;O
2178;50;O
2182;22;O
2214;41;I
2231;63;O
2232;25;O
2232;33;O
2233;36;O
2240;56;O
2241;55;I
2246;45;I
2255;20;O
2266;21;O
2268;15;O
2278;65;O
2279;29;I
2284;43;O
2308;66;I
2308;43;O
2320;63;I
2321;56;I
2330;48;I
2332;44;O
2359;30;O
2364;35;I
2365;43;I
2373;34;O
2384;43;O
2390;35;O
