>>> Bots
Bot0:
DistanceTraveled: 6234.00000000117
DistanceEstimated: 5952
NumberOfPickups: 64
NumberOfSetdowns: 64
NumCollisions: 0
TotalTimeMoving: 5225.9605848942
None: 0.42
ParkPod: 1454.53235945466
RepositionPod: 0
Insert: 5594.30301571095
Extract: 0
Rest: 101.167013060591
PickupPod: 143.13860751466
SetdownPod: 143.259639220175
GetItems: 873.288621900511
PutItems: 0
Rest: 105.730742854767
Move: 5885.00477673609
Evade: 0
UseElevator: 0
SlowStartHold: 0
Bot1:
DistanceTraveled: 5402.50830096614
DistanceEstimated: 5167
NumberOfPickups: 50
NumberOfSetdowns: 49
NumCollisions: 0
TotalTimeMoving: 4388.95432216495
None: 0.42
ParkPod: 1187.71948760207
RepositionPod: 0
Insert: 0
Extract: 5972.33154410341
Rest: 0
PickupPod: 111.878470282213
SetdownPod: 109.672879045634
GetItems: 0
PutItems: 2061.22880948334
Rest: 17.5781166951766
Move: 4860.11275619912
Evade: 0
UseElevator: 0
SlowStartHold: 0
Bot2:
DistanceTraveled: 6506.40339929349
DistanceEstimated: 6247
NumberOfPickups: 56
NumberOfSetdowns: 56
NumCollisions: 0
TotalTimeMoving: 5369.00061901198
None: 0.42
ParkPod: 1719.73314546701
RepositionPod: 0
Insert: 5156.22200586778
Extract: 74.4444228656421
Rest: 198.929184649006
PickupPod: 125.054595779225
SetdownPod: 125.214054892965
GetItems: 682.587489210658
PutItems: 13.0444444444447
Rest: 146.069256861621
Move: 6057.77891766052
Evade: 0
UseElevator: 0
SlowStartHold: 0
Bot3:
DistanceTraveled: 6376.85982694603
DistanceEstimated: 6063
NumberOfPickups: 58
NumberOfSetdowns: 58
NumCollisions: 0
TotalTimeMoving: 5218.32621872136
None: 0.42
ParkPod: 1693.78111830404
RepositionPod: 0
Insert: 0
Extract: 5459.25882443618
Rest: 0
PickupPod: 129.767972553504
SetdownPod: 129.77211404495
GetItems: 0
PutItems: 1060.54190488342
Rest: 17.6184271247627
Move: 5815.75952413359
Evade: 0
UseElevator: 0
SlowStartHold: 0
Bot4:
DistanceTraveled: 6206.00000000125
DistanceEstimated: 5842
NumberOfPickups: 64
NumberOfSetdowns: 63
NumCollisions: 0
TotalTimeMoving: 5213.86305139215
None: 0.42
ParkPod: 1596.75481932658
RepositionPod: 0
Insert: 5107.84052678399
Extract: 447.845815350987
Rest: 0
PickupPod: 143.080187582851
SetdownPod: 140.941608839851
GetItems: 843.010923528267
PutItems: 105.639054892905
Rest: 19.9127418131778
Move: 5900.2766448045
Evade: 0
UseElevator: 0
SlowStartHold: 0
Bot5:
DistanceTraveled: 5581.45149361217
DistanceEstimated: 5249
NumberOfPickups: 45
NumberOfSetdowns: 44
NumCollisions: 0
TotalTimeMoving: 4541.53958830279
None: 0.42
ParkPod: 1386.56930721199
RepositionPod: 0
Insert: 0
Extract: 5773.65870130618
Rest: 0
PickupPod: 100.60509379142
SetdownPod: 98.2517316864271
GetItems: 0
PutItems: 1906.71199839131
Rest: 15.5778430810317
Move: 5039.50134156798
Evade: 0
UseElevator: 0
SlowStartHold: 0
Bot6:
DistanceTraveled: 6718.17913429989
DistanceEstimated: 6391
NumberOfPickups: 59
NumberOfSetdowns: 58
NumCollisions: 0
TotalTimeMoving: 5520.20687582813
None: 0.42
ParkPod: 1635.09852782561
RepositionPod: 0
Insert: 5422.25691179278
Extract: 90.5123882262378
Rest: 0
PickupPod: 132.070007192912
SetdownPod: 129.738831062053
GetItems: 732.647784970669
PutItems: 0
Rest: 17.4393794246838
Move: 6136.39182519431
Evade: 0
UseElevator: 0
SlowStartHold: 0
Bot7:
DistanceTraveled: 5677.49158698785
DistanceEstimated: 5374
NumberOfPickups: 50
NumberOfSetdowns: 49
NumCollisions: 0
TotalTimeMoving: 4596.39326140396
None: 0.42
ParkPod: 1113.98233787595
RepositionPod: 0
Insert: 0
Extract: 6048.67362909322
Rest: 0
PickupPod: 111.834004259004
SetdownPod: 109.635656539884
GetItems: 0
PutItems: 1889.61370130608
Rest: 15.8137444635354
Move: 5036.17886040066
Evade: 0
UseElevator: 0
SlowStartHold: 0
Bot8:
DistanceTraveled: 6109.00000000142
DistanceEstimated: 5793
NumberOfPickups: 46
NumberOfSetdowns: 45
NumCollisions: 0
TotalTimeMoving: 4876.49407647177
None: 0.42
ParkPod: 1232.13772742737
RepositionPod: 0
Insert: 108.929516657048
Extract: 5788.67181052505
Rest: 26.6416666666655
PickupPod: 102.964386617592
SetdownPod: 100.769155877299
GetItems: 1.96377351866795
PutItems: 1596.45310259301
Rest: 20.7433042781806
Move: 5333.90699839139
Evade: 0
UseElevator: 0
SlowStartHold: 0
Bot9:
DistanceTraveled: 4753.39482694514
DistanceEstimated: 4562
NumberOfPickups: 38
NumberOfSetdowns: 37
NumCollisions: 0
TotalTimeMoving: 3815.99607514642
None: 0.42
ParkPod: 875.022345068761
RepositionPod: 0
Insert: 0
Extract: 6289.31851372333
Rest: 0
PickupPod: 84.8244804090185
SetdownPod: 82.7275755255777
GetItems: 0
PutItems: 2466.02966799187
Rest: 11.749697614097
Move: 4519.42943725152
Evade: 0
UseElevator: 0
SlowStartHold: 0
Bot10:
DistanceTraveled: 6337.54482694604
DistanceEstimated: 6067
NumberOfPickups: 54
NumberOfSetdowns: 53
NumCollisions: 0
TotalTimeMoving: 5187.99588728012
None: 0.42
ParkPod: 1604.32286437631
RepositionPod: 0
Insert: 4551.96489182275
Extract: 996.166471890872
Rest: 0
PickupPod: 120.935613382395
SetdownPod: 118.590000000019
GetItems: 652.519725818692
PutItems: 369.331118304026
Rest: 16.7703248152121
Move: 5874.72744576958
Evade: 0
UseElevator: 0
SlowStartHold: 0
Bot11:
DistanceTraveled: 5922.8041342998
DistanceEstimated: 5633
NumberOfPickups: 53
NumberOfSetdowns: 52
NumCollisions: 0
TotalTimeMoving: 4821.05157230813
None: 0.42
ParkPod: 1344.74215691898
RepositionPod: 0
Insert: 0
Extract: 5813.4912989774
Rest: 0
PickupPod: 118.504725818673
SetdownPod: 116.298391160211
GetItems: 0
PutItems: 1586.72410524338
Rest: 17.9400431575022
Move: 5319.18619051662
Evade: 0
UseElevator: 0
SlowStartHold: 0
Bot12:
DistanceTraveled: 4701.48232694512
DistanceEstimated: 4580
NumberOfPickups: 38
NumberOfSetdowns: 38
NumCollisions: 0
TotalTimeMoving: 3802.41664480436
None: 0.42
ParkPod: 922.94663070208
RepositionPod: 0
Insert: 0
Extract: 6245.02728695852
Rest: 0
PickupPod: 85.0670418322817
SetdownPod: 84.9271572024406
GetItems: 0
PutItems: 2119.20177484393
Rest: 13.6515369106617
Move: 4865.54640687128
Evade: 0
UseElevator: 0
SlowStartHold: 0
Bot13:
DistanceTraveled: 5875.8801655949
DistanceEstimated: 5569
NumberOfPickups: 52
NumberOfSetdowns: 51
NumCollisions: 0
TotalTimeMoving: 4766.41927872383
None: 0.42
ParkPod: 1363.36022383085
RepositionPod: 0
Insert: 0
Extract: 5798.31331175463
Rest: 0
PickupPod: 116.318795097486
SetdownPod: 114.210180389894
GetItems: 0
PutItems: 1663.0425179823
Rest: 16.8885424948968
Move: 5251.63349962091
Evade: 0
UseElevator: 0
SlowStartHold: 0
Bot14:
DistanceTraveled: 5565.16206779851
DistanceEstimated: 5318
NumberOfPickups: 48
NumberOfSetdowns: 47
NumCollisions: 0
TotalTimeMoving: 4497.67927844028
None: 0.42
ParkPod: 1114.28551959094
RepositionPod: 0
Insert: 0
Extract: 6043.40454486173
Rest: 0
PickupPod: 107.387250993847
SetdownPod: 105.237027446476
GetItems: 0
PutItems: 1971.65848466811
Rest: 16.7733908766382
Move: 4957.0539104676
Evade: 0
UseElevator: 0
SlowStartHold: 0
Bot15:
DistanceTraveled: 6545.00000000135
DistanceEstimated: 6243
NumberOfPickups: 61
NumberOfSetdowns: 60
NumCollisions: 0
TotalTimeMoving: 5397.8990114522
None: 0.42
ParkPod: 1398.3722656632
RepositionPod: 0
Insert: 5488.38469733067
Extract: 235.325555555569
Rest: 31.9017604580777
PickupPod: 136.401825194276
SetdownPod: 134.178340526252
