#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;66.13;0.14;PP/0,TA/0,IS/0.01,PS/0,RB/0,OB/0.05,RP/0
59.81;73.57;0.72;PP/0.32,TA/0.06,IS/0.01,PS/0,RB/0.01,OB/0.05,RP/0
119.89;109.5;6.48;PP/0.5,TA/5.36,IS/0.03,PS/5.29,RB/0.01,OB/0.25,RP/0
180;112.81;9.61;PP/0.62,TA/8.01,IS/0.05,PS/7.93,RB/0.01,OB/0.52,RP/0
239.96;118.11;15.63;PP/0.98,TA/13.4,IS/0.06,PS/13.28,RB/0.01,OB/0.68,RP/0
299.72;118.32;16.35;PP/1.26,TA/13.61,IS/0.07,PS/13.48,RB/0.01,OB/0.83,RP/0
359.96;119.9;17.37;PP/1.46,TA/14.12,IS/0.09,PS/13.97,RB/0.01,OB/1.07,RP/0
419.88;120.22;18.82;PP/1.81,TA/14.93,IS/0.1,PS/14.76,RB/0.01,OB/1.23,RP/0
480;121.44;19.83;PP/2.08,TA/15.48,IS/0.1,PS/15.29,RB/0.01,OB/1.32,RP/0
539.84;122.63;20.62;PP/2.45,TA/15.7,IS/0.11,PS/15.51,RB/0.01,OB/1.41,RP/0
599.86;123.32;21.56;PP/2.61,TA/16.06,IS/0.13,PS/15.86,RB/0.01,OB/1.75,RP/0
659.63;124.68;22.65;PP/2.91,TA/16.57,IS/0.14,PS/16.35,RB/0.01,OB/1.93,RP/0
719.94;124.07;23.75;PP/3.23,TA/17.1,IS/0.16,PS/16.87,RB/0.01,OB/2.08,RP/0
780;123.44;24.9;PP/3.47,TA/17.67,IS/0.17,PS/17.42,RB/0.01,OB/2.33,RP/0
839.95;125.31;25.89;PP/3.74,TA/18.14,IS/0.19,PS/17.88,RB/0.01,OB/2.51,RP/0
899.9;124.71;26.95;PP/4.02,TA/18.63,IS/0.21,PS/18.36,RB/0.01,OB/2.69,RP/0
