#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;94;0;0;0;0;0;0;0;0;0
599.86;0.71;95;0;0;0;0;0;0;0;0;0
1199.99;0.72;96;0;0;0;0;0;0;0;0;0
1799.8;0.73;96;0;0;0;0;0;0;0;0;0
2399.65;0.73;96;0;0;0;0;0;0;0;0;0
2999.83;0.74;96;0;0;0;0;0;0;0;0;0
3599.96;0.74;96;0;0;0;0;0;0;0;0;0
4199.94;0.75;96;0;0;0;0;0;0;0;0;0
4799.99;0.75;96;0;0;0;0;0;0;0;0;0
5399.92;0.76;97;0;0;0;0;0;0;0;0;0
5999.82;0.76;97;0;0;0;0;0;0;0;0;0
6599.99;0.76;97;0;0;0;0;0;0;0;0;0
7199.71;0.76;97;0;0;0;0;0;0;0;0;0
