#TimeStamp;Runtime;Requests
0.88;0.1;20
8.3;0.01;1
14.09;0.01;1
15.1;0.01;1
20.26;0.01;1
21.26;0.01;1
22.3;0.01;1
24.88;0.01;1
26.02;0;1
27.06;0.01;3
28.44;0.01;1
29.51;0.01;3
30.93;0.01;1
31.93;0.01;8
32.97;0.01;3
33.98;0.01;2
41.17;0.01;2
42.57;0.01;1
45.64;0.01;1
49.76;0.01;1
51.34;0.01;1
52.47;0.01;1
56.1;0.01;1
57.34;0.01;1
59.35;0.01;1
60.85;0.01;1
62.11;0.01;1
63.22;0.01;1
64.59;0.01;1
66.66;0.02;1
71.46;0.02;1
72.63;0.01;1
73.68;0.01;1
78.88;0.01;1
80;0.01;1
81.64;0.01;1
82.64;0.01;2
86.36;0;1
88.64;0;1
89.64;0;1
94.14;0;1
95.26;0.01;2
96.43;0.01;2
103.52;0.01;1
104.64;0.01;1
110.36;0.01;1
114.39;0;1
115.48;0.01;1
116.52;0.01;1
125.52;0;1
126.52;0;1
127.82;0;1
131.13;0;1
132.22;0;1
133.52;0;1
134.85;0;1
140.97;0;1
143.78;0;1
147.23;0.01;1
148.3;0;1
149.69;0;1
152.47;0;1
154.64;0.01;1
161.2;0.01;1
162.56;0;1
163.78;0.01;1
165.64;0;1
166.74;0.01;2
170.73;0.01;1
174.63;0.01;1
176.87;0;1
177.87;0;1
178.91;0.01;2
180;0;1
181.16;0;1
182.89;0;1
184.92;0;1
186.07;0;2
187.11;0;1
188.12;0;1
191.06;0;1
193.86;0;1
194.91;0;1
196.48;0.01;1
197.49;0.01;2
198.66;0;1
200.25;0.01;1
201.28;0.01;1
204.32;0.01;1
205.42;0.01;1
206.51;0.01;1
207.99;0.01;1
208.99;0.01;2
211.53;0.02;1
213.09;0.01;1
214.16;0.01;1
216.31;0.01;1
217.31;0.01;1
218.31;0.01;2
219.32;0.02;3
220.36;0.01;1
221.39;0.01;1
222.41;0.01;1
223.59;0.01;1
224.79;0.02;2
225.92;0.01;1
227.32;0.01;2
228.33;0.01;1
229.36;0.01;1
230.61;0.01;1
232.87;0.01;1
233.96;0.01;1
236.25;0.01;1
238.16;0.01;1
239.36;0.01;1
241.66;0.01;1
243.42;0;1
244.62;0;1
245.66;0;1
246.74;0;1
248.29;0.01;1
249.54;0;1
250.92;0.01;1
251.95;0;1
253.05;0.01;1
254.24;0.01;1
255.38;0.01;1
256.94;0.01;1
258.01;0.01;1
259.03;0.01;1
264.5;0.01;1
265.69;0.01;2
267.16;0.01;1
268.16;0.01;1
272.03;0.01;1
274.11;0.01;1
275.14;0.01;1
276.46;0.01;1
277.53;0.01;2
278.64;0.02;1
280.78;0.02;1
281.91;0.01;1
282.95;0.02;2
283.97;0.02;1
287.65;0.02;1
289.29;0.01;1
305.34;0.01;1
306.35;0.01;1
307.81;0.01;1
309.31;0.01;1
310.46;0.01;1
311.71;0.01;1
313.33;0.01;1
314.71;0.01;1
316.47;0.01;1
318.02;0.01;1
319.17;0.01;2
320.18;0.01;1
326.9;0;1
329.19;0.01;1
330.29;0.01;1
331.3;0.01;2
334.09;0.01;1
335.49;0.01;1
336.67;0.01;1
337.85;0.01;1
338.95;0;1
340;0.01;2
341;0.01;2
342.04;0;1
348.53;0;1
349.66;0;1
354.91;0;1
357.49;0;1
358.54;0;1
359.57;0.01;1
361.59;0;1
363;0;1
364.59;0.01;1
367.49;0;1
368.54;0;1
370.17;0;1
372;0.01;1
373.16;0;1
374.43;0.01;1
379.38;0.02;1
380.58;0.01;1
381.67;0.02;3
385.41;0.02;1
386.41;0.02;1
389.38;0.01;1
390.7;0.01;1
392.13;0.02;1
393.13;0.01;1
394.84;0.01;1
395.91;0.01;2
397.2;0.01;1
398.43;0.01;1
399.55;0.02;1
400.96;0.01;1
403.59;0.01;1
404.7;0.01;1
405.88;0.01;1
407.76;0.01;1
408.87;0;1
410.85;0.01;1
414.29;0.01;1
415.38;0.01;1
416.41;0.01;2
418.05;0.02;1
421.5;0.01;1
425.89;0.01;1
428.87;0.01;1
430.17;0.01;1
431.18;0.01;1
432.34;0.01;3
436.84;0.01;1
439.84;0.01;1
440.88;0.01;1
441.9;0.01;1
444.38;0.01;1
445.8;0;1
446.84;0;2
447.85;0;1
448.92;0.01;2
450.97;0.01;1
451.97;0.01;1
452.97;0.01;2
454.13;0.01;1
456.42;0.01;1
457.42;0;1
458.46;0.01;1
459.78;0.02;3
460.87;0.01;1
461.89;0.01;1
466.12;0.01;1
467.26;0.02;2
469.92;0.01;1
471.21;0.02;2
478.17;0.01;1
479.19;0.01;1
480.71;0.01;1
481.72;0.01;2
482.76;0.02;1
484.21;0.02;1
485.27;0.02;1
486.83;0.01;1
490.52;0.01;1
495.7;0.01;1
497.05;0.02;1
498.1;0.02;2
499.71;0.02;1
500.95;0.01;1
501.96;0.02;2
503.21;0.01;1
504.3;0.01;1
508.28;0.01;1
509.35;0.01;1
510.36;0.01;1
511.38;0.02;1
512.54;0.02;2
513.56;0.01;1
516.67;0.01;2
517.78;0.01;1
528.31;0.01;1
529.37;0.01;1
530.4;0.01;1
531.59;0.01;1
532.63;0.01;2
534.61;0.01;1
538.92;0.01;1
541.11;0.01;1
542.83;0.01;1
547.47;0.01;1
548.5;0.01;2
555.35;0;1
560;0.01;1
561.52;0;1
564.08;0;1
565.24;0;1
567.19;0.01;1
568.35;0.01;1
569.64;0;1
574.72;0.01;1
575.8;0;1
578.27;0;1
581.12;0;1
582.3;0.01;1
583.9;0.01;1
586.24;0.01;1
589.59;0;1
590.61;0.01;2
591.66;0.01;1
592.81;0;1
597.23;0.02;2
598.71;0;1
600.91;0.01;1
601.91;0.01;1
605.09;0.01;1
606.47;0.01;2
608.44;0.01;1
609.52;0.01;1
611.85;0.01;1
613.18;0.01;3
614.2;0.01;1
616.82;0.01;1
617.86;0.01;1
619.03;0.01;2
620.15;0.01;1
621.2;0.01;1
622.2;0.01;2
623.24;0.01;1
624.24;0.01;1
625.33;0.01;2
626.37;0.01;2
627.42;0;1
628.59;0;3
630.19;0.01;1
631.22;0.01;2
632.61;0;1
638.12;0;1
639.2;0.01;1
641.35;0.01;2
642.66;0.01;1
644.82;0.01;1
649.52;0;1
650.6;0.02;2
654.02;0.01;1
655.06;0.01;1
656.29;0.01;2
657.41;0.01;1
658.45;0.01;3
659.54;0.01;3
661.34;0.01;1
664.62;0.01;1
665.62;0.01;1
666.87;0.01;1
667.97;0;1
670.06;0.01;1
674.91;0.01;1
680.92;0.01;1
682;0.01;1
683;0.01;3
684.04;0.01;2
685.08;0.01;1
686.12;0.01;1
687.16;0.01;3
688.19;0.01;1
689.2;0.01;3
690.25;0.01;2
691.29;0.01;2
692.33;0.01;2
693.38;0.01;1
694.42;0.01;3
696.01;0.01;2
697.92;0.01;1
700.97;0.01;1
704.11;0.01;1
709.12;0.01;1
710.21;0.02;1
711.23;0.01;1
712.23;0.01;1
713.27;0.01;2
714.41;0.01;1
715.99;0.01;1
717.16;0.01;1
718.23;0.02;3
719.27;0.01;2
720.29;0.01;1
722.73;0.01;1
724.57;0.01;1
725.59;0.01;2
726.99;0.01;1
731.37;0.01;1
732.42;0.01;1
733.42;0;1
734.45;0;1
735.47;0;1
736.55;0;1
737.62;0;1
738.66;0;1
739.71;0.01;2
740.84;0.01;3
741.87;0.01;3
742.93;0.01;2
743.93;0.01;1
744.97;0.01;2
746.16;0.01;2
747.16;0.01;1
748.92;0;1
749.93;0;1
751.3;0;1
753.43;0.01;1
754.82;0;1
757.76;0;1
759.79;0.01;1
761.7;0;1
764.42;0;1
769.88;0.01;1
770.98;0.01;1
772.04;0;1
773.08;0.01;1
774.24;0.01;3
776.28;0.01;1
777.3;0.01;2
778.37;0.01;1
782.13;0;1
783.17;0.01;2
784.33;0.01;1
785.38;0.01;2
786.38;0.01;2
787.41;0;1
788.5;0.01;1
789.58;0;1
790.67;0;1
792.83;0;1
799.95;0.01;1
802.2;0.01;1
804.28;0;1
805.53;0;1
806.79;0;1
807.91;0;2
808.94;0;1
813.02;0.01;1
815.58;0.02;1
818.67;0.01;1
819.71;0.01;1
820.96;0.01;1
823.55;0.01;1
824.58;0.01;3
825.62;0.01;1
827.58;0.01;1
829.03;0.02;1
832.71;0.01;1
833.75;0.01;1
834.88;0.03;1
838.09;0;1
843.55;0.01;1
844.58;0.01;2
845.59;0.01;1
847.63;0.01;1
848.64;0.02;1
849.76;0.01;1
853.76;0.01;1
857.09;0.01;1
859.09;0.01;1
860.13;0.01;1
861.21;0.01;1
863.47;0.01;1
865.84;0;1
867.22;0.01;1
868.28;0.01;1
869.81;0.01;1
870.86;0.01;1
874.61;0.01;1
875.81;0.01;1
881.28;0.01;1
882.3;0.01;1
883.3;0.01;3
887.93;0.01;1
890.31;0.01;1
891.33;0.01;2
892.93;0.01;2
893.95;0.01;1
898.49;0;1
902.04;0;1
903.68;0.01;1
905.41;0.01;1
906.63;0;1
907.77;0.01;1
912.56;0;1
913.65;0;1
917.73;0.01;1
919.47;0;1
920.68;0.01;3
921.76;0.01;1
923.27;0;1
924.28;0;1
925.28;0.01;3
926.3;0.01;4
927.31;0;1
933.27;0.01;1
934.28;0.01;1
935.65;0.01;1
938.07;0;1
940.49;0;1
941.57;0.01;2
944.77;0.01;1
946.31;0.01;1
947.31;0.01;2
948.35;0.01;1
949.4;0.01;4
950.44;0.01;1
955.44;0.01;1
956.56;0.01;1
957.58;0.01;1
958.65;0.01;1
961.76;0;1
963.27;0;1
964.35;0;1
965.65;0.01;1
966.78;0;1
968.4;0;1
969.86;0.01;1
971.05;0.01;2
972.36;0.01;1
973.87;0.01;1
975.92;0.01;1
976.98;0.01;1
978.14;0.01;1
979.17;0.01;1
980.2;0.01;1
983.92;0.01;1
984.93;0.01;1
987.84;0.01;1
992.14;0.01;1
993.39;0.01;1
995.21;0.01;1
997.4;0.01;1
998.52;0.01;1
999.99;0.01;1
1001;0.01;2
1002.01;0.01;1
1003.62;0.01;2
1005.28;0.01;1
1006.32;0.01;1
1009.51;0;1
1010.58;0;1
1011.88;0.01;2
1014.25;0;1
1016.03;0;1
1017.4;0.01;2
1018.8;0.01;1
1020.02;0.01;1
1021.24;0.01;1
1022.36;0;1
1027.98;0.01;1
1029.39;0.01;1
1030.4;0.01;1
1031.42;0.01;2
1032.44;0.01;1
1033.48;0.01;1
1035.49;0.01;1
1036.53;0;1
1037.55;0;1
1039.37;0;1
1042.08;0.01;1
1043.13;0.01;1
1044.17;0.01;1
1045.26;0.01;1
1048.54;0.01;1
1049.58;0.01;1
1050.61;0.01;1
1051.66;0.01;2
1052.7;0.01;1
1057.32;0;1
1058.39;0;1
1059.7;0.01;2
1065.27;0;1
1066.27;0.01;4
1067.27;0.01;2
1068.31;0.01;2
1069.36;0.01;1
1070.57;0;1
1071.83;0.01;1
1074.24;0.01;1
1075.39;0.01;1
1076.62;0.01;1
