#TimeStamp;Bot;Pod;OutputStation
57.34;11;115;1
67.37;11;115;1
68.96;9;9;11
69.34;5;153;6
71.66;17;18;10
74.05;1;245;2
77.45;11;115;1
78.97;9;9;11
79.01;5;153;6
80.04;16;261;9
81.81;17;18;10
84.17;1;245;2
86.96;7;15;4
87.72;11;115;1
89.01;12;11;11
89.39;5;153;6
90.18;16;261;9
91.64;17;18;10
94.18;1;245;2
96.81;7;15;4
97.8;11;115;1
98.74;12;11;11
99.36;5;153;6
100.51;16;261;9
101.59;8;193;0
101.64;17;18;10
104.19;1;245;2
104.72;19;180;5
105.01;14;220;3
107.05;7;15;4
107.94;11;115;1
109.06;12;11;11
109.64;5;153;6
110.56;13;85;8
110.56;16;261;9
111.59;8;193;0
112.01;17;18;10
114.44;1;245;2
114.92;19;180;5
115.05;14;220;3
116.73;7;15;4
117.77;11;115;1
119.13;12;11;11
119.85;5;153;6
120.6;16;261;9
120.65;13;85;8
121.65;8;193;0
122.8;3;38;7
124.36;1;245;2
124.85;19;180;5
125.1;14;220;3
126.81;7;15;4
127.86;11;115;1
129.18;12;11;11
129.64;5;153;6
130.26;16;261;9
130.65;13;85;8
131.8;8;193;0
132.85;3;38;7
135.03;19;180;5
135.07;14;220;3
137.11;7;15;4
139.18;12;11;11
139.64;5;153;6
140.58;16;261;9
140.69;13;85;8
142.09;8;193;0
142.85;3;38;7
145.07;19;180;5
145.18;14;220;3
147.27;7;15;4
149.13;12;11;11
149.89;5;153;6
150.58;16;261;9
150.65;13;85;8
152.02;8;193;0
152.89;3;38;7
155.1;19;180;5
155.31;14;220;3
157.31;7;15;4
158.86;9;21;11
160;5;153;6
160.58;16;261;9
160.74;13;85;8
161.96;8;193;0
163.07;3;38;7
165.18;19;180;5
165.64;14;220;3
167.3;7;15;4
169.22;9;21;11
170.04;5;153;6
170.77;13;85;8
171.95;8;193;0
173.16;3;38;7
175.18;19;180;5
175.65;14;220;3
177.25;7;15;4
179.26;9;21;11
180.23;5;153;6
180.76;13;85;8
181.83;8;193;0
183.2;3;38;7
185.18;19;180;5
