>>> Bots
Bot0:
DistanceTraveled: 4055.00000000016
DistanceEstimated: 3731
NumberOfPickups: 38
NumberOfSetdowns: 37
NumCollisions: 0
TotalTimeMoving: 3494.44031014606
None: 0.42
ParkPod: 1022.01910524331
RepositionPod: 0
Insert: 2838.22405489302
Extract: 2575.55236664734
Rest: 733.839264054339
PickupPod: 84.7793072123465
SetdownPod: 82.7224098050662
GetItems: 381.033982680307
PutItems: 834.311356520549
Rest: 536.162027446211
Move: 5251.04570717352
Evade: 0
UseElevator: 0
Bot1:
DistanceTraveled: 2152.91218625728
DistanceEstimated: 2054
NumberOfPickups: 19
NumberOfSetdowns: 18
NumCollisions: 0
TotalTimeMoving: 1867.84856435758
None: 0.42
ParkPod: 481.864271247463
RepositionPod: 0
Insert: 247.201645087712
Extract: 3996.72961764157
Rest: 2428.60703463965
PickupPod: 42.2943722316816
SetdownPod: 40.1603679727393
GetItems: 30.094624834348
PutItems: 1589.27149346957
Rest: 1967.4664718911
Move: 3485.53523821695
Evade: 0
UseElevator: 0
Bot2:
DistanceTraveled: 4569.00000000091
DistanceEstimated: 4206
NumberOfPickups: 46
NumberOfSetdowns: 45
NumCollisions: 0
TotalTimeMoving: 3902.40234478611
None: 0.42
ParkPod: 1416.5763996784
RepositionPod: 0
Insert: 3173.32507940538
Extract: 1948.32834052631
Rest: 631.250743138496
PickupPod: 102.272085273034
SetdownPod: 100.449588869712
GetItems: 551.695909142444
PutItems: 752.933802290415
Rest: 415.978809483384
Move: 5246.5703676896
Evade: 0
UseElevator: 0
Bot3:
DistanceTraveled: 2158.82495684215
DistanceEstimated: 2037
NumberOfPickups: 21
NumberOfSetdowns: 20
NumCollisions: 0
TotalTimeMoving: 1884.41881667592
None: 0.42
ParkPod: 552.073528108694
RepositionPod: 0
Insert: 0
Extract: 4987.92825392781
Rest: 1623.77709965925
PickupPod: 46.8669408479773
SetdownPod: 44.6819480409102
GetItems: 0
PutItems: 1997.51670263141
Rest: 1223.4733117547
Move: 3851.65997842077
Evade: 0
UseElevator: 0
Bot4:
DistanceTraveled: 3746.78009752927
DistanceEstimated: 3457
NumberOfPickups: 34
NumberOfSetdowns: 33
NumCollisions: 0
TotalTimeMoving: 3222.75893980624
None: 0.42
ParkPod: 947.882222222142
