#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;66.59;2.38;PP/0,TA/0,IS/0.01,PS/0,RB/0,OB/2.29,RP/0
59.99;78.69;3.33;PP/0.4,TA/0.02,IS/0.02,PS/0,RB/0.01,OB/2.49,RP/0
119.96;105.41;10.5;PP/0.48,TA/4.68,IS/0.03,PS/4.66,RB/0.01,OB/4.77,RP/0
179.98;106.89;15.29;PP/0.58,TA/5.09,IS/0.07,PS/5.06,RB/0.01,OB/8.84,RP/0
240;126.41;22.25;PP/0.67,TA/8.92,IS/0.11,PS/8.89,RB/0.01,OB/11.67,RP/0
299.98;130.06;28.88;PP/0.79,TA/12.41,IS/0.14,PS/12.37,RB/0.01,OB/14.5,RP/0
359.97;134.66;35.7;PP/0.9,TA/15.71,IS/0.17,PS/15.66,RB/0.01,OB/17.68,RP/0
419.97;134.93;39.69;PP/1.02,TA/16.02,IS/0.22,PS/15.97,RB/0.01,OB/21.02,RP/0
479.94;135.2;44.83;PP/1.16,TA/16.85,IS/0.26,PS/16.8,RB/0.01,OB/24.92,RP/0
539.98;135.69;48.74;PP/1.3,TA/17.19,IS/0.31,PS/17.14,RB/0.01,OB/28.12,RP/0
599.88;135.5;53.98;PP/1.45,TA/18.21,IS/0.36,PS/18.15,RB/0.01,OB/31.94,RP/0
659.96;135.47;58.36;PP/1.57,TA/19.07,IS/0.41,PS/19,RB/0.01,OB/35.11,RP/0
719.93;136.03;63.52;PP/1.72,TA/20.1,IS/0.46,PS/20.04,RB/0.01,OB/38.87,RP/0
779.96;137.11;67.41;PP/1.84,TA/20.79,IS/0.5,PS/20.72,RB/0.01,OB/41.74,RP/0
839.96;138.25;71.85;PP/1.96,TA/21.53,IS/0.54,PS/21.45,RB/0.01,OB/45.11,RP/0
899.65;136.51;76.36;PP/2.09,TA/22,IS/0.59,PS/21.92,RB/0.01,OB/48.78,RP/0
959.86;134.14;81.3;PP/2.31,TA/22.61,IS/0.62,PS/22.52,RB/0.01,OB/52.66,RP/0
1019.9;134.27;85.44;PP/2.45,TA/23.28,IS/0.66,PS/23.19,RB/0.01,OB/55.77,RP/0
