idx;src_id;dest_id;path_nodes;path_len_m;expected_sec;actual_sec;abs_err_sec;rel_err_pct
40;794;12;28;27;25.7083333333333;501.667308820715;475.958975487382;1851.38013155545
41;494;60;14;13;16.8333333333333;245.980555555556;229.147222222223;1361.27062706271
42;462;92;29;28;29.1200937914129;345.347777777779;316.227683986366;1085.9432193162
43;301;76;31;30;30.9166666666667;327.686666666668;296.770000000001;959.902964959573
44;487;28;22;21;24.2916666666667;314.908333333335;290.616666666668;1196.36363636364
45;879;12;48;47;42.25;475.589805224254;433.339805224254;1025.65634372604
46;268;44;49;48;42.2916666666667;379.056111111113;336.764444444446;796.290311986868
47;601;92;22;21;21.7083333333333;436.219999999996;414.511666666663;1909.45873320536
48;697;28;14;13;15.5;273.743982680304;258.243982680304;1666.09021084067
49;580;60;34;33;32.2916666666667;477.972222222224;445.680555555557;1380.17204301076
50;289;12;14;13;16.8333333333333;210.359444444444;193.526111111111;1149.6600660066
51;810;76;27;26;29.1200937914129;404.775555555559;375.655461764146;1290.02146921286
52;623;44;22;21;24.2916666666667;363.064444444445;338.772777777779;1394.60491709549
53;771;60;27;26;27.625;269.460093791413;241.835093791413;875.421153996065
54;412;28;29;28;29.5833333333333;377.894632027274;348.311298693941;1177.39030544431
55;619;92;42;41;35.0416666666667;391.185649346972;356.143982680306;1016.34430253595
56;691;44;22;21;24.2916666666667;342.851204902528;318.559538235861;1311.39432549926
57;914;76;34;33;31.6666666666667;411.324170263131;379.657503596464;1198.91843240989
58;388;12;24;23;28.375;282.451854249496;254.076854249496;895.425037002629
59;499;60;21;20;23.625;277.524725818684;253.899725818684;1074.70783415316
60;519;28;27;26;26.2916666666667;403.889170263131;377.597503596464;1436.18701843346
61;483;76;40;39;33.7034271247462;379.561486276766;345.85805915202;1026.18068445057
62;878;92;27;26;25.6666666666667;370.792503596466;345.1258369298;1344.64611790831
63;894;12;33;32;32.25;391.215555555559;358.965555555559;1113.07149009476
64;292;44;64;63;57.1666666666667;381.457316013638;324.290649346972;567.272272910154
65;502;60;24;23;25;314.806298693941;289.806298693941;1159.22519477577
66;604;92;31;30;33.0367604580795;404.665382358576;371.628621900496;1124.89425944792
67;407;28;34;33;32.2916666666667;391.927777777783;359.636111111116;1113.711827957
68;685;76;46;45;44.5416666666667;371.139545428781;326.597878762115;733.241261954233
69;564;60;18;17;22.25;392.343715691912;370.093715691912;1663.34254243556
70;381;12;25;24;23.7034271247462;386.527049025242;362.823621900496;1530.68001513465
71;689;44;24;23;25;405.171399678274;380.171399678274;1520.68559871309
72;564;92;22;21;23.6666666666667;366.131861442416;342.46519477575;1447.03603426373
73;826;60;57;56;51.25;378.962128430811;327.712128430811;639.438299377193
74;492;12;15;14;14.9166666666667;426.290288567162;411.373621900495;2757.81199039438
75;624;28;19;18;17.5833333333333;343.327323206558;325.743989873225;1852.57245425531
76;802;76;31;30;34.5367604580795;408.29129150101;373.75453104293;1082.193367547
77;418;44;29;28;28.9583333333333;399.459083664638;370.500750331305;1279.42705150379
78;278;12;27;26;27;297.933535302004;270.933535302004;1003.45753815557
79;267;92;42;41;37.1617604580795;313.154841188869;275.99308073079;742.680317963206
80;379;76;41;40;36.5;368.902979746455;332.402979746455;910.693095195767
81;602;60;31;30;34.5416666666667;429.242222222216;394.700555555549;1142.67953357457
82;420;28;21;20;23.625;276.912763391925;253.287763391925;1072.11751700286
83;830;44;17;16;16.25;382.854617641418;366.604617641418;2256.02841625488
84;619;28;24;23;20.9166666666667;344.763968294448;323.847301627782;1548.27395200533
85;871;60;34;33;34.4117604580795;337.1471284308;302.73536797272;879.743912961132
86;706;92;22;21;20.2083333333333;396.268044766163;376.059711432829;1860.91403595627
87;692;44;21;20;24.25;384.823600321718;360.573600321718;1486.90144462564
88;932;28;26;25;25;356.789711432828;331.789711432828;1327.15884573131
89;369;76;31;30;30.2916666666667;379.211572875243;348.919906208576;1151.86764085362
90;500;92;26;25;26.9583333333333;389.664812417163;362.70647908383;1345.43361638515
91;899;44;16;15;16.8333333333333;418.665728752526;401.832395419193;2387.12314110412
92;273;12;32;31;30.9583333333333;404.803044766162;373.844711432829;1207.57376505893
93;784;28;32;31;29;410.731190516668;381.731190516668;1316.31445005747
94;413;60;46;45;43.9166666666667;421.376933655049;377.460266988382;859.492069043755
95;569;12;55;54;50.5416666666667;407.483968294445;356.942301627778;706.233737763122
96;701;92;17;16;16.875;449.783506530304;432.908506530304;2565.3837424018
97;823;28;30;29;29.625;444.102683986354;414.477683986354;1399.08078982736
98;723;44;27;26;25.6666666666667;484.93739541919;459.270728752523;1789.36647565918
99;681;60;40;39;41.1617604580795;478.147950974746;436.986190516666;1061.63144057385
100;467;76;34;33;36.7034271247462;477.28990620857;440.586479083824;1200.39602183844
101;679;12;38;37;35.5833333333333;500.483412738887;464.900079405554;1306.51076179547
102;493;28;14;13;16.8333333333333;498.878506530301;482.045173196968;2863.63469225922
103;460;92;21;20;21.0416666666667;457.923239541906;436.88157287524;2076.26886118926
104;773;44;49;48;42.4583333333333;522.928506530301;480.470173196968;1131.62749330002
105;606;60;27;26;29.7450937914129;506.476017319684;476.730923528271;1602.72119789348
106;373;76;33;32;29.0416666666667;530.226933655047;501.185266988381;1725.74553912785
107;604;92;31;30;32.4117604580795;519.147683986342;486.735923528263;1501.72627666366
108;895;28;26;25;26.9583333333333;537.624155877269;510.665822543935;1894.27816708724
109;516;44;42;41;41.875;380.146204902517;338.271204902517;807.811832603026
110;465;12;42;41;33.5416666666667;598.415367972722;564.873701306056;1684.09550699942
111;718;92;34;33;27.5833333333333;474.676551296464;447.093217963131;1620.88175696603
112;364;60;20;19;18.875;609.646760458063;590.771760458063;3129.91661169834
113;515;76;35;34;28.25;632.185367972722;603.935367972722;2137.82431140787
114;670;92;35;34;37.2083333333333;504.154538235845;466.946204902512;1254.95060668088
115;922;12;42;41;36.2916666666667;482.954516657067;446.6628499904;1230.75871409525
116;409;60;38;37;35.1200937914129;753.915266988375;718.795173196963;2046.6778291256
117;579;28;39;38;36.4166666666667;381.229444444434;344.812777777767;946.854309687232
118;467;76;34;33;36.7478715691904;518.562388226257;481.814516657066;1311.13584564996
119;664;76;13;12;16.1617604580795;495.364170263115;479.202409805036;2965.03843778649
120;305;60;29;28;25.5;659.082215029279;633.582215029279;2484.63613736972
121;495;76;15;14;15.5416666666667;366.47028137423;350.928614707563;2257.98572465992
122;832;92;55;54;46.4583333333333;615.490721559585;569.032388226252;1224.82307779642
123;380;28;42;41;41.875;467.219725818669;425.344725818669;1015.74859896996
124;422;44;25;24;26.2916666666667;353.880281374227;327.588614707561;1245.97888319833
125;405;92;38;37;33.625;526.492597387859;492.867597387859;1465.77724130218
126;286;28;25;24;26.2916666666667;370.517041832309;344.225375165642;1309.25657749214
127;565;60;19;18;22.9166666666667;791.419357845933;768.502691179266;3353.46628878225
128;295;12;47;46;39;311.250930721202;272.250930721202;698.079309541543
129;611;44;34;33;32.2916666666667;382.695375165643;350.403708498976;1085.12116180328
130;473;28;36;35;33.625;319.829357845942;286.204357845942;851.165376493508
131;471;76;34;33;32.4583333333333;418.330656539881;385.872323206547;1188.82358882633
132;875;92;28;27;27.8284271247462;368.090288567147;340.2618614424;1222.71323462556
133;593;60;47;46;41.5833333333333;264.423073537851;222.839740204517;535.887150792426
134;592;12;22;21;22.3333333333333;244.273073537851;221.939740204518;993.760030766499
135;573;44;51;50;47.8700937914128;316.259632027255;268.389538235842;560.662236020074
136;565;60;19;18;22.2916666666667;253.926024512602;231.634357845936;1039.1073996827
137;303;92;39;38;35.625;384.836204902503;349.211204902503;980.241978673692
138;473;28;36;35;33.625;279.763802290382;246.138802290382;732.011307926785
139;616;76;35;34;30.9950937914129;370.027323206536;339.032229415124;1093.82546701327
140;310;12;32;31;33.7034271247462;345.714264054523;312.010836929777;925.754036154644
141;626;44;19;18;22.2916666666667;371.821486276747;349.529819610081;1567.98423750317
142;404;92;39;38;35.7867604580795;310.385007192903;274.598246734824;767.317977989338
143;590;28;24;23;27.75;301.373528109066;273.623528109066;986.030731924561
144;370;60;26;25;22.25;374.478434317646;352.228434317646;1583.04914300066
145;463;76;20;19;20.9950937914129;483.072698372186;462.077604580773;2200.88373584578
146;267;60;30;29;29.9534271247462;445.86427124744;415.910844122694;1388.52506723375
147;488;12;19;18;18.2083333333333;350.021399678253;331.81306634492;1822.31432317576
148;462;76;23;22;25.7450937914129;531.179083664614;505.433989873201;1963.22450393164
149;486;44;29;28;28.9583333333333;388.229826802997;359.271493469664;1240.64976162186
150;697;76;52;51;45.7867604580795;585.848160136326;540.061399678246;1179.51432744997
151;419;92;60;59;53.8700937914129;311.972878762099;258.102784970686;479.120726928879
152;405;28;36;35;33.625;347.423528109063;313.798528109063;933.229823372677
153;465;76;20;19;20.3700937914129;405.87630588684;385.506212095427;1892.51073678384
154;417;60;44;43;41.7083333333333;607.049826802991;565.341493469658;1355.46412020697
155;720;44;36;35;37.875;401.710468957053;363.835468957053;960.621700216641
156;709;12;49;48;41.8284271247462;450.963621900478;409.135194775732;978.127132429712
157;466;92;41;40;40.5833333333333;352.959545428765;312.376212095432;769.71551235014
158;623;28;20;19;18.875;320.0678787621;301.1928787621;1595.72386099126
159;305;60;29;28;25.5;586.550382358546;561.050382358546;2200.19757787665
160;825;44;22;21;20.2083333333333;274.348708498977;254.140375165643;1257.60185648978
161;594;76;46;45;35.5833333333333;525.494083664617;489.910750331284;1376.79836158675
162;575;92;33;32;29.6666666666667;332.18176045807;302.515093791403;1019.71379929687
163;520;12;34;33;36.5367604580795;371.63111830402;335.094357845941;917.143046194288
164;475;28;34;33;31.6666666666667;364.498982680292;332.832316013625;1051.04941899039
165;477;60;38;37;35.7450937914129;658.881565682359;623.136471890947;1743.27832380914
166;278;44;39;38;35;302.301666666661;267.301666666661;763.719047619031
167;491;12;16;15;16.8333333333333;398.412316013625;381.578982680291;2266.8058377047
168;582;92;40;39;35.8333333333333;341.373333333325;305.539999999992;852.669767441838
169;295;76;25;24;23.7083333333333;495.67861470756;471.970281374227;1990.73580895983
170;666;28;45;44;35.5416666666667;314.514444444439;278.972777777772;784.917545916357
171;471;12;36;35;28.9166666666667;455.962114045005;427.045447378339;1476.81422724498
172;604;60;27;26;29.7450937914129;406.325057826895;376.579964035482;1266.02379093589
173;621;44;24;23;26.25;321.682482017739;295.432482017739;1125.45707435329
174;419;12;20;19;18.875;336.796558489452;317.921558489452;1684.35262775869
175;282;92;59;58;52.25;358.745815351075;306.495815351075;586.594861915932
176;510;28;38;37;35.7450937914129;381.255447378343;345.51035358693;966.595179755643
177;723;44;27;26;26.2916666666667;408.395447378343;382.103780711677;1453.32658273855
178;611;76;34;33;33.7916666666667;309.687207836424;275.895541169758;816.460294460442
179;671;44;42;41;37.625;461.996652280865;424.371652280865;1127.8980791518
180;925;60;51;50;43;412.295541169751;369.295541169751;858.826839929653
181;383;12;25;24;24.9534271247462;392.169148684405;367.215721559659;1471.60436009005
182;300;44;54;53;47.7450937914129;517.063318947526;469.318225156113;982.966390654618
183;801;76;32;31;35.2083333333333;267.885541169756;232.677207836423;660.858341783924
184;786;92;34;33;28.8333333333333;393.418968294498;364.585634961164;1264.45884957629
185;667;28;44;43;35.5;510.27544737834;474.77544737834;1337.39562641786
186;266;60;29;28;31.2450937914129;229.967965360596;198.722871569183;636.013042226165
187;473;44;40;39;37.7916666666667;436.23257580915;398.440909142483;1054.30891063061
188;881;92;32;31;33.0784271247462;334.763152943419;301.684725818673;912.028630263923
189;316;12;28;27;29.0784271247462;434.094523850057;405.016096725311;1392.84045518623
190;565;28;45;44;38.2867604580795;455.865634961167;417.578874503088;1090.66128736668
191;399;60;28;27;29.0784271247462;272.303982680298;243.225555555552;836.446739406214
192;271;76;36;35;31.6666666666667;393.099632027262;361.432965360596;1141.36725903346
193;767;92;15;14;15.5416666666667;267.321666666664;251.779999999997;1620.03217158175
194;310;28;38;37;37.0784271247462;392.358982680298;355.280555555552;958.186695353205
195;725;44;29;28;29.125;472.468968294505;443.343968294505;1522.21104993822
196;720;60;44;43;38.9583333333333;285.103427124747;246.145093791414;631.816283528763
197;805;76;30;29;31.125;328.173520916156;297.048520916156;954.372757963552
198;393;12;46;45;36.8333333333333;384.505649346969;347.672316013635;943.906740308513
199;303;92;39;38;35.625;353.974725818686;318.349725818686;893.613265455961
200;305;60;29;28;25.5;345.193059152025;319.693059152025;1253.69827118441
201;599;76;24;23;27.75;436.868427124748;409.118427124748;1474.30063828738
202;889;44;26;25;22.875;531.734725818685;508.859725818685;2224.52339155709
203;322;12;26;25;31.8333333333333;378.602965360613;346.76963202728;1089.32868699669
204;279;28;30;29;31.75;401.04370849899;369.29370849899;1163.129790548
205;779;92;27;26;23.5416666666667;465.920836929803;442.379170263136;1879.13275863987
206;282;60;47;46;44.875;363.520836929807;318.645836929807;710.074288422968
207;602;92;35;34;37.2083333333333;500.982597387886;463.774264054552;1246.42579365165
208;619;44;26;25;26.9583333333333;456.406486276775;429.448152943442;1593.00705883193
209;378;12;34;33;33.7916666666667;336.977503596476;303.185836929809;897.220725809546
210;527;28;13;12;15.7034271247462;369.998614707582;354.295187582835;2256.16475160712
211;468;92;39;38;37.75;583.286580068188;545.536580068188;1445.13001342566
212;577;76;29;28;24.25;535.289819610111;511.039819610111;2107.38069942314
213;424;44;23;22;25.5833333333333;429.403614707591;403.820281374258;1578.45061123488
214;417;60;44;43;41.7083333333333;386.229632027284;344.521298693951;826.025091773709
215;293;76;23;22;24.9583333333333;597.959264054558;573.000930721225;2295.83010639556
216;601;12;48;47;41.625;403.391298693952;361.766298693952;869.108225090576
217;477;28;32;31;30.3333333333333;390.443427124756;360.110093791422;1187.17613337831
218;422;44;25;24;26.9166666666667;222.237878762115;195.321212095448;725.651561964513
219;493;92;56;55;44.375;524.084819610113;479.709819610113;1081.03621320589
220;273;76;42;41;37.1617604580795;684.026392485374;646.864632027294;1740.67273469725
221;506;12;44;43;39.125;258.625743138393;219.500743138393;561.024263612506
222;320;60;44;43;34.875;422.117041832335;387.242041832335;1110.37144611422
223;583;28;35;34;37.2034271247462;306.016298693946;268.8128715692;722.548679904805
224;511;12;45;44;43.875;273.098520916165;229.223520916165;522.446771318895
225;934;44;24;23;25.7916666666667;257.056948040911;231.265281374245;896.666680610964
226;698;92;14;13;14.25;408.279170263139;394.029170263139;2765.11698430273
227;488;28;21;20;24.25;283.292965360613;259.042965360613;1068.2184138582
228;563;76;15;14;16.1666666666667;409.871948040918;393.705281374251;2435.2904002531
229;689;44;24;23;25.625;332.658059152029;307.033059152029;1198.1777918128
230;917;92;31;30;29.6666666666667;347.095923528287;317.42925686162;1069.98625908411
231;603;60;30;29;33.8700937914129;535.041753265161;501.171659473748;1479.68784072517
232;470;28;39;38;35.625;361.43610391819;325.81110391819;914.55748468264
233;390;12;26;25;30.5833333333333;268.153975487377;237.570642154043;776.79774001322
234;268;76;39;38;35.1617604580795;386.843051959095;351.681291501015;1000.18112551644
235;870;92;25;24;31.1617604580795;257.892395419203;226.730634961124;727.592509627734
236;376;60;32;31;26.875;417.567121237893;390.692121237893;1453.73812553635
237;418;28;23;22;24.9583333333333;471.402676793449;446.444343460116;1788.75863823753
238;407;44;40;39;36.2916666666667;458.348326140421;422.056659473754;1162.95750027211
239;306;12;38;37;35.7450937914129;345.530642154049;309.785548362636;866.651938781755
240;713;76;31;30;29.6666666666667;348.319249668696;318.652583002029;1074.10983034392
241;278;28;33;32;31;527.870274181324;496.870274181324;1602.80733606879
242;674;12;43;42;38.9166666666667;419.465735945467;380.5490692788;977.856280802056
243;818;92;35;34;30.9950937914129;397.260735945468;366.265642154055;1181.68909124427
244;308;60;32;31;27.5;404.660180389909;377.160180389909;1371.49156505422
245;603;76;28;27;28.4534271247462;303.746948040917;275.293520916171;967.523243190434
246;307;44;47;46;45.8333333333333;367.270086598493;321.43675326516;701.316552578531
247;323;12;13;12;15.7034271247462;343.694624834349;327.991197709603;2088.65997915028
248;623;28;20;19;18.25;656.683145750524;638.433145750524;3498.26381233164
249;286;28;25;24;26.2916666666667;500.020642154062;473.728975487396;1801.82177681418
250;407;92;38;37;32.375;417.051948040922;384.676948040922;1188.19134530015
251;619;44;26;25;26.9583333333333;420.052503596482;393.094170263149;1458.1545728463
252;486;44;29;28;29.5833333333333;371.850649346995;342.267316013662;1156.95994145463
253;463;76;20;19;21.6200937914129;412.260000000026;390.639906208613;1806.83724121386
254;563;60;17;16;20.9583333333333;373.130100984346;352.171767651012;1680.34243014399
255;622;12;27;26;28.25;431.073888888913;402.823888888913;1425.92527040323
256;395;60;24;23;27.75;332.232402612118;304.482402612118;1097.23388328691
257;577;44;37;36;35.7867604580795;318.087308820706;282.300548362627;788.840746547351
258;263;28;48;47;41.625;367.182402612124;325.557402612124;782.119886155253
259;262;92;39;38;39.5416666666667;480.179624834351;440.637958167684;1114.36364552417
260;671;76;28;27;28.4534271247462;381.356847056565;352.903419931819;1240.28440716337
261;380;12;36;35;37.875;497.490180389905;459.615180389905;1213.50542677203
262;273;28;38;37;34.3333333333333;188.324992807055;153.991659473721;448.519396525401
263;778;44;46;45;45.1666666666667;331.564531042922;286.397864376255;634.091212641155
264;791;92;39;38;32.1666666666667;412.110829736868;379.944163070202;1181.17356394881
265;293;76;23;22;25.5833333333333;434.225086598486;408.641753265153;1597.29675543382
266;463;60;22;21;27.0367604580795;430.68462483434;403.64786437626;1492.95942833875
267;907;28;63;62;51.1666666666667;284.486103918171;233.319437251504;455.998900165806
268;627;12;22;21;24.2916666666667;363.021291501001;338.729624834334;1394.42727204529
269;622;44;23;22;24.9583333333333;344.896291501002;319.937958167668;1281.88831319266
270;689;60;48;47;44.3700937914129;451.368513723228;406.998419931815;917.280954701482
271;813;92;34;33;35.0416666666667;362.988607514634;327.946940847967;935.877120136887
272;573;92;31;30;30.2916666666667;399.720642154029;369.428975487362;1219.57295896791
273;893;44;22;21;20.2083333333333;409.62147908383;389.413145750497;1926.99288618803
274;587;28;25;24;24.9534271247462;402.970923528269;378.017496403523;1514.89210084752
275;493;12;14;13;15.5;386.412503596474;370.912503596474;2392.9838941708
276;562;92;20;19;23.5833333333333;166.667128430811;143.083795097478;606.715738929235
277;286;44;31;30;30.2916666666667;408.956291501;378.664624834333;1250.06203521651
278;397;76;22;21;22.3333333333333;430.612864376252;408.279531042919;1828.11730317725
279;496;60;18;17;21.625;455.232222222234;433.607222222234;2005.12010276177
280;584;28;36;35;37.875;486.948333333345;449.073333333345;1185.67216721675
281;374;92;42;41;37.1666666666667;240.037034639397;202.870367972731;545.839555083581
282;527;44;19;18;19.5416666666667;481.170555555565;461.628888888898;2362.28002842933
283;800;76;17;16;18.2083333333333;511.330086598478;493.121753265145;2708.22015523192
284;320;44;34;33;35.0367604580795;518.042777777789;483.006017319709;1378.56928267558
285;492;12;15;14;14.9166666666667;469.606572875265;454.689906208598;3048.20048854926
286;308;12;32;31;32.4534271247462;492.031572875266;459.57814575052;1416.11591276314
287;293;60;17;16;17.5;473.827316013648;456.327316013648;2607.58466293513
288;596;28;47;46;37.5;494.780000000011;457.280000000011;1219.41333333336
289;563;76;15;14;15.5416666666667;252.2178715692;236.676204902533;1522.84957578037
290;827;92;48;47;41.7867604580795;150.475093791419;108.688333333339;260.102319830166
291;812;60;47;46;45.2034271247462;497.57796536062;452.374538235873;1000.75274599749
292;594;28;26;25;31.2083333333333;524.972316013651;493.763982680318;1582.15428362185
293;322;12;26;25;31.8333333333333;453.043982680314;421.210649346981;1323.17481470256
294;417;76;42;41;36.2916666666667;292.243427124758;255.951760458092;705.2631746262
295;713;44;37;36;31.7083333333333;544.512777777795;512.804444444462;1617.25448970658
296;485;12;22;21;20.2083333333333;412.501666666679;392.293333333346;1941.2453608248
297;873;12;54;53;45.7916666666667;456.318333333348;410.526666666681;896.50955414016
298;395;60;24;23;28.375;547.230649346989;518.855649346989;1828.56616509952
299;582;28;34;33;34.4166666666667;619.029076471736;584.612409805069;1698.63169919148
300;626;44;19;18;21.6666666666667;315.28629869395;293.619632027283;1355.16753243361
301;407;92;38;37;32.375;293.808802290408;261.433802290408;807.51753603215
302;800;76;17;16;18.8333333333333;392.313427124765;373.480093791432;1983.0801440253
303;379;60;35;34;28.25;383.888427124765;355.638427124765;1258.89708716731
304;515;12;33;32;31.7867604580795;476.360930721226;444.574170263147;1398.61427794585
305;366;28;50;49;45.7083333333333;698.958982680329;653.250649346996;1429.17188553582
306;564;76;16;15;16.2083333333333;248.523246734854;232.314913401521;1433.30537831273
307;724;44;28;27;27.8284271247462;401.402229415159;373.573802290413;1342.4179549056
308;599;92;22;21;22.3333333333333;378.703802290412;356.370468957078;1595.68866697199
309;300;12;42;41;39.1200937914129;543.18296536062;504.062871569207;1288.50118370589
310;376;60;32;31;26.875;315.48759738788;288.61259738788;1073.90733911769
311;278;44;39;38;35.625;356.226486276769;320.601486276769;899.933996566369
312;512;28;32;31;32.4534271247462;835.229357845973;802.775930721227;2473.62451933189
313;519;12;33;32;33.75;599.678708499004;565.928708499004;1676.82580296001
314;470;92;39;38;37.75;575.655656539915;537.905656539915;1424.91564646335
315;268;76;39;38;35.1617604580795;278.095562748486;242.933802290407;690.903410766468
316;689;44;24;23;25.625;401.906572875235;376.281572875235;1468.41589414726
317;481;12;26;25;22.25;397.701118304049;375.451118304049;1687.42075642269
318;494;60;14;13;16.2083333333333;391.236673859603;375.02834052627;2313.7995302392
319;608;28;35;34;28.875;517.067683986353;488.192683986353;1690.71059389213
320;475;60;32;31;33.0784271247462;425.123340526267;392.044913401521;1185.19817137324
321;691;12;26;25;26.9583333333333;428.78010098435;401.821767651016;1490.52896810269
322;766;44;54;53;45.7867604580795;505.536212095467;459.749451637387;1004.11002446507
323;680;92;45;44;43.875;603.553528109107;559.678528109107;1275.62057688685
324;598;76;25;24;30.5367604580795;275.72574313839;245.188982680311;802.930563040252
325;320;12;22;21;27.0367604580795;461.538434317685;434.501673859605;1607.07742531987
326;493;12;14;13;15.5;470.740007192938;455.240007192938;2937.03230447057
327;417;60;44;43;40.4583333333333;533.254913401525;492.796580068192;1218.03480140439
328;692;44;21;20;23.625;517.154639220208;493.529639220208;2089.01434590564
329;408;28;33;32;32.25;418.387041832336;386.137041832336;1197.32416072042
330;587;76;39;38;30.9166666666667;357.603708499004;326.687041832337;1056.66967708573
331;820;44;27;26;23.5416666666667;317.613708499004;294.072041832337;1249.15557592497
332;905;12;67;66;53.8333333333333;538.455100984355;484.621767651022;900.226193778988
333;602;92;35;34;37.8333333333333;721.864545428809;684.031212095476;1808.01201434927
334;388;44;36;35;35.75;320.403614707591;284.653614707591;796.233887293962
335;771;60;27;26;27.625;420.4316738596;392.8066738596;1421.92461125647
336;262;92;39;38;39.5416666666667;266.509083664681;226.967416998015;573.995575126697
337;731;76;49;48;42.9166666666667;359.218614707599;316.301948040932;737.014247862367
338;584;28;36;35;37.875;216.512027446435;178.637027446435;471.648917350324
339;626;44;19;18;22.9166666666667;448.300281374267;425.3836147076;1856.21940963316
340;308;60;32;31;27.5;352.313520916173;324.813520916173;1181.14007605881
341;601;76;24;23;27.125;284.145093791431;257.020093791431;947.539516281772
342;828;12;29;28;27.625;653.881017319672;626.256017319672;2266.99010794451
343;703;92;19;18;17.5833333333333;332.393614707589;314.810281374256;1790.39022582515
344;482;28;27;26;27;314.412784970709;287.412784970709;1064.49179618781
345;475;60;32;31;32.4534271247462;432.365649346985;399.912222222239;1232.26499526548
346;927;44;37;36;33.8333333333333;417.742871569208;383.909538235874;1134.70799478584
347;286;12;19;18;21.6666666666667;758.469545428806;736.802878762139;3400.62867120987
348;573;92;31;30;30.9166666666667;426.221212095461;395.304545428794;1278.61308494489
349;258;76;29;28;29.1200937914129;344.456666666683;315.33657287527;1082.88309486235
350;379;44;47;46;45.2034271247462;417.820000000016;372.61657287527;824.310448513061
351;589;12;35;34;37.252777777778;597.422510789405;560.169733011627;1503.69923111017
352;384;12;28;27;28.4534271247462;490.375750331325;461.922323206579;1623.43299167938
353;263;28;48;47;41;421.872878762133;380.872878762133;928.958240883251
354;665;60;32;31;35.2083333333333;536.563073537919;501.354740204586;1423.96612602486
355;720;12;40;39;35.8333333333333;396.766212095462;360.932878762129;1007.25454538268
356;405;92;38;37;33;541.170194775775;508.170194775775;1539.90968113871
357;580;60;34;33;32.2916666666667;602.063066344962;569.771399678295;1764.45336674569
358;509;28;37;36;32.3333333333333;436.071565682285;403.738232348952;1248.67494540913
359;410;44;37;36;34.9166666666667;435.71473301162;400.798066344953;1147.87035707385
360;302;60;26;25;22.875;451.042770584812;428.167770584812;1871.7716746877
