#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
48.47;2;48.47;48.47;-7151.53
65.62;5;65.62;65.62;-7134.38
68.61;2;68.61;68.61;-7131.39
73.45;0;73.45;73.45;-7126.55
76.64;4;76.64;76.64;-7123.36
78.18;1;78.18;78.18;-7121.82
93.55;0;93.55;93.55;-3506.45
96.92;4;96.92;96.92;-7103.08
99.53;3;99.53;99.53;-7100.47
116.85;4;116.85;116.85;-7083.15
118.3;1;118.3;118.3;-3481.7
119.81;3;119.81;119.81;-3480.19
138.72;2;138.72;138.72;-7061.28
145.88;5;145.88;145.88;-7054.12
148.06;1;148.06;148.06;-7051.94
159.8;3;159.8;159.8;-7040.2
165.93;5;165.93;165.93;-7034.07
168.84;2;168.84;168.84;-3431.16
183.64;0;183.64;110.15;-7016.36
187.01;4;187.01;187.01;-3412.99
198.91;2;198.91;198.91;-7001.09
216.08;5;216.08;216.08;-6983.92
217.12;4;217.12;217.12;-3382.88
226.16;5;226.16;226.16;-3373.84
227.21;4;227.21;227.21;-6972.79
237.4;4;237.4;237.4;-6962.6
238.69;1;238.69;238.69;-6961.31
243.78;0;243.78;243.78;-6956.23
250.02;3;250.02;250.02;-6949.98
253.82;0;253.82;160.23;-6946.18
256.14;5;256.14;256.14;-3343.86
260.28;3;260.28;260.28;-6939.72
276.65;5;276.65;210.99;-3323.35
278.69;1;278.69;278.69;-6921.31
290.39;3;290.39;290.39;-3309.61
299.09;2;299.09;250.53;-6900.91
308.79;1;308.79;230.57;-3291.21
320.59;3;320.59;320.59;-3279.41
323.96;0;323.96;323.96;-3276.04
327.5;4;327.5;327.5;-6872.5
329.21;2;329.21;329.21;-3270.79
330.7;3;330.7;330.7;-6869.3
336.85;5;336.85;336.85;-6863.15
349.27;2;349.27;349.27;-6850.73
350.96;3;350.96;350.96;-6849.04
357.3;4;357.3;357.3;-6842.71
359.36;2;359.36;359.36;-3240.64
360.86;3;360.86;360.86;-3239.14
364.06;0;364.06;364.06;-6835.94
367.03;5;367.03;367.03;-6832.97
369.4;2;369.4;369.4;-6830.6
371.07;3;371.07;371.07;-6828.93
377.55;4;377.55;377.55;-6822.45
379.47;2;379.47;379.47;-6820.53
397.39;4;397.39;397.39;-6802.61
401.17;3;401.17;401.17;-6798.83
404.31;0;404.31;404.31;-6795.69
407.35;5;407.35;407.35;-6792.65
407.82;4;407.82;407.82;-6792.18
408.93;1;408.93;408.93;-6791.07
409.53;2;409.53;409.53;-3190.47
421.32;3;421.32;321.5;-6778.68
427.44;5;427.44;427.44;-6772.56
428.11;4;428.11;351.39;-3171.89
437.49;5;437.49;437.49;-3162.51
438.87;1;438.87;438.87;-6761.13
439.49;2;439.49;439.49;-6760.51
444.44;0;444.44;444.44;-3155.56
448.39;4;448.39;351.39;-3151.61
449.08;1;449.08;449.08;-6750.92
449.82;2;449.82;381.17;-3150.18
454.48;0;454.48;454.48;-6745.52
457.63;5;457.63;457.63;-6742.37
458.72;4;458.72;341.67;-6741.28
469.11;1;469.11;469.11;-6730.89
470.06;2;470.06;331.29;-6729.94
474.73;0;474.73;474.73;-6725.27
479.28;1;479.28;479.28;-6720.72
481.44;3;481.44;361.57;-3118.56
484.86;0;484.86;484.86;-6715.14
