#TimeStamp;DistanceTraveled
59.86;1498.13
119.96;489.86
179.97;515.16
239.96;645.76
299.94;589.13
359.94;814.16
419.82;636.04
479.91;547.86
539.79;417.84
600;255.23
659.93;120.86
719.91;380.74
779.87;215.68
839.67;221.31
899.81;167.25
959.88;81.02
1019.97;80.44
1079.96;204.5
1139.99;211.01
1199.89;196.42
1259.84;602.67
1319.92;604.39
1379.97;692.85
1439.94;607.68
1500;548.54
1559.89;241.22
1619.95;228.53
1679.97;128.02
1739.9;158.96
1799.79;158.29
1859.99;243.29
1919.96;702.47
1979.61;514.72
2039.98;191.01
2099.64;221.38
2159.95;237.92
2219.85;150.67
2279.99;333.4
2339.72;240.85
2399.99;211.23
2459.75;279.21
2519.94;413.17
2579.83;709.41
2639.99;425.89
2699.99;713.6
2759.82;713.96
2819.96;676.27
2879.96;638.92
2939.92;810.02
2999.95;849.51
3059.77;862.74
3119.9;493.71
3179.98;457.85
3239.96;336.65
3299.91;310.04
3359.95;280.01
3419.73;150.47
3479.99;341.52
3539.92;298.08
3599.86;245.54
3659.85;222.41
3719.99;390.58
3779.83;557.4
3839.76;458.22
3899.84;626.52
3960;690.97
4019.95;614.11
4079.89;602.11
4139.85;295.53
4199.99;294
4259.99;235.1
4319.88;202.69
4379.78;124.85
4439.97;167.99
4499.99;252.55
4559.96;186.62
4619.93;298.52
4679.77;304.12
4739.76;175.1
4799.94;410.37
4859.75;676.04
4919.95;501.54
4979.99;569.5
5039.85;551.51
5099.97;525.59
5159.96;661.17
5219.96;636.62
5279.67;732.57
5339.99;696.31
5399.95;776.04
5459.89;965.73
5519.62;814.79
5579.93;602.89
5639.96;333.07
5699.99;215.81
5759.62;276.08
5819.86;244.88
5879.98;328.42
5939.85;374.58
5999.85;474.23
6059.99;572.04
6119.97;618.38
6179.78;685.85
6239.99;587.03
6299.98;467.17
6359.99;445.5
6419.99;344.88
6479.71;165.93
6539.85;421.54
6599.97;358.83
6659.8;340.03
6719.64;425.61
6779.83;457
6839.96;285.1
6899.76;458.73
6959.94;266.81
7019.98;267.99
7079.98;262.47
7139.83;369.01
7199.96;489.63
