#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;52.98;1.21;PP/0,TA/0,IS/0,PS/0,RB/0,OB/1.13,RP/0
59.86;63.21;2.53;PP/0.97,TA/0.1,IS/0,PS/0.08,RB/0.01,OB/1.14,RP/0
119.96;67.21;3.32;PP/1.19,TA/0.42,IS/0.01,PS/0.4,RB/0.01,OB/1.31,RP/0
179.97;67.78;3.75;PP/1.3,TA/0.5,IS/0.01,PS/0.48,RB/0.01,OB/1.5,RP/0
239.96;73.28;4.51;PP/1.63,TA/0.69,IS/0.01,PS/0.66,RB/0.01,OB/1.66,RP/0
299.94;74.94;5.09;PP/1.85,TA/0.76,IS/0.01,PS/0.74,RB/0.01,OB/1.89,RP/0
359.94;72.18;5.85;PP/2.11,TA/0.8,IS/0.01,PS/0.77,RB/0.01,OB/2.27,RP/0
419.82;72.16;6.37;PP/2.4,TA/0.84,IS/0.02,PS/0.82,RB/0.01,OB/2.4,RP/0
479.91;71.62;7.23;PP/2.56,TA/0.88,IS/0.02,PS/0.85,RB/0.01,OB/3,RP/0
539.79;71.66;7.82;PP/2.62,TA/0.91,IS/0.02,PS/0.88,RB/0.01,OB/3.46,RP/0
600;71.82;8.13;PP/2.7,TA/0.93,IS/0.02,PS/0.89,RB/0.01,OB/3.64,RP/0
659.93;71.93;8.23;PP/2.71,TA/0.94,IS/0.02,PS/0.9,RB/0.01,OB/3.67,RP/0
719.91;72.07;8.67;PP/2.75,TA/0.96,IS/0.02,PS/0.91,RB/0.01,OB/4,RP/0
779.87;72.41;9.05;PP/2.77,TA/0.96,IS/0.02,PS/0.91,RB/0.01,OB/4.32,RP/0
839.67;71.66;9.5;PP/2.8,TA/0.98,IS/0.02,PS/0.93,RB/0.01,OB/4.67,RP/0
899.81;71.91;9.81;PP/2.83,TA/1,IS/0.02,PS/0.95,RB/0.01,OB/4.9,RP/0
959.88;72.43;10.03;PP/2.84,TA/1,IS/0.02,PS/0.95,RB/0.01,OB/5.09,RP/0
1019.97;71.38;10.33;PP/2.84,TA/1.01,IS/0.02,PS/0.96,RB/0.01,OB/5.34,RP/0
1079.96;71.49;10.75;PP/2.87,TA/1.03,IS/0.02,PS/0.97,RB/0.01,OB/5.68,RP/0
1139.99;71.93;11.12;PP/2.9,TA/1.03,IS/0.02,PS/0.98,RB/0.01,OB/5.98,RP/0
1199.89;71.69;11.47;PP/2.93,TA/1.04,IS/0.02,PS/0.99,RB/0.01,OB/6.25,RP/0
1259.84;71.78;12.13;PP/3.14,TA/1.08,IS/0.02,PS/1.02,RB/0.01,OB/6.6,RP/0
1319.92;72.39;12.77;PP/3.35,TA/1.15,IS/0.02,PS/1.09,RB/0.01,OB/6.9,RP/0
1379.97;72.66;13.42;PP/3.6,TA/1.26,IS/0.02,PS/1.2,RB/0.01,OB/7.1,RP/0
1439.94;73.85;14.1;PP/3.84,TA/1.29,IS/0.02,PS/1.23,RB/0.01,OB/7.45,RP/0
1500;72.52;14.82;PP/3.96,TA/1.32,IS/0.02,PS/1.25,RB/0.01,OB/7.97,RP/0
1559.89;72.93;15.18;PP/3.99,TA/1.32,IS/0.02,PS/1.26,RB/0.01,OB/8.24,RP/0
1619.95;73.29;15.51;PP/4.02,TA/1.33,IS/0.02,PS/1.27,RB/0.01,OB/8.48,RP/0
1679.97;73.62;15.71;PP/4.03,TA/1.34,IS/0.02,PS/1.28,RB/0.01,OB/8.64,RP/0
1739.9;72.99;16.12;PP/4.04,TA/1.34,IS/0.02,PS/1.28,RB/0.01,OB/8.98,RP/0
1799.79;73.28;16.35;PP/4.05,TA/1.35,IS/0.02,PS/1.29,RB/0.01,OB/9.17,RP/0
1859.99;72.69;16.62;PP/4.11,TA/1.36,IS/0.02,PS/1.3,RB/0.01,OB/9.33,RP/0
1919.96;235.99;19.8;PP/4.58,TA/1.41,IS/0.02,PS/1.35,RB/0.01,OB/11.89,RP/0
1979.61;243.04;24.47;PP/4.91,TA/1.45,IS/0.02,PS/1.39,RB/0.01,OB/16.1,RP/0
2039.98;251.92;26.25;PP/4.94,TA/1.52,IS/0.02,PS/1.45,RB/0.01,OB/17.76,RP/0
