#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
30.52;15;133;2;30.52;30.48
40.11;4;218;1;40.11;40.07
40.57;15;133;2;40.57;40.52
50.15;4;218;1;50.15;50.1
54.88;41;324;2;54.88;54.83
60.19;4;218;1;60.19;60.15
64.95;41;324;2;64.95;64.91
68.2;25;7;0;68.2;68.16
74.62;2;83;1;74.62;74.58
78.22;25;7;0;78.22;78.18
79.09;34;285;2;79.09;79.04
84.87;2;83;1;84.87;84.83
89.22;34;285;2;89.22;89.18
94.92;2;83;1;94.92;94.87
104.13;17;206;2;104.13;104.09
104.22;44;299;0;104.22;104.17
109.27;26;23;1;109.27;109.22
114.17;17;206;2;114.17;114.13
114.26;44;299;0;114.26;114.22
119.31;26;23;1;119.31;119.26
128.59;24;229;0;128.59;128.54
128.59;0;33;2;128.59;128.54
133.76;30;101;1;133.76;133.72
138.72;24;229;0;138.72;138.67
138.72;0;33;2;138.72;138.67
143.81;30;101;1;143.81;143.76
148.75;24;229;0;148.75;148.71
148.75;0;33;2;148.75;148.71
158.14;22;13;1;158.14;158.09
163.63;37;10;0;163.63;163.59
163.63;15;41;2;163.63;163.59
168.3;22;13;1;168.3;168.25
173.67;37;10;0;173.67;173.63
178.94;41;46;2;178.94;178.89
182.31;4;140;1;182.31;182.27
188.05;7;57;0;188.05;188.01
192.65;4;140;1;192.65;192.61
193.18;34;150;2;193.18;104.39
198.1;7;57;0;198.1;198.05
207.08;2;153;1;207.08;207.03
208.07;17;54;2;208.07;208.03
208.12;7;57;0;208.12;208.07
217.12;2;153;1;217.12;217.08
222.48;25;317;0;222.48;222.43
225.99;0;67;2;225.99;225.95
231.49;26;165;1;231.49;231.45
232.83;25;317;0;232.83;232.79
241.67;26;165;1;241.67;241.63
247.13;24;25;0;247.13;247.08
251.91;15;127;2;251.91;251.86
255.96;30;212;1;255.96;255.91
262.29;44;16;0;262.29;262.24
265.96;30;212;1;265.96;265.92
271.25;41;228;2;271.25;157.57
277.71;37;119;0;277.71;277.67
280.89;22;320;1;280.89;280.85
286.53;34;110;2;286.53;117.74
290.94;22;320;1;290.94;290.89
292.35;7;177;0;292.35;292.3
303.33;17;154;2;303.33;303.29
306.4;4;36;1;306.4;306.35
307.94;25;182;0;307.94;307.9
317.61;0;172;2;317.61;317.57
320.63;2;56;1;320.63;320.59
324.01;24;283;0;324.01;133.99
332.05;15;186;2;332.05;332.01
335.43;26;71;1;335.43;335.39
346.81;44;239;0;346.81;346.76
354.45;30;113;1;354.45;354.4
357.76;41;263;2;357.76;357.72
361.48;37;295;0;361.48;93.9
371.42;22;114;1;371.42;371.38
381.67;34;281;2;381.67;381.63
395.23;2;240;1;395.23;395.18
396.59;17;124;2;396.59;187.47
402.15;7;48;0;402.15;165.75
415.15;0;319;2;415.15;415.11
416.44;4;211;1;416.44;416.39
417.01;25;289;0;417.01;416.96
432.14;24;290;0;432.14;432.1
434.69;26;258;1;434.69;434.64
446.7;44;304;0;446.7;446.65
449.03;15;3;2;449.03;69.89
472.65;37;310;0;472.65;472.6
546.5;7;288;0;546.5;108.52
562.17;44;147;0;562.17;103.06
585.64;32;305;2;585.64;90.6
704.42;21;260;2;704.42;84.04
714.46;44;96;0;714.46;714.42
746.02;37;81;0;746.02;94.19
1238.07;3;80;1;1238.07;37.9
1243.88;28;99;2;1243.88;43.71
1246.26;30;311;0;1246.26;46.09
1252.89;34;111;1;1252.89;52.72
1256.42;30;311;0;1256.42;56.25
1258.24;27;34;2;1258.24;58.07
1268.29;12;28;1;1268.29;68.12
1270.98;32;132;0;1270.98;70.81
1273.26;16;61;2;1273.26;73.09
1278.33;12;28;1;1278.33;78.16
1285.66;20;90;0;1285.66;85.49
1288.37;39;103;2;1288.37;88.2
1293;15;138;1;1293;92.83
1295.73;20;90;0;1295.73;95.56
1303.08;36;188;2;1303.08;102.91
1307.66;5;117;1;1307.66;107.49
1313.13;36;188;2;1313.13;112.96
1323.11;3;157;1;1323.11;122.94
1326.29;30;163;0;1326.29;126.12
1328.2;28;121;2;1328.2;128.03
1337.79;34;185;1;1337.79;137.62
1342.68;27;178;2;1342.68;142.51
1353.15;15;210;1;1353.15;152.98
1355.09;32;174;0;1355.09;154.92
1365.77;39;249;2;1365.77;165.6
1367.43;12;196;1;1367.43;167.26
1373.9;20;205;0;1373.9;173.73
1391.26;16;204;2;1391.26;191.09
1393.41;5;298;1;1393.41;193.24
1408.45;28;284;2;1408.45;208.28
1409.94;30;227;0;1409.94;209.77
1414.75;3;314;1;1414.75;214.58
1424.89;36;256;2;1424.89;224.72
1431.04;32;236;0;1431.04;230.87
1440;27;303;2;1440;239.83
1445.57;20;243;0;1445.57;245.4
1454.85;39;316;2;1454.85;254.68
1495;30;252;0;1495;294.83
1509.8;15;270;0;1509.8;309.63
2536.64;2;54;2;64.64;64.52
2539.31;1;257;1;67.31;67.2
2546.68;2;54;2;74.68;74.57
2549.38;1;257;1;77.38;77.26
2550.95;18;9;0;78.95;78.83
2556.69;2;54;2;84.69;84.58
2559.42;1;257;1;87.42;87.31
2561.24;18;9;0;89.24;89.12
2571.28;18;9;0;99.28;99.17
2572.48;0;299;2;100.48;100.37
2574.05;31;47;1;102.05;101.94
2581.32;18;9;0;109.32;109.21
2582.6;0;299;2;110.6;110.48
2584.23;31;47;1;112.23;112.11
2594.25;31;47;1;122.25;122.13
2597.8;4;10;2;125.8;125.69
2601.43;34;308;0;129.43;129.32
2608.04;4;10;2;136.04;135.92
2608.9;11;7;1;136.9;136.78
2611.48;34;308;0;139.48;139.36
2618.94;11;7;1;146.94;146.83
2621.5;34;308;0;149.5;149.39
2622.56;5;324;2;150.56;150.44
2628.99;11;7;1;156.99;156.87
2632.57;5;324;2;160.57;160.46
2635.94;10;198;0;163.94;163.83
2642.62;5;324;2;170.62;170.51
2643.44;42;320;1;171.44;171.32
2645.98;10;198;0;173.98;173.87
2653.48;42;320;1;181.48;181.37
2656;10;198;0;184;183.88
2657;8;23;2;185;184.89
2663.52;42;320;1;191.52;191.41
2667.36;8;23;2;195.36;195.24
2670.32;18;277;0;198.32;198.2
2677.4;8;23;2;205.4;205.29
2677.79;14;167;1;205.79;205.67
2680.35;18;277;0;208.35;208.23
2687.79;14;167;1;215.79;215.68
2691.76;0;206;2;219.76;83.68
2697.8;14;167;1;225.8;225.69
2701.55;34;85;0;229.55;229.43
2701.81;0;206;2;229.81;93.73
2711.57;34;85;0;239.57;239.46
2711.85;0;206;2;239.85;103.77
2712.9;1;282;1;240.9;240.79
2723.03;1;282;1;251.03;250.92
2726.32;2;164;2;254.32;179.59
2732.21;3;126;0;260.21;260.09
2733.06;1;282;1;261.06;260.95
2736.33;2;164;2;264.33;189.61
2742.46;3;126;0;270.46;270.35
2746.36;2;164;2;274.36;199.64
2748.03;31;27;1;276.03;275.91
2756.41;2;164;2;284.41;209.68
2758.07;31;27;1;286.07;285.96
2763.29;10;68;0;291.29;117.26
2771.61;4;41;2;299.61;188.97
2772.88;11;261;1;300.88;300.76
2773.32;10;68;0;301.32;127.29
2781.65;4;41;2;309.65;199.01
2782.99;11;261;1;310.99;310.88
2788.1;18;258;0;316.1;315.99
2796.26;5;228;2;324.26;324.14
2797.48;42;170;1;325.48;178.49
2798.13;18;258;0;326.13;326.02
2806.28;5;228;2;334.28;334.16
2807.52;42;170;1;335.52;188.54
2813.29;34;1;0;341.29;341.17
2820.87;8;2;2;348.87;348.75
2821.95;14;116;1;349.95;349.83
2823.33;34;1;0;351.33;351.22
2830.96;8;2;2;358.96;358.84
2831.99;14;116;1;359.99;359.88
2838.11;3;38;0;366.11;365.99
2846.39;0;135;2;374.39;374.28
2846.82;1;133;1;374.82;374.71
2848.22;3;38;0;376.22;376.11
2857.18;1;133;1;385.18;385.07
2861.07;2;279;2;389.07;388.95
2863.15;10;13;0;391.15;391.04
2871.59;31;283;1;399.59;399.48
2873.17;10;13;0;401.17;401.06
2876.31;4;139;2;404.31;404.2
2881.62;31;283;1;409.62;409.51
2890.54;5;209;2;418.54;127.43
2895.66;11;30;1;423.66;423.55
2902.18;18;82;0;430.18;430.06
2910.51;42;28;1;438.51;438.4
2912.32;18;82;0;440.32;440.21
2915.18;8;204;2;443.18;443.06
2927.22;34;310;0;455.22;345.85
2933.36;14;71;1;461.36;359.11
2937.25;34;310;0;465.25;355.88
2939.33;0;58;2;467.33;316.72
2952.42;3;226;0;480.42;480.31
2954.84;2;35;2;482.84;482.72
2959.66;1;212;1;487.66;282.21
2962.47;3;226;0;490.47;490.35
2969.74;4;50;2;497.74;267.89
2976.93;10;15;0;504.93;355.38
2984.02;5;305;2;512.02;511.9
