#TimeStamp;TripTime;Type
23;13;O
24;17;O
25;11;I
27;18;O
30;20;O
32;21;I
35;23;I
35;25;O
38;27;I
38;29;O
40;33;O
42;29;O
43;31;O
45;33;I
53;34;O
57;37;I
58;43;O
58;35;I
60;44;O
60;48;O
61;38;I
63;49;O
68;57;O
69;54;O
71;53;I
71;47;O
73;61;O
80;57;I
84;64;I
88;63;I
90;66;I
97;67;I
106;89;I
113;24;I
127;26;I
131;25;I
141;23;I
150;22;O
159;23;I
169;27;I
182;20;I
194;24;I
195;30;O
214;27;I
218;27;I
223;32;I
226;46;O
229;21;I
236;16;O
241;82;I
245;28;I
245;28;I
258;14;I
263;28;I
266;20;I
279;33;I
288;29;I
290;31;O
292;20;O
292;34;I
301;26;I
309;35;I
313;28;I
316;28;I
323;31;I
326;22;I
345;31;I
352;37;I
352;33;I
358;27;O
365;36;I
373;19;O
376;34;I
379;35;I
382;33;I
383;28;I
388;20;I
391;15;O
393;27;O
395;47;I
402;34;I
408;29;I
409;18;I
415;39;I
442;25;I
466;30;I
470;35;O
471;24;O
475;29;O
505;19;O
511;50;O
522;31;O
541;36;I
547;36;O
548;23;I
562;20;O
576;25;O
580;20;I
587;29;O
611;53;O
699;26;I
709;35;I
713;25;O
737;40;O
738;27;O
739;26;I
795;33;O
825;12;O
847;26;O
862;19;O
870;39;O
880;28;O
884;22;O
988;24;O
1048;20;O
1069;14;O
1113;36;O
1113;33;O
1135;12;O
1147;28;O
1195;23;O
1197;19;O
1221;25;O
1232;14;I
1233;24;I
1238;16;I
1241;24;I
1242;30;I
1245;28;I
1250;25;I
1254;32;I
1256;29;I
1257;37;I
1263;37;I
1270;42;I
1277;37;I
1287;35;O
1290;22;O
1301;22;I
1307;23;O
1311;20;I
1312;28;O
1313;20;O
1318;33;I
1319;22;I
1331;30;I
1338;5;I
1346;29;I
1348;20;I
1360;33;I
1367;29;I
1371;48;I
1386;57;O
1387;31;I
1397;31;O
1402;28;I
1403;29;I
1406;39;I
1417;29;O
1418;64;I
1424;38;I
1424;32;I
1436;16;I
1446;34;I
1451;24;O
1460;20;O
1485;26;O
1489;32;I
1490;23;O
1490;26;I
1492;41;O
1518;8;O
1543;19;O
1589;45;O
1612;19;O
1624;17;O
1638;25;O
1696;22;O
1742;23;O
1758;33;O
1763;35;O
1818;17;O
1835;19;O
1850;21;O
1853;18;O
1866;10;O
1868;21;O
1892;20;O
1893;26;O
1899;19;O
1899;26;O
1900;34;O
1903;30;O
1907;22;O
1908;24;O
1911;29;O
1920;28;O
1921;13;O
1921;34;O
1934;33;O
1936;27;O
1944;40;O
1950;52;O
1950;31;O
1956;50;O
1958;33;O
1965;20;O
1968;47;O
1970;34;O
1978;123;O
1981;27;O
1983;78;O
2016;18;O
2025;18;O
2070;21;O
2078;28;O
2120;41;O
2135;14;O
2137;30;O
2164;28;O
2165;12;O
2253;20;O
2275;38;O
2279;31;O
2320;9;O
2375;23;O
2435;21;O
2481;31;O
2485;32;O
2528;39;O
2531;24;I
2534;24;I
2536;25;I
2546;26;I
2551;37;I
2563;49;I
2564;40;I
2566;39;O
2568;53;I
2570;34;I
2572;26;O
2572;62;I
2572;43;I
2595;34;I
2603;29;I
2631;30;I
2646;23;I
2655;25;I
2668;37;O
2670;30;O
2670;28;I
2674;62;I
2676;24;I
2695;23;I
2695;41;O
2701;26;I
2708;22;O
2717;26;I
2719;31;O
2726;33;I
2729;33;O
2735;16;O
2749;55;O
2750;29;I
2753;37;I
2756;48;I
2761;30;I
2764;29;O
2773;31;I
2773;19;O
2784;18;O
2785;29;O
2791;27;I
2792;33;I
2793;21;I
2802;16;O
2809;25;O
2814;14;I
2818;34;I
2821;39;O
2826;28;I
2841;23;I
2855;29;I
2860;39;I
2870;25;I
2876;21;O
2883;24;I
2890;45;O
2895;38;I
2900;18;O
2901;18;O
2902;29;I
2908;29;I
2913;30;I
2915;25;O
2927;14;O
2932;14;I
2933;30;I
2934;34;I
2944;34;I
2952;33;I
2954;36;I
2961;21;I
2979;33;I
2980;38;O
2987;43;I
2988;37;O
2991;34;I
2992;31;I
2992;35;I
3017;52;I
3018;34;I
3019;38;O
3027;52;O
3030;41;I
3031;26;I
3034;30;O
3035;28;O
3046;41;I
3053;48;I
3061;28;I
3073;29;I
3074;48;I
3086;68;I
3106;31;I
3108;24;O
3135;61;I
3139;20;O
3146;26;I
3149;37;I
3149;68;I
3194;20;O
3213;33;O
3216;25;I
3244;27;O
3254;29;O
3257;23;O
3265;20;O
3282;25;I
3289;22;O
3349;31;O
3350;32;O
3366;22;O
3397;38;I
3431;35;O
3472;22;O
3486;33;O
3487;38;O
3500;13;O
3509;64;O
3514;34;O
3520;48;O
3540;41;O
3566;35;O
3569;18;O
3591;29;O
3656;28;O
3656;31;O
3722;21;I
3722;22;O
3725;40;O
3730;25;I
3738;35;I
3739;32;I
3745;31;I
3747;23;I
3748;32;I
3756;41;I
3757;22;O
3763;41;I
3766;44;I
3782;22;O
3788;21;I
3792;32;O
3794;27;O
3814;16;I
3818;26;I
3841;33;I
3842;30;O
3846;35;I
3846;21;I
3863;31;I
3865;39;I
3879;40;O
3879;17;O
3881;22;I
3892;33;I
3904;28;I
3914;29;I
3915;34;O
3930;40;O
3931;35;I
3940;16;O
3942;34;I
3950;33;I
3961;27;O
3973;37;O
3973;33;I
3978;41;I
3982;34;I
3986;28;O
3994;17;O
3997;39;O
4003;36;I
4009;28;O
4013;25;I
4016;37;O
4025;24;O
4037;42;I
4037;18;O
4040;30;I
4047;30;O
4056;18;O
4068;20;O
4070;32;I
4082;27;I
4085;19;O
4101;41;O
4104;63;I
4151;40;O
4154;12;O
4171;26;O
4197;29;O
4238;39;O
4259;40;O
4301;38;O
4319;27;O
4362;29;O
4453;7;O
4464;22;O
4484;22;O
4488;12;O
4510;32;O
4517;29;O
4593;15;O
4596;41;O
4601;20;O
4614;21;O
4643;25;O
4665;42;O
4666;21;O
4668;28;O
4677;29;O
4681;32;O
4696;38;O
4696;26;O
4765;15;O
4813;25;I
4817;28;I
4821;37;O
4824;37;I
4828;34;I
4830;41;I
4831;32;O
4831;33;I
4838;42;I
4840;50;O
4843;38;I
4845;27;O
4849;55;I
4855;66;I
4861;21;O
4862;28;O
4868;22;O
4914;21;I
4928;29;I
4929;40;O
4934;44;I
4949;13;O
4951;22;I
4955;54;I
4961;33;I
4963;19;O
4966;26;O
4971;22;O
