#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/45,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.86;8;None/0,ParkPod/1,RepositionPod/0,Insert/14,Extract/18,Rest/12
119.96;16;None/0,ParkPod/2,RepositionPod/0,Insert/14,Extract/15,Rest/14
179.97;14;None/0,ParkPod/2,RepositionPod/0,Insert/13,Extract/17,Rest/13
239.96;13;None/0,ParkPod/3,RepositionPod/0,Insert/12,Extract/16,Rest/14
299.94;12;None/0,ParkPod/6,RepositionPod/0,Insert/12,Extract/14,Rest/13
359.94;8;None/0,ParkPod/3,RepositionPod/0,Insert/12,Extract/16,Rest/14
419.82;13;None/0,ParkPod/4,RepositionPod/0,Insert/7,Extract/16,Rest/18
479.91;11;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/19,Rest/23
539.79;11;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/20,Rest/22
600;15;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/22,Rest/22
659.93;13;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/18,Rest/24
719.91;11;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/19,Rest/23
779.87;12;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/19,Rest/26
839.67;11;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/25
899.81;14;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/20,Rest/23
959.88;13;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/25
1019.97;12;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/19,Rest/26
1079.96;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/18,Rest/27
1139.99;12;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/19,Rest/26
1199.89;12;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/19,Rest/26
1259.84;17;None/0,ParkPod/2,RepositionPod/0,Insert/11,Extract/21,Rest/11
1319.92;19;None/0,ParkPod/3,RepositionPod/0,Insert/10,Extract/23,Rest/9
1379.97;13;None/0,ParkPod/5,RepositionPod/0,Insert/8,Extract/20,Rest/12
1439.94;16;None/0,ParkPod/4,RepositionPod/0,Insert/5,Extract/21,Rest/15
1500;17;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/23,Rest/20
1559.89;16;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/23,Rest/22
1619.95;15;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/23,Rest/22
1679.97;14;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/21,Rest/23
1739.9;14;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/22,Rest/22
1799.79;14;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/21,Rest/23
1859.99;15;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/27,Rest/17
1919.96;24;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/43,Rest/1
1979.61;34;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/43,Rest/2
2039.98;36;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/43,Rest/1
2099.64;36;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/44,Rest/0
2159.95;37;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/45,Rest/0
2219.85;34;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/40,Rest/3
2279.99;31;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/38,Rest/5
2339.72;29;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/36,Rest/9
2399.99;25;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/30,Rest/11
2459.75;21;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/29,Rest/16
2519.94;20;None/0,ParkPod/3,RepositionPod/0,Insert/11,Extract/26,Rest/5
2579.83;24;None/0,ParkPod/2,RepositionPod/0,Insert/11,Extract/24,Rest/8
2639.99;19;None/0,ParkPod/4,RepositionPod/0,Insert/10,Extract/23,Rest/8
2699.99;18;None/0,ParkPod/3,RepositionPod/0,Insert/12,Extract/24,Rest/6
2759.82;22;None/0,ParkPod/1,RepositionPod/0,Insert/13,Extract/26,Rest/5
2819.96;23;None/0,ParkPod/3,RepositionPod/0,Insert/11,Extract/26,Rest/5
2879.96;19;None/0,ParkPod/4,RepositionPod/0,Insert/11,Extract/27,Rest/3
2939.92;21;None/0,ParkPod/3,RepositionPod/0,Insert/13,Extract/27,Rest/2
2999.95;22;None/0,ParkPod/4,RepositionPod/0,Insert/10,Extract/30,Rest/1
3059.77;21;None/0,ParkPod/4,RepositionPod/0,Insert/7,Extract/26,Rest/8
3119.9;21;None/0,ParkPod/3,RepositionPod/0,Insert/5,Extract/27,Rest/10
3179.98;16;None/0,ParkPod/4,RepositionPod/0,Insert/2,Extract/24,Rest/15
3239.96;16;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/26,Rest/16
3299.91;17;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/22,Rest/19
3359.95;17;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/24,Rest/20
3419.73;16;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/23,Rest/20
3479.99;14;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/26,Rest/18
3539.92;18;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/26,Rest/18
3599.86;19;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/24,Rest/19
3659.85;18;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/23,Rest/21
3719.99;15;None/0,ParkPod/2,RepositionPod/0,Insert/10,Extract/23,Rest/10
3779.83;17;None/0,ParkPod/4,RepositionPod/0,Insert/6,Extract/24,Rest/11
3839.76;17;None/0,ParkPod/3,RepositionPod/0,Insert/8,Extract/24,Rest/10
3899.84;18;None/0,ParkPod/2,RepositionPod/0,Insert/8,Extract/24,Rest/11
3960;16;None/0,ParkPod/3,RepositionPod/0,Insert/6,Extract/25,Rest/11
4019.95;22;None/0,ParkPod/2,RepositionPod/0,Insert/5,Extract/29,Rest/9
4079.89;22;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/30,Rest/11
4139.85;22;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/30,Rest/11
4199.99;22;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/29,Rest/15
4259.99;20;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/27,Rest/16
4319.88;20;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/27,Rest/17
4379.78;19;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/25,Rest/18
4439.97;16;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/24,Rest/20
4499.99;17;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/25,Rest/19
4559.96;16;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/24,Rest/20
4619.93;16;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/24,Rest/21
4679.77;19;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/28,Rest/15
4739.76;20;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/27,Rest/18
4799.94;16;None/0,ParkPod/1,RepositionPod/0,Insert/10,Extract/26,Rest/8
4859.75;22;None/0,ParkPod/2,RepositionPod/0,Insert/9,Extract/26,Rest/8
4919.95;19;None/0,ParkPod/1,RepositionPod/0,Insert/9,Extract/26,Rest/9
4979.99;22;None/0,ParkPod/4,RepositionPod/0,Insert/7,Extract/27,Rest/7
5039.85;23;None/0,ParkPod/2,RepositionPod/0,Insert/8,Extract/28,Rest/7
5099.97;21;None/0,ParkPod/2,RepositionPod/0,Insert/9,Extract/27,Rest/7
5159.96;18;None/0,ParkPod/4,RepositionPod/0,Insert/7,Extract/26,Rest/8
5219.96;19;None/0,ParkPod/4,RepositionPod/0,Insert/8,Extract/26,Rest/7
5279.67;17;None/0,ParkPod/3,RepositionPod/0,Insert/10,Extract/23,Rest/9
5339.99;16;None/0,ParkPod/3,RepositionPod/0,Insert/9,Extract/24,Rest/9
5399.95;19;None/0,ParkPod/3,RepositionPod/0,Insert/8,Extract/23,Rest/11
5459.89;15;None/0,ParkPod/3,RepositionPod/0,Insert/9,Extract/31,Rest/2
5519.62;27;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/33,Rest/3
5579.93;26;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/37,Rest/4
5639.96;28;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/38,Rest/7
5699.99;27;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/35,Rest/8
5759.62;29;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/36,Rest/7
5819.86;28;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/38,Rest/7
5879.98;29;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/35,Rest/8
5939.85;29;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/38,Rest/5
5999.85;27;None/0,ParkPod/3,RepositionPod/0,Insert/6,Extract/34,Rest/2
6059.99;28;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/33,Rest/2
6119.97;24;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/32,Rest/3
6179.78;27;None/0,ParkPod/4,RepositionPod/0,Insert/5,Extract/36,Rest/0
6239.99;29;None/0,ParkPod/3,RepositionPod/0,Insert/4,Extract/35,Rest/3
6299.98;27;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/34,Rest/7
6359.99;25;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/31,Rest/10
6419.99;24;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/34,Rest/10
6479.71;27;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/34,Rest/10
6539.85;24;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/35,Rest/9
6599.97;26;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/37,Rest/7
6659.8;27;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/36,Rest/8
6719.64;22;None/0,ParkPod/5,RepositionPod/0,Insert/1,Extract/32,Rest/7
6779.83;25;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/34,Rest/9
6839.96;26;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/36,Rest/7
6899.76;26;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/37,Rest/7
6959.94;29;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/35,Rest/9
7019.98;25;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/31,Rest/10
7079.98;25;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/36,Rest/9
7139.83;29;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/37,Rest/8
7199.96;29;None/0,ParkPod/1,RepositionPod/0,Insert/9,Extract/32,Rest/3
