Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;13.50;0.50;527;0;84;62.3953160834891;419.339666201302;30.0888888888894;150.407590194952;6.27380952380952;23565.6030303802;28800
InputStation1;23.50;0.50;508;0;83;60.7242295610567;350.467624046294;30.1193506530362;110.277777777778;6.12048192771084;23757.5801303608;28800
InputStation2;33.50;0.50;412;0;65;63.0233161286565;495.420801235364;30.0679653606021;130.470093791413;6.33846153846154;24710.8036290935;28800
InputStation3;43.50;0.50;408;0;65;62.4143880589365;401.170261924901;30.096572875259;120.451204902525;6.27692307692308;24746.5165366272;28800
InputStation4;53.50;0.50;402;0;65;61.6282031319594;288.975608081456;40.0744372515292;100.297222222222;6.18461538461538;24807.9506136656;28800
InputStation5;63.50;0.50;512;0;86;59.1933710860642;326.962346505516;20.0888888888894;110.385894756595;5.95348837209302;23716.5257143668;28800
OutputStation0;81.50;11.50;2243;1492;517;44.6444400220247;618.843081107075;10.0444444444438;123.592965360574;4.3384912959381;6377.13150066232;28800
OutputStation1;81.50;17.50;2172;1471;504;44.251803263092;546.465379019957;10.0444444444438;132.963802574232;4.30952380952381;7081.58539674413;28800
OutputStation2;81.50;23.50;1825;1204;434;42.7815356501767;569.011504304158;10.0444444444438;140.602316013641;4.20506912442396;10555.7669624265;28800
OutputStation3;81.50;29.50;2205;1471;491;46.2942996944956;602.29603456401;10.0444444444438;123.138239541904;4.4908350305499;6753.84113268958;28800
OutputStation4;81.50;35.50;2402;1654;519;47.7811637836033;581.368818990282;10.0444444444438;162.282409805028;4.6281310211946;4781.75362909313;28800
OutputStation5;81.50;41.50;2341;1585;517;46.5849097479217;513.971280335049;10.0444444444438;121.953427124736;4.52804642166344;5396.79474020424;28800
OutputStation6;0.50;14.50;2240;1478;524;44.0501087897533;590.202300188317;10.0444444444438;122.876479083832;4.27480916030534;6409.15029575979;28800
OutputStation7;0.50;20.50;1883;1301;413;46.4649701434815;582.292216709188;10.0444444444438;133.522222222224;4.55932203389831;9970;28800
OutputStation8;0.50;26.50;1866;1286;423;44.9753474989346;596.743404637729;10.0444444444438;133.16926405455;4.4113475177305;10143.0502957598;28800
OutputStation9;0.50;32.50;2187;1457;503;44.7347691472984;601.879714613589;10.0444444444438;142.92823954196;4.34791252485089;6935.62984118858;28800
OutputStation10;0.50;38.50;2273;1529;531;44.0648238214298;651.531258323749;10.0444444444438;152.480281374214;4.28060263653484;6072.80862909313;28800
OutputStation11;0.50;44.50;2286;1561;513;45.8655580602273;566.039620169151;10.0444444444438;131.057316013615;4.45614035087719;5944.33279935625;28800
