#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.34
59.87;200;200;59.83;59.15;59.87;59.87;0.32;0.34
119.67;200;200;83.42;109.33;119.67;119.67;0.35;0.35
179.99;200;200;121.41;149.86;179.99;178.2;0.36;0.32
239.97;200;200;116.97;200.81;239.95;238.17;0.38;0.33
299.98;200;200;124.11;240.91;299.95;298.18;0.36;0.32
360;200;200;130.06;270.84;359.97;355.71;0.33;0.32
419.99;200;200;165.21;290.95;419.96;405.31;0.3;0.3
479.98;200;200;151.77;318.76;462.34;453.64;0.3;0.3
539.96;200;200;138.74;328.47;483.48;502.49;0.3;0.3
599.84;200;200;172.38;356.24;516.98;541.98;0.3;0.3
659.94;200;200;165.6;325.35;522.6;580.65;0.32;0.34
720;200;200;153.44;331.66;514.89;590.75;0.32;0.33
779.92;200;200;178.66;378.62;542.78;634.2;0.3;0.32
839.93;200;200;207.19;360.62;568.46;625.06;0.3;0.33
899.98;200;200;210.97;377.54;581.87;668.84;0.31;0.34
959.97;200;200;195.78;384.97;586.78;754.87;0.32;0.32
1020;200;200;158.55;386.71;565.76;774.64;0.32;0.34
1079.97;200;200;175.62;393.21;584.07;755.95;0.32;0.34
1139.96;200;200;198.1;399.28;605.64;785.55;0.32;0.34
1199.99;200;200;190.09;365.33;602.94;744.06;0.31;0.34
1259.85;200;200;192.85;401.08;603.17;831.77;0.33;0.33
1319.8;200;200;209.63;377.41;616.33;799.89;0.32;0.35
1380;200;200;242.02;392.53;646.39;855.49;0.32;0.32
1439.72;200;200;247.24;391.86;650.21;800.34;0.33;0.34
1499.98;200;200;213.74;402.27;622.8;797.1;0.32;0.33
1559.88;200;200;242.12;426.91;654.52;790.78;0.32;0.34
1619.96;200;200;273.47;411.84;684.93;802.29;0.3;0.33
