Tag;Instance;Setting;Config;Seed;Timestamp
n.a.;Material\Instances\CoreBenchmark\large\large_test-toobig-45bot.xlayo;Material\Instances\CoreBenchmark\large\large_test.xsett;Material\Instances\CoreBenchmark\small\hgs_m3_epr.xconf;1;20260731-093517
